actual_tester_index,tester_index,tester_config,loadboard_type,setup_change,Package,apu_tester,package_type,package_size,device_name,Completion_Time
,CLFTEA54,ETM-5-128,6579768C,,RTWST300     ,54,STD  ,4X4           ,BQ25890RTWR-G2,11/17/2015 12:2:28
,CLFTEA54,ETM-5-128,6579768C,,RTWST300     ,54,STD  ,4X4           ,BQ25890RTWR-G2,11/17/2015 14:51:8
,CLFTEA54,ETM-5-128,6579768C,,RTWST300     ,54,STD  ,4X4           ,BQ25890RTWR-G2,11/17/2015 17:39:55
,CLFTEA54,ETM-5-128,6579768C,,RTWST300     ,54,STD  ,4X4           ,BQ25890RTWR-G2,11/17/2015 20:28:34
,CLFTEA54,ETM-5-128,6579768C,,RTWST300     ,54,STD  ,4X4           ,BQ25890RTWR-G2,11/17/2015 23:17:20
,CLFTEA54,ETM-5-128,6579768C,,RTWST300     ,54,STD  ,4X4           ,BQ25890RTWR-G2,11/18/2015 2:6:4
,CLFTEA54,ETM-5-128,6579768C,,RTWST300     ,54,STD  ,4X4           ,BQ25890RTWR-G2,11/18/2015 3:59:23
,CLFTEA54,ETM-5-128,6579768C,,RTWST300     ,54,STD  ,4X4           ,BQ25890RTWR-G2,11/18/2015 6:48:7
,CLFTEA56,ETS-2Q-64,6555551A,,RGW300       ,56,STD  ,5X5           ,7A8300RGWR-G2K,11/16/2015 10:6:12
,CLFTEA56,ETS-2Q-64,6555551A,,RGW300       ,56,STD  ,5X5           ,7A8300RGWR-G2K,11/16/2015 11:54:33
,CLFTEA56,ETS-2Q-64,6555551A,,RGW300       ,56,STD  ,5X5           ,7A8300RGWR-G2K,11/16/2015 15:31:25
,CLFTEA56,ETS-2Q-64,6555551A,,RGW300       ,56,STD  ,5X5           ,7A8300RGWR-G2K,11/16/2015 19:8:14
,CLFTEA56,ETS-2Q-64,6555551A,,RGW300       ,56,STD  ,5X5           ,7A8300RGWR-G2K,11/16/2015 22:45:7
,CLFTEA56,ETS-2Q-64,6555551A,,RGW300       ,56,STD  ,5X5           ,7A8300RGWR-G2K,11/17/2015 2:22:1
,CLFTEA56,ETS-2Q-64,6555551A,,RGW300       ,56,STD  ,5X5           ,7A8300RGWR-G2K,11/17/2015 5:57:47
,CLFTEA56,ETS-2Q-64,6555551A,,RGW300       ,56,STD  ,5X5           ,7A8300RGWR-G2K,11/17/2015 9:34:40
,CLFTEA56,ETS-2Q-64,6555551A,,RGW300       ,56,STD  ,5X5           ,7A8300RGWR-G2K,11/17/2015 13:11:29
,CLFTEA56,ETS-2Q-64,6494708A,setup change,RSA300       ,56,STD  ,4X4           ,TPS2590RSAR-G2,11/17/2015 16:48:0
,CLFTEA56,ETS-2Q-64,6494708A,,RSA300       ,56,STD  ,4X4           ,TPS2420RSAR-G2,11/17/2015 21:45:23
,CLFTEA56,ETS-2Q-64,6494708A,,RSA300       ,56,STD  ,4X4           ,TPS2590RSAR-G2,11/18/2015 3:16:37
,CLFTEA56,ETS-2Q-64,6494708A,,RSA300       ,56,STD  ,4X4           ,TPS2590RSAR-G2,11/18/2015 8:12:21
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,3219ARGTR1-G2K,11/16/2015 2:6:12
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,3219ARGTR1-G2K,11/16/2015 5:6:27
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,3219ARGTR1-G2K,11/16/2015 8:59:28
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,3219ARGTR1-G2K,11/16/2015 12:52:12
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,3219ARGTR1-G2K,11/16/2015 16:45:6
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,3219ARGTR1-G2K,11/16/2015 20:38:5
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,3219ARGTR1-G2K,11/17/2015 0:30:56
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,3219ARGTR1-G2K,11/17/2015 4:18:18
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,3219ARGTR1-G2K,11/17/2015 8:11:5
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,3219ARGTR1-G2K,11/17/2015 12:4:2
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,53219RGTR1-G2K,11/17/2015 15:56:31
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,53219RGTR1-G2K,11/17/2015 19:48:29
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,3219ARGTR1-G2K,11/17/2015 23:39:15
,CLFTEA57,ETS-2-64,6518552B,,RGT300       ,57,STD  ,3X3           ,53219RGTR1-G2K,11/18/2015 1:49:6
,CLFTEA58,ETS-2-128,6529253A,,RTE300       ,58,STD  ,3X3           ,PS54678RTER-G2,11/16/2015 2:6:12
,CLFTEA58,ETS-2-128,6529253A,,RTE300       ,58,STD  ,3X3           ,PS54678RTER-G2,11/16/2015 3:1:41
,CLFTEA58,ETS-2-128,6529253A,,RTE300       ,58,STD  ,3X3           ,PS54678RTER-G2,11/16/2015 4:26:3
,CLFTEA58,ETS-2-128,6529253A,,RTE300       ,58,STD  ,3X3           ,PS54678RTER-G2,11/16/2015 6:30:22
,CLFTEA58,ETS-2-128,6529253A,,RTE300       ,58,STD  ,3X3           ,PS54678RTER-G2,11/16/2015 9:38:32
,CLFTEA58,ETS-2-128,6510697B,setup change,RGELLF       ,58,STD  ,4X4           ,PS51125RGER-BY,11/17/2015 0:1:35
,CLFTEA58,ETS-2-128,6510697B,,RGELLF       ,58,STD  ,4X4           ,S51125ARGER-BY,11/17/2015 1:46:9
,CLFTEA58,ETS-2-128,6510697B,,RGELLF       ,58,STD  ,4X4           ,S51123RGER1-BY,11/17/2015 3:32:29
,CLFTEA58,ETS-2-128,6510697B,,RGELLF       ,58,STD  ,4X4           ,S51123RGER1-BY,11/17/2015 7:25:19
,CLFTEA58,ETS-2-128,6510697B,,RGELLF       ,58,STD  ,4X4           ,S51123RGER1-BY,11/17/2015 11:14:19
,CLFTEA58,ETS-2-128,6510697B,,RGELLF       ,58,STD  ,4X4           ,S51125ARGER-BY,11/17/2015 15:7:26
,CLFTEA58,ETS-2-128,6510697B,,RGELLF       ,58,STD  ,4X4           ,S51125ARGER-BY,11/17/2015 18:23:3
,CLFTEA58,ETS-2-128,6510697B,,RGELLF       ,58,STD  ,4X4           ,S51125ARGER-BY,11/17/2015 21:55:13
,CLFTEA58,ETS-2-128,6510697B,,RGELLF       ,58,STD  ,4X4           ,S51125ARGER-BY,11/18/2015 1:27:56
,CLFTEA58,ETS-2-128,6510697B,,RGELLF       ,58,STD  ,4X4           ,S51125ARGER-BY,11/18/2015 5:0:39
,CLFTEA58,ETS-2-128,6510697B,,RGELLF       ,58,STD  ,4X4           ,S51125ARGER-BY,11/18/2015 8:33:43
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/16/2015 10:6:12
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/16/2015 13:41:1
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/16/2015 15:29:12
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/16/2015 19:5:46
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/16/2015 22:42:25
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/17/2015 2:18:57
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/17/2015 5:55:55
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/17/2015 9:32:45
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/17/2015 13:9:24
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/17/2015 16:46:4
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/17/2015 20:22:38
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/17/2015 23:57:58
,CLFTEA59,ETS-2-64,6555551A,,RGW300       ,59,STD  ,5X5           ,7A8300RGWR-G2K,11/18/2015 3:34:32
,CLFTEA59,ETS-2-64,6513992B,setup change,RGTLLF       ,59,STD  ,3X3           ,G62130ARGTRS-L,11/17/2015 23:11:18
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/16/2015 2:6:12
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/16/2015 5:33:36
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/16/2015 9:0:40
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/16/2015 12:26:50
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/16/2015 15:54:5
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/16/2015 19:21:32
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/16/2015 22:48:27
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/17/2015 2:15:23
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/17/2015 5:42:30
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/17/2015 9:7:36
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/17/2015 12:35:21
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/17/2015 15:12:32
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/17/2015 17:52:9
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/17/2015 19:31:13
,CLFTEA6,ETM-2-64,6524040A,,RTE300       ,,STD  ,3X3           ,2543QRTERQ1-G2,11/17/2015 22:58:43
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/16/2015 10:6:12
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/16/2015 10:7:15
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/16/2015 11:52:54
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/16/2015 13:38:39
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/16/2015 14:56:9
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/16/2015 16:8:11
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/16/2015 17:53:52
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/16/2015 19:39:31
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/16/2015 20:44:33
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/16/2015 22:2:20
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/16/2015 23:46:52
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/17/2015 1:34:2
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/17/2015 3:19:20
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/17/2015 5:3:2
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/17/2015 6:49:4
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,D97374Q4M-LNKE,11/17/2015 8:36:25
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,SD59924Q4M-LNE,11/17/2015 10:22:27
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,SD59924Q4M-LNE,11/17/2015 12:9:55
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,SD59924Q4M-LNE,11/17/2015 13:58:37
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,SD59924Q4M-LNE,11/17/2015 15:48:40
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,SD59924Q4M-LNE,11/17/2015 17:37:45
,CLFTEA60,ETS-2-64,6578688B,,DPC          ,60,STD  ,4.5X3.5       ,SD59924Q4M-LNE,11/17/2015 19:21:25
,CLFTEA60,ETS-2-64,6506727A,setup change,DRCLLF       ,60,STD  ,3X3           ,TPS40193DRCR-B,11/17/2015 14:33:12
,CLFTEA60,ETS-2-64,6578688B,setup change,DPC          ,60,STD  ,4.5X3.5       ,SD59924Q4M-LNE,11/17/2015 20:43:6
,CLFTEA60,ETS-2-64,6506727A,setup change,DRCLLF       ,60,STD  ,3X3           ,TPS40193DRCR-B,11/17/2015 21:55:51
,CLFTEA61,ETS-2-64,6512615D,,RGR          ,61,STD  ,3.5X3.5       ,Q24735RGRR1-LK,11/16/2015 10:6:12
,CLFTEA61,ETS-2-64,6512615D,,RGR          ,61,STD  ,3.5X3.5       ,Q24735RGRR1-LK,11/16/2015 14:14:25
,CLFTEA61,ETS-2-64,6512615D,,RGR          ,61,STD  ,3.5X3.5       ,Q24735RGRR1-LK,11/16/2015 18:22:43
,CLFTEA61,ETS-2-64,6512615D,,RGR          ,61,STD  ,3.5X3.5       ,Q24735RGRR1-LK,11/16/2015 22:31:3
,CLFTEA61,ETS-2-64,6512615D,,RGR          ,61,STD  ,3.5X3.5       ,Q24735RGRR1-LK,11/17/2015 2:39:23
,CLFTEA61,ETS-2-64,6525585A,setup change,RGELLF       ,61,STD  ,4X4           ,BQ24196RGER-RY,11/17/2015 6:47:15
,CLFTEA61,ETS-2-64,6525585A,,RGELLF       ,61,STD  ,4X4           ,BQ24196RGER-RY,11/17/2015 10:22:52
,CLFTEA61,ETS-2-64,6525585A,,RGE300LLF    ,61,STD  ,4X4           ,Q24196RGER-G2Y,11/17/2015 14:0:1
,CLFTEA61,ETS-2-64,6525585A,,RGE300LLF    ,61,STD  ,4X4           ,Q24196RGER-G2Y,11/17/2015 17:37:1
,CLFTEA61,ETS-2-64,6525585A,,RGE300LLF    ,61,STD  ,4X4           ,Q24196RGER-G2Y,11/17/2015 21:16:5
,CLFTEA61,ETS-2-64,6525585A,,RGE300LLF    ,61,STD  ,4X4           ,Q24196RGER-G2Y,11/18/2015 0:55:15
,CLFTEA61,ETS-2-64,6525585A,,RGE300LLF    ,61,STD  ,4X4           ,Q24196RGER-G2Y,11/18/2015 4:34:47
,CLFTEA61,ETS-2-64,6525585A,,RGELLF       ,61,STD  ,4X4           ,BQ24196RGER-RY,11/18/2015 8:15:17
,CLFTEA62,ETS-2M-128,6570774A,,RSH          ,62,STD  ,7X7           ,S65175RSHR2-UN,11/16/2015 10:6:12
,CLFTEA62,ETS-2M-128,6570774A,,RSH          ,62,STD  ,7X7           ,S65175RSHR2-UN,11/16/2015 13:26:56
,CLFTEA62,ETS-2M-128,6570774A,,RSH          ,62,STD  ,7X7           ,S65175RSHR2-UN,11/16/2015 16:47:40
,CLFTEA62,ETS-2M-128,6510609E,setup change,RGT          ,62,STD  ,3X3           ,TPS53311RGTR-L,11/16/2015 19:13:11
,CLFTEA62,ETS-2M-128,6570774A,setup change,RSH          ,62,STD  ,7X7           ,S65175RSHR2-UN,11/16/2015 20:31:38
,CLFTEA62,ETS-2M-128,6510609E,setup change,RGT          ,62,STD  ,3X3           ,TPS53311RGTR-L,11/16/2015 22:43:0
,CLFTEA62,ETS-2M-128,6570774A,setup change,RSH          ,62,STD  ,7X7           ,S65175RSHR2-UN,11/16/2015 23:52:24
,CLFTEA62,ETS-2M-128,6510609E,setup change,RGT          ,62,STD  ,3X3           ,TPS53311RGTR-L,11/17/2015 2:13:53
,CLFTEA62,ETS-2M-128,6510609E,,RGT300       ,62,STD  ,3X3           ,PS51311RGTR-G2,11/17/2015 5:44:48
,CLFTEA62,ETS-2M-128,6510609E,,RGT          ,62,STD  ,3X3           ,TPS53311RGTR-L,11/17/2015 9:30:59
,CLFTEA62,ETS-2M-128,6510609E,,RGT          ,62,STD  ,3X3           ,TPS53311RGTR-L,11/17/2015 12:56:23
,CLFTEA62,ETS-2M-128,6510609E,,RGT          ,62,STD  ,3X3           ,TPS53311RGTR-L,11/17/2015 16:26:9
,CLFTEA62,ETS-2M-128,6510609E,,RGT          ,62,STD  ,3X3           ,TPS53311RGTR-L,11/17/2015 19:57:10
,CLFTEA62,ETS-2M-128,6510609E,,RGT          ,62,STD  ,3X3           ,TPS53311RGTR-L,11/17/2015 23:28:21
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/16/2015 10:6:12
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/16/2015 12:35:39
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/16/2015 14:13:58
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/16/2015 18:12:24
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/16/2015 22:10:56
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/17/2015 2:9:23
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/17/2015 6:7:55
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/17/2015 10:6:18
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/17/2015 14:4:41
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/17/2015 18:3:0
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/17/2015 22:1:30
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/18/2015 2:0:0
,CLFTEA63,ETS-2-64,6555639A,,RHR300       ,63,STD  ,5.5X3.5       ,1306051RHRR-G2,11/18/2015 5:58:27
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/16/2015 10:6:12
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/16/2015 13:3:13
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/16/2015 16:0:59
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/16/2015 18:24:18
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/16/2015 21:21:49
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/17/2015 0:17:48
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/17/2015 3:15:32
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/17/2015 6:13:21
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/17/2015 9:11:3
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/17/2015 12:8:43
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/17/2015 15:6:27
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/17/2015 18:4:12
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/17/2015 19:54:23
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/17/2015 22:51:19
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/18/2015 1:49:8
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/18/2015 4:46:40
,CLFTEA64,ETS-2-64,6568520B,,RHB300       ,64,STD  ,5X5           ,S65262RHBR3-G2,11/18/2015 7:44:13
,CLFTEA65,ETS-2-64,6571495A,,RUY300       ,65,STD  ,4X4           ,24780SRUYR-G2K,11/16/2015 10:6:12
,CLFTEA65,ETS-2-64,6571495A,,RUY300       ,65,STD  ,4X4           ,24780SRUYR-G2K,11/16/2015 14:1:35
,CLFTEA65,ETS-2-64,6571495A,,RUY300       ,65,STD  ,4X4           ,BQ24777RUYR-G2,11/16/2015 17:56:39
,CLFTEA65,ETS-2-64,6571495A,,RUY300       ,65,STD  ,4X4           ,BQ24777RUYR-G2,11/16/2015 21:59:31
,CLFTEA65,ETS-2-64,6571495A,,RUY300       ,65,STD  ,4X4           ,BQ24777RUYR-G2,11/17/2015 2:2:31
,CLFTEA65,ETS-2-64,6571495A,,RUY300       ,65,STD  ,4X4           ,BQ24777RUYR-G2,11/17/2015 5:8:52
,CLFTEA65,ETS-2-64,6571495A,,RUY300       ,65,STD  ,4X4           ,BQ24777RUYR-G2,11/17/2015 9:11:29
,CLFTEA65,ETS-2-64,6571495A,,RUY300       ,65,STD  ,4X4           ,BQ24777RUYR-G2,11/17/2015 13:14:8
,CLFTEA65,ETS-2-64,6571495A,,RUY300       ,65,STD  ,4X4           ,BQ24777RUYR-G2,11/17/2015 17:17:10
,CLFTEA65,ETS-2-64,6571495A,,RUY300       ,65,STD  ,4X4           ,BQ24777RUYR-G2,11/17/2015 21:19:47
,CLFTEA65,ETS-2-64,6571495A,,RUY300       ,65,STD  ,4X4           ,BQ24777RUYR-G2,11/18/2015 1:22:54
,CLFTEA65,ETS-2-64,6571495A,,RUY300       ,65,STD  ,4X4           ,SN2867RUYR-G2K,11/18/2015 5:25:31
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/16/2015 2:6:12
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/16/2015 5:11:18
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/16/2015 8:16:21
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/16/2015 11:21:35
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/16/2015 13:1:18
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/16/2015 16:6:34
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/16/2015 18:43:53
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/16/2015 20:16:6
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/16/2015 23:21:21
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/17/2015 2:26:36
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/17/2015 5:26:17
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/17/2015 8:31:7
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/17/2015 11:5:55
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/17/2015 13:6:29
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/17/2015 16:11:42
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/17/2015 18:15:58
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/17/2015 21:9:16
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/17/2015 23:47:52
,CLFTEA66,ETS-2-64,6542741A,,RGTST        ,66,STRIP,3X3           ,53819ARGTR1-LK,11/18/2015 1:52:25
,CLFTEA67,ETS-2-64,6525585A,,RGE300       ,67,STD  ,4X4           ,24296MRGER1-G2,11/16/2015 10:6:12
,CLFTEA67,ETS-2-64,6525585A,,RGELLF       ,67,STD  ,4X4           ,BQ24196RGER-RY,11/16/2015 13:47:28
,CLFTEA67,ETS-2-64,6525585A,,RGELLF       ,67,STD  ,4X4           ,BQ24196RGER-RY,11/16/2015 15:37:2
,CLFTEA67,ETS-2-64,6525585A,,RGELLF       ,67,STD  ,4X4           ,BQ24196RGER-RY,11/16/2015 19:17:50
,CLFTEA67,ETS-2-64,6525585A,,RGELLF       ,67,STD  ,4X4           ,BQ24196RGER-RY,11/16/2015 22:57:35
,CLFTEA67,ETS-2-64,6525585A,,RGELLF       ,67,STD  ,4X4           ,BQ24196RGER-RY,11/17/2015 2:37:9
,CLFTEA67,ETS-2-64,6525585A,,RGELLF       ,67,STD  ,4X4           ,BQ24196RGER-RY,11/17/2015 6:12:38
