Machine_Instance,Machine_Family_Name,Lot_Name,Logpoint,Quantity,Lot_Weight,Initial_Lot_Flag,Device_Name,Tooling_Family_Name,Certification,Setup_Time,Start_Time,Completion_Time,Pass_No,Finished,Package
CLFTEA85,ETS-2M-64,8108705,4410,6826,1411,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/9/2016 18:38:47,00/09/2016 21:09:01,1,Y,6X5
CLFTEA85,ETS-2M-64,8111895,4410,6823,1312,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/9/2016 21:9:1,00/09/2016 23:39:11,1,Y,6X5
CLFTEA85,ETS-2M-64,8111888,4410,6877,1312,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/9/2016 23:39:11,00/10/2016 02:10:32,1,Y,6X5
CLFTEA85,ETS-2M-64,8111892,4410,6791,1312,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/10/2016 2:10:32,00/10/2016 04:39:59,1,Y,6X5
CLFTEA85,ETS-2M-64,8111898,4410,6814,1312,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/10/2016 4:39:59,00/10/2016 07:09:57,1,Y,6X5
CLFTEA85,ETS-2M-64,8111896,4410,6897,1312,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/10/2016 7:9:57,00/10/2016 09:41:45,1,Y,6X5
CLFTEA85,ETS-2M-64,8111890,4410,6913,1312,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/10/2016 9:41:45,00/10/2016 12:13:53,1,Y,6X5
CLFTEA85,ETS-2M-64,8113064,4410,6908,1278,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/10/2016 12:13:53,00/10/2016 14:45:55,1,Y,6X5
CLFTEA85,ETS-2M-64,8113071,4410,6924,1278,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/10/2016 14:45:55,00/10/2016 17:18:19,1,Y,6X5
CLFTEA85,ETS-2M-64,8113068,4410,6819,1278,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/10/2016 17:18:19,00/10/2016 19:48:23,1,Y,6X5
CLFTEA85,ETS-2M-64,8116461,4410,6832,1179,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/10/2016 19:48:23,00/10/2016 22:18:45,1,Y,6X5
CLFTEA85,ETS-2M-64,8116468,4410,6821,1179,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/10/2016 22:18:45,00/11/2016 00:48:52,1,Y,6X5
CLFTEA85,ETS-2M-64,8116459,4410,6828,1179,N,S56121ADQPR1-C,6514494A,1,00/09/2016 06:06:12,0/11/2016 0:48:52,00/11/2016 03:19:08,1,Y,6X5
CLFTEA85,ETS-2M-64,8007535,4410,6820,4504,N,PS56221DQPT2-C,6514494A,1,00/09/2016 06:06:12,0/11/2016 3:19:8,00/11/2016 05:48:22,1,Y,6X5
CLFTEA72,ETS-2-64,8080747,4410,13815,2137,N,TPS2555DRCR-C,6523514A,1,00/09/2016 06:06:12,0/9/2016 6:6:14,00/09/2016 09:52:09,1,Y,3X3
CLFTEA72,ETS-2-64,8080746,4410,13748,2137,N,TPS2555DRCR-C,6523514A,1,00/09/2016 06:06:12,0/9/2016 9:52:9,00/09/2016 13:37:01,1,Y,3X3
CLFTEA72,ETS-2-64,8080748,4410,13290,2137,N,TPS2555DRCR-C,6523514A,1,00/09/2016 06:06:12,0/9/2016 13:37:1,00/09/2016 17:14:24,1,Y,3X3
CLFTEA72,ETS-2-64,8080749,4410,6901,2137,N,TPS2555DRCR-C,6523514A,1,00/09/2016 06:06:12,0/9/2016 17:14:24,00/09/2016 19:07:18,1,Y,3X3
CLFTEA72,ETS-2-64,8083722,4410,13807,2050,N,TPS2555DRCR-C,6523514A,1,00/09/2016 06:06:12,0/9/2016 19:7:18,00/09/2016 22:53:07,1,Y,3X3
CLFTEA72,ETS-2-64,8083724,4410,13811,2050,N,TPS2555DRCR-C,6523514A,1,00/09/2016 06:06:12,0/9/2016 22:53:7,00/10/2016 02:39:01,1,Y,3X3
CLFTEA72,ETS-2-64,8083725,4410,13821,2050,N,TPS2555DRCR-C,6523514A,1,00/09/2016 06:06:12,0/10/2016 2:39:1,00/10/2016 06:25:05,1,Y,3X3
CLFTEA72,ETS-2-64,8083726,4410,13810,2050,N,TPS2555DRCR-C,6523514A,1,00/09/2016 06:06:12,0/10/2016 6:25:5,00/10/2016 10:10:58,1,Y,3X3
CLFTEA72,ETS-2-64,8083723,4410,13770,2050,N,TPS2555DRCR-C,6523514A,1,00/09/2016 06:06:12,0/10/2016 10:10:58,00/10/2016 13:56:11,1,Y,3X3
CLFTEA88,ETS-2-64,8065725,4410,7910,2588,N,51220RHBR2-G2K,6487839B,1,00/09/2016 06:06:12,0/9/2016 6:6:14,00/09/2016 11:38:49,1,Y,5X5
CLFTEA88,ETS-2-64,8075580,4410,7910,2289,N,51220RHBR2-G2K,6487839B,1,00/09/2016 06:06:12,0/9/2016 11:38:49,00/09/2016 17:11:27,1,Y,5X5
CLFTEA88,ETS-2-64,8075582,4410,3955,2289,N,51220RHBR2-G2K,6487839B,1,00/09/2016 06:06:12,0/9/2016 17:11:27,00/09/2016 19:57:47,1,Y,5X5
CLFTEA88,ETS-2-64,8109994,4410,7182,1309,N,51220RHBR2-G2K,6487839B,1,00/09/2016 06:06:12,0/9/2016 19:57:47,00/10/2016 00:59:48,1,Y,5X5
CLFTEA88,ETS-2-64,8109987,4410,7899,1309,N,51220RHBR2-G2K,6487839B,1,00/09/2016 06:06:12,0/10/2016 0:59:48,00/10/2016 06:31:58,1,Y,5X5
CLFTEA88,ETS-2-64,8109991,4410,7884,1309,N,51220RHBR2-G2K,6487839B,1,00/09/2016 06:06:12,0/10/2016 6:31:58,00/10/2016 12:03:30,1,Y,5X5
CLFTEA88,ETS-2-64,8109995,4410,3957,1309,N,51220RHBR2-G2K,6487839B,1,00/09/2016 06:06:12,0/10/2016 12:3:30,00/10/2016 14:49:55,1,Y,5X5
CLFTEA88,ETS-2-64,8109985,4410,7899,1309,N,51220RHBR2-G2K,6487839B,1,00/09/2016 06:06:12,0/10/2016 14:49:55,00/10/2016 20:22:05,1,Y,5X5
CLFTEA88,ETS-2-64,8109993,4410,7891,1309,N,51220RHBR2-G2K,6487839B,1,00/09/2016 06:06:12,0/10/2016 20:22:5,00/11/2016 01:53:55,1,Y,5X5
CLFTEA88,ETS-2-64,8113433,4410,3929,1205,N,51220RHBR2-G2K,6487839B,1,00/09/2016 06:06:12,0/11/2016 1:53:55,00/11/2016 04:39:09,1,Y,5X5
CLFTEA78,ETS-2-64,8049246,4410,5026,34.53,N,5635KRSNR-G2R#,6578526A,1,00/09/2016 06:06:12,0/9/2016 6:6:14,00/09/2016 07:43:34,1,Y,4X4
CLFTEA78,ETS-2-64,8046464,4410,4917,3203,N,635KRSNR1-KDG2,6578526A,1,00/09/2016 06:06:12,0/9/2016 7:43:34,00/09/2016 09:18:51,1,Y,4X4
CLFTEA78,ETS-2-64,8047164,4410,9822,3176,N,635KRSNR1-KDG2,6578526A,1,00/09/2016 06:06:12,0/9/2016 9:18:51,00/09/2016 12:29:07,1,Y,4X4
CLFTEA78,ETS-2-64,8047165,4410,9911,3176,N,635KRSNR1-KDG2,6578526A,1,00/09/2016 06:06:12,0/9/2016 12:29:7,00/09/2016 15:41:06,1,Y,4X4
CLFTEA78,ETS-2-64,8047166,4410,6187,3176,N,635KRSNR1-KDG2,6578526A,1,00/09/2016 06:06:12,0/9/2016 15:41:6,00/09/2016 17:40:58,1,Y,4X4
CLFTEA78,ETS-2-64,8047163,4410,9919,3176,N,635KRSNR1-KDG2,6578526A,1,00/09/2016 06:06:12,0/9/2016 17:40:58,00/09/2016 20:53:07,1,Y,4X4
CLFTEA78,ETS-2-64,8047167,4410,4870,3176,N,635KRSNR1-KDG2,6578526A,1,00/09/2016 06:06:12,0/9/2016 20:53:7,00/09/2016 22:27:29,1,Y,4X4
CLFTEA78,ETS-2-64,8048313,4410,9931,3141,N,635KRSNR1-KDG2,6578526A,1,00/09/2016 06:06:12,0/9/2016 22:27:29,00/10/2016 01:39:52,1,Y,4X4
CLFTEA78,ETS-2-64,8048314,4410,9776,3141,N,635KRSNR1-KDG2,6578526A,1,00/09/2016 06:06:12,0/10/2016 1:39:52,00/10/2016 04:49:14,1,Y,4X4
CLFTEA78,ETS-2-64,8048315,4410,7367,3141,N,635KRSNR1-KDG2,6578526A,1,00/09/2016 06:06:12,0/10/2016 4:49:14,00/10/2016 07:11:57,1,Y,4X4
CLFTEA30,ETS-2-64,8071855,4410,2408,39.51,N,3314RGFR-G2S2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 6:6:14,00/09/2016 07:01:48,1,Y,7X5
CLFTEA30,ETS-2-64,8093532,4410,3682,2458,N,3315RGFR-G2S2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 7:1:48,00/09/2016 08:23:47,1,Y,7X5
CLFTEA30,ETS-2-64,8099967,4410,1804,29.41,N,3315RGFR-G2S2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 8:23:47,00/09/2016 09:03:59,1,Y,7X5
CLFTEA30,ETS-2-64,8090338,4410,3693,29.41,N,3315RGFR-G2S2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 9:3:59,00/09/2016 10:26:13,1,Y,7X5
CLFTEA30,ETS-2-64,8103276,4410,1835,29.41,N,3315RGFR-G2S2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 10:26:13,00/09/2016 11:07:05,1,Y,7X5
CLFTEA30,ETS-2-64,8090340,4410,3684,29.85,N,3315RGFR-G2S2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 11:7:5,00/09/2016 12:29:07,1,Y,7X5
CLFTEA30,ETS-2-64,8079921,4410,1957,32.97,N,3315RGFR-G2S2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 12:29:7,00/09/2016 13:12:43,1,Y,7X5
CLFTEA30,ETS-2-64,8093539,4410,3694,28.99,N,3315RGFR-G2S2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 13:12:43,00/09/2016 14:34:58,1,Y,7X5
CLFTEA30,ETS-2-64,8108988,4410,1816,28.07,N,3315RGFR-G2S2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 14:34:58,00/09/2016 15:15:26,1,Y,7X5
CLFTEA30,ETS-2-64,8098469,4410,1790,28.07,N,3315RGFR-G2S2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 15:15:26,00/09/2016 15:55:18,1,Y,7X5
CLFTEA30,ETS-2-64,8112248,4410,1961,27.76,N,3315RGFR-G2S2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 15:55:18,00/09/2016 16:38:59,1,Y,7X5
CLFTEA30,ETS-2-64,8111942,4410,3034,1675,N,53314RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 16:38:59,00/09/2016 17:49:03,1,Y,7X5
CLFTEA30,ETS-2-64,8111951,4410,3628,1675,N,53314RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 17:49:3,00/09/2016 19:12:49,1,Y,7X5
CLFTEA30,ETS-2-64,8111954,4410,2542,1675,N,53314RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 19:12:49,00/09/2016 20:11:31,1,Y,7X5
CLFTEA30,ETS-2-64,8111945,4410,3690,1675,N,53314RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 20:11:31,00/09/2016 21:36:43,1,Y,7X5
CLFTEA30,ETS-2-64,8123417,4410,3694,1116,N,53314RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 21:36:43,00/09/2016 23:02:00,1,Y,7X5
CLFTEA30,ETS-2-64,8123424,4410,3554,1116,N,53314RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/9/2016 23:2:0,00/10/2016 00:24:03,1,Y,7X5
CLFTEA30,ETS-2-64,8126569,4410,3682,1016,N,53314RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 0:24:3,00/10/2016 01:49:04,1,Y,7X5
CLFTEA30,ETS-2-64,8103803,4410,3579,1908,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 1:49:4,00/10/2016 03:08:46,1,Y,7X5
CLFTEA30,ETS-2-64,8103808,4410,3318,1908,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 3:8:46,00/10/2016 04:22:39,1,Y,7X5
CLFTEA30,ETS-2-64,8106269,4410,3525,1842,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 4:22:39,00/10/2016 05:41:08,1,Y,7X5
CLFTEA30,ETS-2-64,8106278,4410,3632,1842,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 5:41:8,00/10/2016 07:02:01,1,Y,7X5
CLFTEA30,ETS-2-64,8106277,4410,3679,1842,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 7:2:1,00/10/2016 08:23:56,1,Y,7X5
CLFTEA30,ETS-2-64,8114108,4410,3597,1607,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 8:23:56,00/10/2016 09:44:01,1,Y,7X5
CLFTEA30,ETS-2-64,8114116,4410,3676,1607,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 9:44:1,00/10/2016 11:05:52,1,Y,7X5
CLFTEA30,ETS-2-64,8114105,4410,3229,1607,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 11:5:52,00/10/2016 12:17:47,1,Y,7X5
CLFTEA30,ETS-2-64,8114113,4410,3687,1607,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 12:17:47,00/10/2016 13:39:53,1,Y,7X5
CLFTEA30,ETS-2-64,8114109,4410,3687,1607,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 13:39:53,00/10/2016 15:01:58,1,Y,7X5
CLFTEA30,ETS-2-64,8114117,4410,3624,1607,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 15:1:58,00/10/2016 16:22:40,1,Y,7X5
CLFTEA30,ETS-2-64,8117362,4410,3662,1507,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 16:22:40,00/10/2016 17:44:12,1,Y,7X5
CLFTEA30,ETS-2-64,8117366,4410,3593,1507,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 17:44:12,00/10/2016 19:04:13,1,Y,7X5
CLFTEA30,ETS-2-64,8117369,4410,3618,1507,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 19:4:13,00/10/2016 20:24:46,1,Y,7X5
CLFTEA30,ETS-2-64,8117367,4410,3689,1507,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 20:24:46,00/10/2016 21:46:55,1,Y,7X5
CLFTEA30,ETS-2-64,8120637,4410,3619,1407,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 21:46:55,00/10/2016 23:07:30,1,Y,7X5
CLFTEA30,ETS-2-64,8120635,4410,3635,1407,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/10/2016 23:7:30,00/11/2016 00:28:26,1,Y,7X5
CLFTEA30,ETS-2-64,8120634,4410,3597,1407,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/11/2016 0:28:26,00/11/2016 01:48:32,1,Y,7X5
CLFTEA30,ETS-2-64,8120633,4410,3655,1407,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/11/2016 1:48:32,00/11/2016 03:09:55,1,Y,7X5
CLFTEA30,ETS-2-64,8117368,4410,3683,1507,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/11/2016 3:9:55,00/11/2016 04:31:55,1,Y,7X5
CLFTEA30,ETS-2-64,8106267,4410,1655,22.73,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/11/2016 4:31:55,00/11/2016 05:08:48,1,Y,7X5
CLFTEA30,ETS-2-64,8114118,4410,1893,21.01,N,53315RGFR-LS2Y,6514558B,1,00/09/2016 06:06:12,0/11/2016 5:8:48,00/11/2016 05:50:58,1,Y,7X5
CLFTEA31,ETS-2-64,8122764,4410,15105,907,N,24728HRGRR-G2K,6512615D,1,00/09/2016 06:06:12,0/9/2016 6:6:14,00/09/2016 10:25:02,1,Y,3.5X3.5
CLFTEA31,ETS-2-64,8122765,4410,15104,907,N,24728HRGRR-G2K,6512615D,1,00/09/2016 06:06:12,0/9/2016 10:25:2,00/09/2016 14:43:51,1,Y,3.5X3.5
CLFTEA31,ETS-2-64,8122767,4410,11555,907,N,24728HRGRR-G2K,6512615D,1,00/09/2016 06:06:12,0/9/2016 14:43:51,00/09/2016 18:01:52,1,Y,3.5X3.5
CLFTEA31,ETS-2-64,8128945,4410,7501,700,N,24737RGRR1-G2K,6512615D,1,00/09/2016 06:06:12,0/9/2016 18:1:52,00/09/2016 20:18:07,1,Y,3.5X3.5
CLFTEA31,ETS-2-64,8091973,4410,8869,1803,N,Q24725RGRR-G2K,6512615D,1,00/09/2016 06:06:12,0/9/2016 20:18:7,00/10/2016 00:04:19,1,Y,3.5X3.5
CLFTEA31,ETS-2-64,8091972,4410,15104,1803,N,Q24725RGRR-G2K,6512615D,1,00/09/2016 06:06:12,0/10/2016 0:4:19,00/10/2016 06:29:30,1,Y,3.5X3.5
CLFTEA31,ETS-2-64,8122797,4410,7483,905,N,Q24728RGRR-G2K,6512615D,1,00/09/2016 06:06:12,0/10/2016 6:29:30,00/10/2016 08:28:04,1,Y,3.5X3.5
CLFTEA31,ETS-2-64,8123736,4410,15076,874,N,Q24735RGRR1-LK,6512615D,1,00/09/2016 06:06:12,0/10/2016 8:28:4,00/10/2016 12:35:48,1,Y,3.5X3.5
CLFTEA31,ETS-2-64,8123741,4410,13472,874,N,Q24735RGRR1-LK,6512615D,1,00/09/2016 06:06:12,0/10/2016 12:35:48,00/10/2016 16:17:11,1,Y,3.5X3.5
CLFTEA31,ETS-2-64,8123737,4410,15103,874,N,Q24735RGRR1-LK,6512615D,1,00/09/2016 06:06:12,0/10/2016 16:17:11,00/10/2016 20:25:21,1,Y,3.5X3.5
CLFTEA31,ETS-2-64,8126983,4410,7542,769,N,Q24735RGRR1-LK,6512615D,1,00/09/2016 06:06:12,0/10/2016 20:25:21,00/10/2016 22:29:18,1,Y,3.5X3.5
