LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE
5974071,24780SRUYR-G2K,4X4           ,RUY300       ,     10058,      1312,5974071     ,4410,1,        13.17,      12.33,     12.83,                   ,10/30/2015 06:06:11,
5974069,24780SRUYR-G2K,4X4           ,RUY300       ,     10069,      1312,5974069     ,4410,1,        13.17,      12.33,     12.83,                   ,10/30/2015 06:06:11,
5974038,TPS2541RTER-G2,3X3           ,RTE300       ,     13508,      1312,5974038     ,4410,1,        13.14,       12.3,     12.83,                   ,10/30/2015 06:06:11,
5974000,A8001DRBR2-G2K,3X3           ,DRB300       ,     13813,      1312,5974000     ,4410,1,        13.13,      12.29,     12.83,                   ,10/30/2015 06:06:11,
5974110,S542941RSAR-G2,4X4           ,RSA300       ,     10045,      1312,5974110     ,4410,1,        13.13,      12.29,     12.83,                   ,10/30/2015 06:06:11,
5974067,24780SRUYR-G2K,4X4           ,RUY300       ,     10065,      1312,5974067     ,4410,1,        13.17,      12.33,     12.83,                   ,10/30/2015 06:06:11,
5974052,Q24617RGER-G2K,4X4           ,RGE300       ,      9634,      1312,5974052     ,4410,1,        13.17,      12.33,     12.83,                   ,10/30/2015 06:06:11,
5974057,Q24617RGER-G2K,4X4           ,RGE300       ,      4997,      1312,5974057     ,4410,1,        13.17,      12.33,     12.83,                   ,10/30/2015 06:06:11,
5974074,24780SRUYR-G2K,4X4           ,RUY300       ,      8415,      1312,5974074     ,4410,1,        13.17,      12.33,     12.83,                   ,10/30/2015 06:06:11,
5974003,A8001DRBR2-G2K,3X3           ,DRB300       ,     13803,      1312,5974003     ,4410,1,        13.13,      12.29,     12.83,                   ,10/30/2015 06:06:11,
5974113,S542941RSAR-G2,4X4           ,RSA300       ,      7900,      1312,5974113     ,4410,1,        13.13,      12.29,     12.83,                   ,10/30/2015 06:06:11,
5974056,Q24617RGER-G2K,4X4           ,RGE300       ,      8238,      1312,5974056     ,4410,1,        13.17,      12.33,     12.83,                   ,10/30/2015 06:06:11,
5974037,TPS2541RTER-G2,3X3           ,RTE300       ,     13765,      1312,5974037     ,4410,1,        13.14,       12.3,     12.83,                   ,10/30/2015 06:06:11,
5974001,A8001DRBR2-G2K,3X3           ,DRB300       ,     13736,      1312,5974001     ,4410,1,        13.13,      12.29,     12.83,                   ,10/30/2015 06:06:11,
5974002,A8001DRBR2-G2K,3X3           ,DRB300       ,     13811,      1312,5974002     ,4410,1,        13.13,      12.29,     12.83,                   ,10/30/2015 06:06:11,
5974004,A8001DRBR2-G2K,3X3           ,DRB300       ,     13440,      1312,5974004     ,4410,1,        13.13,      12.29,     12.83,                   ,10/30/2015 06:06:11,
5974050,Q24617RGER-G2K,4X4           ,RGE300       ,     10058,      1312,5974050     ,4410,1,        13.17,      12.33,     12.83,                   ,10/30/2015 06:06:11,
5974064,24780SRUYR-G2K,4X4           ,RUY300       ,     10068,      1312,5974064     ,4410,1,        13.17,      12.33,     12.83,                   ,10/30/2015 06:06:11,
5974055,Q24617RGER-G2K,4X4           ,RGE300       ,     10040,      1312,5974055     ,4410,1,        13.17,      12.33,     12.83,                   ,10/30/2015 06:06:11,
5974112,S542941RSAR-G2,4X4           ,RSA300       ,     10060,      1312,5974112     ,4410,1,        13.13,      12.29,     12.83,                   ,10/30/2015 06:06:11,
5976357,S51363RVER-LNY,4.5X3.5       ,RVECLIP      ,      7799,      1309,5976357     ,4410,1,        17.03,      15.53,     12.13,                   ,10/30/2015 06:06:11,
5976358,S51363RVER-LNY,4.5X3.5       ,RVECLIP      ,      7811,      1309,5976358     ,4410,1,        17.03,      15.53,     12.13,                   ,10/30/2015 06:06:11,
5976353,S51363RVER-LNY,4.5X3.5       ,RVECLIP      ,      7784,      1309,5976353     ,4410,1,        17.03,      15.53,     12.13,10/29/2015 04:35:55,10/30/2015 06:06:11,CLFTEA56
5990002,S51363RVER-LNY,4.5X3.5       ,RVECLIP      ,      7747,      1309,5990002     ,4410,1,        17.03,      15.53,     12.13,                   ,10/30/2015 06:06:11,
5976361,S51363RVER-LNY,4.5X3.5       ,RVECLIP      ,      7693,      1309,5976361     ,4410,1,        17.03,      15.53,     12.13,                   ,10/30/2015 06:06:11,
5976360,S51363RVER-LNY,4.5X3.5       ,RVECLIP      ,      3707,      1309,5976360     ,4410,1,        17.03,      15.53,     12.13,                   ,10/30/2015 06:06:11,
5976359,S51363RVER-LNY,4.5X3.5       ,RVECLIP      ,      6202,      1309,5976359     ,4410,1,        17.03,      15.53,     12.13,                   ,10/30/2015 06:06:11,
5977651,204036RHAR1-G2,6X6           ,RHA300       ,      5181,      1296,5977651     ,4410,1,        13.58,      11.83,     11.75,                   ,10/30/2015 06:06:11,
5977653,204036RHAR1-G2,6X6           ,RHA300       ,      5172,      1296,5977653     ,4410,1,        13.58,      11.83,     11.75,                   ,10/30/2015 06:06:11,
5977652,204036RHAR1-G2,6X6           ,RHA300       ,      5176,      1296,5977652     ,4410,1,        13.58,      11.83,     11.75,                   ,10/30/2015 06:06:11,
5977654,204036RHAR1-G2,6X6           ,RHA300       ,      4826,      1296,5977654     ,4410,1,        13.58,      11.83,     11.75,                   ,10/30/2015 06:06:11,
5976292,D97374Q4M-LNKE,4.5X3.5       ,DPC          ,      3846,      1292,5976292     ,4410,1,        14.13,       12.8,     12.13,                   ,10/30/2015 06:06:11,
5978078,202027ARSLR-G2,6X6           ,RSL300       ,      4600,      1282,5978078     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978079,202027ARSLR-G2,6X6           ,RSL300       ,      3338,      1282,5978079     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978071,202027ARSLR-G2,6X6           ,RSL300       ,      4588,      1282,5978071     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978062,202027ERSLR-G2,6X6           ,RSL300       ,      3111,      1282,5978062     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978061,202027ERSLR-G2,6X6           ,RSL300       ,      5171,      1282,5978061     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978075,202027ARSLR-G2,6X6           ,RSL300       ,      4590,      1282,5978075     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978076,202027ARSLR-G2,6X6           ,RSL300       ,      4601,      1282,5978076     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978070,202027ARSLR-G2,6X6           ,RSL300       ,      4595,      1282,5978070     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978058,202027CRSLR-G2,6X6           ,RSL300       ,      4151,      1282,5978058     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978065,202027ARSLR-G2,6X6           ,RSL300       ,      4436,      1282,5978065     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978059,202027ERSLR-G2,6X6           ,RSL300       ,      4916,      1282,5978059     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978067,202027ARSLR-G2,6X6           ,RSL300       ,      4601,      1282,5978067     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978080,202027ARSLR-G2,6X6           ,RSL300       ,      2288,      1282,5978080     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978068,202027ARSLR-G2,6X6           ,RSL300       ,      4602,      1282,5978068     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978060,202027ERSLR-G2,6X6           ,RSL300       ,      5094,      1282,5978060     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978066,202027ARSLR-G2,6X6           ,RSL300       ,      4586,      1282,5978066     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978057,202027CRSLR-G2,6X6           ,RSL300       ,      5163,      1282,5978057     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978074,202027ARSLR-G2,6X6           ,RSL300       ,      4586,      1282,5978074     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978073,202027ARSLR-G2,6X6           ,RSL300       ,      4604,      1282,5978073     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5978072,202027ARSLR-G2,6X6           ,RSL300       ,      4595,      1282,5978072     ,4410,1,        13.54,      11.79,     11.62,                   ,10/30/2015 06:06:11,
5975070,A2314AIDRBR-CK,3X3           ,DRB          ,     13766,      1276,5975070     ,4410,1,        13.14,       12.3,     12.47,                   ,10/30/2015 06:06:11,
5975074,A2314AIDRBR-CK,3X3           ,DRB          ,     13814,      1276,5975074     ,4410,1,        13.14,       12.3,     12.47,                   ,10/30/2015 06:06:11,
5975077,A2314AIDRBR-CK,3X3           ,DRB          ,      9354,      1276,5975077     ,4410,1,        13.14,       12.3,     12.47,                   ,10/30/2015 06:06:11,
5975075,A2314AIDRBR-CK,3X3           ,DRB          ,     13787,      1276,5975075     ,4410,1,        13.14,       12.3,     12.47,                   ,10/30/2015 06:06:11,
5975073,A2314AIDRBR-CK,3X3           ,DRB          ,     13782,      1276,5975073     ,4410,1,        13.14,       12.3,     12.47,                   ,10/30/2015 06:06:11,
5975076,A2314AIDRBR-CK,3X3           ,DRB          ,     13810,      1276,5975076     ,4410,1,        13.14,       12.3,     12.47,                   ,10/30/2015 06:06:11,
5975072,A2314AIDRBR-CK,3X3           ,DRB          ,     13758,      1276,5975072     ,4410,1,        13.14,       12.3,     12.47,                   ,10/30/2015 06:06:11,
5975071,A2314AIDRBR-CK,3X3           ,DRB          ,     13797,      1276,5975071     ,4410,1,        13.14,       12.3,     12.47,                   ,10/30/2015 06:06:11,
5977312,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      6976,      1275,5977312     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5977341,D74110RVFR2-LN,7X5           ,RVFCLIP      ,      3455,      1275,5977341     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5998859,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      6589,      1275,5998859     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5977331,D74110RVFR2-LN,7X5           ,RVFCLIP      ,      3517,      1275,5977331     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5995948,D74110RVFR2-LN,7X5           ,RVFCLIP      ,      3588,      1275,5995948     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5998858,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      6909,      1275,5998858     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5977305,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      6937,      1275,5977305     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5977310,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      6828,      1275,5977310     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5977307,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      6851,      1275,5977307     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5977303,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      4421,      1275,5977303     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5977309,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      3405,      1275,5977309     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5977306,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      4836,      1275,5977306     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5977300,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      6980,      1275,5977300     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5977311,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      6894,      1275,5977311     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5977304,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      3456,      1275,5977304     ,4410,1,        17.03,      15.53,      11.8,                   ,10/30/2015 06:06:11,
5975284,PS65023RSBR1-R,5X5           ,RSB          ,      7870,      1271,5975284     ,4410,1,        13.17,      12.33,     12.42,                   ,10/30/2015 06:06:11,
5975283,PS65023RSBR1-R,5X5           ,RSB          ,      7906,      1271,5975283     ,4410,1,        13.17,      12.33,     12.42,                   ,10/30/2015 06:06:11,
5975279,PS65023RSBR1-R,5X5           ,RSB          ,      7907,      1271,5975279     ,4410,1,        13.17,      12.33,     12.42,                   ,10/30/2015 06:06:11,
5975280,PS65023RSBR1-R,5X5           ,RSB          ,      7635,      1271,5975280     ,4410,1,        13.17,      12.33,     12.42,                   ,10/30/2015 06:06:11,
5975282,PS65023RSBR1-R,5X5           ,RSB          ,      7140,      1271,5975282     ,4410,1,        13.17,      12.33,     12.42,                   ,10/30/2015 06:06:11,
5975281,PS65023RSBR1-R,5X5           ,RSB          ,      7909,      1271,5975281     ,4410,1,        13.17,      12.33,     12.42,                   ,10/30/2015 06:06:11,
5975040,N0706026RHHR-B,6X6           ,RHH          ,      5165,      1269,5975040     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975035,N0706026RHHR-B,6X6           ,RHH          ,      5143,      1269,5975035     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975037,N0706026RHHR-B,6X6           ,RHH          ,      3162,      1269,5975037     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975030,N0706026RHHR-B,6X6           ,RHH          ,      5182,      1269,5975030     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975031,N0706026RHHR-B,6X6           ,RHH          ,      5160,      1269,5975031     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975032,N0706026RHHR-B,6X6           ,RHH          ,      5174,      1269,5975032     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975043,N0706026RHHR-B,6X6           ,RHH          ,      5180,      1269,5975043     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975039,N0706026RHHR-B,6X6           ,RHH          ,      5179,      1269,5975039     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975045,N0706026RHHR-B,6X6           ,RHH          ,      4835,      1269,5975045     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975029,N0706026RHHR-B,6X6           ,RHH          ,      5172,      1269,5975029     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975034,N0706026RHHR-B,6X6           ,RHH          ,      5141,      1269,5975034     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975042,N0706026RHHR-B,6X6           ,RHH          ,      5178,      1269,5975042     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975044,N0706026RHHR-B,6X6           ,RHH          ,      5128,      1269,5975044     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975038,N0706026RHHR-B,6X6           ,RHH          ,      5165,      1269,5975038     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975033,N0706026RHHR-B,6X6           ,RHH          ,      5111,      1269,5975033     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5975046,N0706026RHHR-B,6X6           ,RHH          ,      3383,      1268,5975046     ,4410,1,        12.86,       12.1,     12.47,                   ,10/30/2015 06:06:11,
5982248,S627440DSSR-LK,3X2           ,DSSST        ,     17273,      1263,5982248     ,4410,1,        14.89,      12.14,     10.42,                   ,10/30/2015 06:06:11,
5982246,S627440DSSR-LK,3X2           ,DSSST        ,     17237,      1263,5982246     ,4410,1,        14.89,      12.14,     10.42,                   ,10/30/2015 06:06:11,
5982249,S627440DSSR-LK,3X2           ,DSSST        ,     17225,      1263,5982249     ,4410,1,        14.89,      12.14,     10.42,                   ,10/30/2015 06:06:11,
5982252,S627440DSSR-LK,3X2           ,DSSST        ,     17275,      1263,5982252     ,4410,1,        14.89,      12.14,     10.42,10/29/2015 03:33:14,10/30/2015 06:06:11,CLFTEA32
5982255,S627440DSSR-LK,3X2           ,DSSST        ,      8635,      1263,5982255     ,4410,1,        14.89,      12.14,     10.42,                   ,10/30/2015 06:06:11,
5978475,S51367RVER-LNY,4.5X3.5       ,RVECLIP      ,      7790,      1243,5978475     ,4410,1,        17.03,      15.53,     11.47,                   ,10/30/2015 06:06:11,
5978472,S51367RVER-LNY,4.5X3.5       ,RVECLIP      ,      7562,      1243,5978472     ,4410,1,        17.03,      15.53,     11.47,                   ,10/30/2015 06:06:11,
5978468,S51367RVER-LNY,4.5X3.5       ,RVECLIP      ,      7832,      1243,5978468     ,4410,1,        17.03,      15.53,     11.47,                   ,10/30/2015 06:06:11,
5978476,S51367RVER-LNY,4.5X3.5       ,RVECLIP      ,      7651,      1243,5978476     ,4410,1,        17.03,      15.53,     11.47,                   ,10/30/2015 06:06:11,
5978466,S51367RVER-LNY,4.5X3.5       ,RVECLIP      ,      7417,      1243,5978466     ,4410,1,        17.03,      15.53,     11.47,                   ,10/30/2015 06:06:11,
5978471,S51367RVER-LNY,4.5X3.5       ,RVECLIP      ,      7826,      1243,5978471     ,4410,1,        17.03,      15.53,     11.47,                   ,10/30/2015 06:06:11,
5988200,S51367RVER-LNY,4.5X3.5       ,RVECLIP      ,      3746,      1243,5988200     ,4410,1,        17.03,      15.53,     11.47,                   ,10/30/2015 06:06:11,
5988199,S51367RVER-LNY,4.5X3.5       ,RVECLIP      ,      5443,      1243,5988199     ,4410,1,        17.03,      15.53,     11.47,                   ,10/30/2015 06:06:11,
5978467,S51367RVER-LNY,4.5X3.5       ,RVECLIP      ,      6045,      1243,5978467     ,4410,1,        17.03,      15.53,     11.47,                   ,10/30/2015 06:06:11,
5978469,S51367RVER-LNY,4.5X3.5       ,RVECLIP      ,      7821,      1243,5978469     ,4410,1,        17.03,      15.53,     11.47,                   ,10/30/2015 06:06:11,
5978470,S51367RVER-LNY,4.5X3.5       ,RVECLIP      ,      7788,      1243,5978470     ,4410,1,        17.03,      15.53,     11.47,                   ,10/30/2015 06:06:11,
5978473,S51367RVER-LNY,4.5X3.5       ,RVECLIP      ,      5909,      1243,5978473     ,4410,1,        17.03,      15.53,     11.47,                   ,10/30/2015 06:06:11,
5976783,Q24296RGER-G2Y,4X4           ,RGE300LLF    ,      9961,      1240,5976783     ,4410,1,        12.97,      12.01,     11.99,                   ,10/30/2015 06:06:11,
5976126,PS63000DRCR-LY,3X3           ,DRCLLF       ,     16652,      1239,5976126     ,4410,1,        12.69,       11.9,     12.15,                   ,10/30/2015 06:06:11,
5976124,PS63000DRCR-LY,3X3           ,DRCLLF       ,     10962,      1239,5976124     ,4410,1,        12.69,       11.9,     12.15,                   ,10/30/2015 06:06:11,
5976122,PS63000DRCR-LY,3X3           ,DRCLLF       ,     16913,      1239,5976122     ,4410,1,        12.69,       11.9,     12.15,                   ,10/30/2015 06:06:11,
5976125,PS63000DRCR-LY,3X3           ,DRCLLF       ,      8405,      1239,5976125     ,4410,1,        12.69,       11.9,     12.15,                   ,10/30/2015 06:06:11,
5976128,PS63000DRCR-LY,3X3           ,DRCLLF       ,      8461,      1239,5976128     ,4410,1,        12.69,       11.9,     12.15,                   ,10/30/2015 06:06:11,
5976121,PS63000DRCR-LY,3X3           ,DRCLLF       ,     16917,      1239,5976121     ,4410,1,        12.69,       11.9,     12.15,10/29/2015 03:58:42,10/30/2015 06:06:11,CLFTEA4
5976123,PS63000DRCR-LY,3X3           ,DRCLLF       ,     16817,      1239,5976123     ,4410,1,        12.69,       11.9,     12.15,                   ,10/30/2015 06:06:11,
5976154,PS54426RSAR1-L,4X4           ,RSA          ,     10051,      1236,5976154     ,4410,1,        12.86,       12.1,     12.15,                   ,10/30/2015 06:06:11,
5976152,PS54426RSAR1-L,4X4           ,RSA          ,     10061,      1236,5976152     ,4410,1,        12.86,       12.1,     12.15,                   ,10/30/2015 06:06:11,
5976155,PS54426RSAR1-L,4X4           ,RSA          ,      9996,      1236,5976155     ,4410,1,        12.86,       12.1,     12.15,                   ,10/30/2015 06:06:11,
5976151,PS54426RSAR1-L,4X4           ,RSA          ,     10041,      1236,5976151     ,4410,1,        12.86,       12.1,     12.15,                   ,10/30/2015 06:06:11,
5976153,PS54426RSAR1-L,4X4           ,RSA          ,     10066,      1236,5976153     ,4410,1,        12.86,       12.1,     12.15,                   ,10/30/2015 06:06:11,
5976156,PS54426RSAR1-L,4X4           ,RSA          ,      7957,      1236,5976156     ,4410,1,        12.86,       12.1,     12.15,                   ,10/30/2015 06:06:11,
5988891,CSD87381P1-NS2,3X2.5         ,MPCMCMST     ,      6614,      1231,5988891     ,4410,1,        15.94,       11.7,      8.61,                   ,10/30/2015 06:06:11,
5983466,53819ARGTR1-LK,3X3           ,RGTST        ,     11495,      1229,5983466     ,4410,1,        14.89,      12.14,     10.08,10/29/2015 04:54:14,10/30/2015 06:06:11,CLFTEA70
5991112,1108026RHDR1-R,5X5           ,RHD          ,      7910,      1222,5991112     ,4410,1,        12.92,        8.1,      7.94,                   ,10/30/2015 06:06:11,
5977225,5633ARTER-KDG2,3X3           ,RTE300       ,     13802,      1211,5977225     ,4410,1,        13.13,      12.29,     11.81,                   ,10/30/2015 06:06:11,
5977227,5633ARTER-KDG2,3X3           ,RTE300       ,     10841,      1211,5977227     ,4410,1,        13.13,      12.29,     11.81,10/29/2015 04:29:40,10/30/2015 06:06:11,CLFTEA65
5977226,5633ARTER-KDG2,3X3           ,RTE300       ,     13774,      1211,5977226     ,4410,1,        13.13,      12.29,     11.81,                   ,10/30/2015 06:06:11,
5977224,5633ARTER-KDG2,3X3           ,RTE300       ,      7924,      1211,5977224     ,4410,1,        13.13,      12.29,     11.81,                   ,10/30/2015 06:06:11,
5977507,259240DRCR-G2K,3X3           ,DRC          ,     11764,      1207,5977507     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977501,259230DRCR-G2K,3X3           ,DRC          ,      6902,      1207,5977501     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977503,259231DRCR-G2K,3X3           ,DRC          ,     11753,      1207,5977503     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977508,259240DRCR-G2K,3X3           ,DRC          ,      6877,      1207,5977508     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977505,259240DRCR-G2K,3X3           ,DRC          ,     13813,      1207,5977505     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977504,259231DRCR-G2K,3X3           ,DRC          ,      6903,      1207,5977504     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977502,259231DRCR-G2K,3X3           ,DRC          ,     13801,      1207,5977502     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5991776,53219ARGTR-G2K,3X3           ,RGT300       ,     13729,      1206,5991776     ,4410,1,        13.11,        8.3,       7.8,                   ,10/30/2015 06:06:11,
5977548,259261DRCR-G2K,3X3           ,DRC          ,      6902,      1206,5977548     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977545,259260DRCR-G2K,3X3           ,DRC          ,      6887,      1206,5977545     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977539,259251DRCR-G2K,3X3           ,DRC          ,      6828,      1206,5977539     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977509,259241DRCR-G2K,3X3           ,DRC          ,     13786,      1206,5977509     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977511,259241DRCR-G2K,3X3           ,DRC          ,      6898,      1206,5977511     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977521,259251DRCR-G2K,3X3           ,DRC          ,     13814,      1206,5977521     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5991771,53219ARGTR-G2K,3X3           ,RGT300       ,     13810,      1206,5991771     ,4410,1,        13.11,        8.3,       7.8,                   ,10/30/2015 06:06:11,
5977520,259250DRCT-G2K,3X3           ,DRC          ,      6822,      1206,5977520     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977544,259260DRCR-G2K,3X3           ,DRC          ,     11786,      1206,5977544     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977519,259250DRCT-G2K,3X3           ,DRC          ,     11755,      1206,5977519     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977541,259251DRCT-G2K,3X3           ,DRC          ,     11766,      1206,5977541     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977547,259261DRCR-G2K,3X3           ,DRC          ,     11784,      1206,5977547     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977515,259250DRCR-G2K,3X3           ,DRC          ,      6902,      1206,5977515     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977546,259261DRCR-G2K,3X3           ,DRC          ,     13815,      1206,5977546     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977538,259251DRCR-G2K,3X3           ,DRC          ,     11774,      1206,5977538     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977514,259250DRCR-G2K,3X3           ,DRC          ,     11366,      1206,5977514     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977543,259260DRCR-G2K,3X3           ,DRC          ,     13814,      1206,5977543     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977552,259261DRCT-G2K,3X3           ,DRC          ,      6900,      1206,5977552     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977512,259250DRCR-G2K,3X3           ,DRC          ,     13340,      1206,5977512     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977542,259251DRCT-G2K,3X3           ,DRC          ,      6905,      1206,5977542     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977510,259241DRCR-G2K,3X3           ,DRC          ,     11771,      1206,5977510     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977549,259261DRCT-G2K,3X3           ,DRC          ,     13664,      1206,5977549     ,4410,1,        13.13,      12.29,     11.77,                   ,10/30/2015 06:06:11,
5977625,S51463RGER2-G2,4X4           ,RGE300       ,     10067,      1205,5977625     ,4410,1,        13.17,      12.33,     11.75,                   ,10/30/2015 06:06:11,
5977626,S51463RGER2-G2,4X4           ,RGE300       ,     10067,      1205,5977626     ,4410,1,        13.17,      12.33,     11.75,                   ,10/30/2015 06:06:11,
5993288,S51363RVER-LNY,4.5X3.5       ,RVECLIP      ,      7743,      1204,5993288     ,4410,1,        17.03,      15.53,     11.08,                   ,10/30/2015 06:06:11,
5979862,S51363RVER-LNY,4.5X3.5       ,RVECLIP      ,      7626,      1204,5979862     ,4410,1,        17.03,      15.53,     11.08,                   ,10/30/2015 06:06:11,
