LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOOT_TIME,MACHINE_INSTANCE
5894149,090QRGTRQ12-G2,3X3           ,RGT300       ,13675,2378.00,5894149,4410,1,        19.01,      12.49,      17.8,,10/12/2015 06:06:11,
5875882,PS56221DQPR2-C,6X5           ,DQPCLIP      ,6902,2367.00,5875882,4410,1,        16.58,       15.5,     23.14,,10/12/2015 06:06:11,
5877235,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,1793,2352.00,5877235,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877246,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3605,2352.00,5877246,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877233,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3451,2352.00,5877233,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877236,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3638,2352.00,5877236,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877247,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3562,2352.00,5877247,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877240,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3301,2352.00,5877240,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877253,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3490,2352.00,5877253,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877250,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3538,2352.00,5877250,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877244,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3629,2352.00,5877244,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877252,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3231,2352.00,5877252,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877242,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,2684,2352.00,5877242,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5895288,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3508,2352.00,5895288,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877239,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3558,2352.00,5877239,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877243,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3579,2352.00,5877243,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877241,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3600,2352.00,5877241,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877249,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3543,2352.00,5877249,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877251,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3545,2352.00,5877251,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877232,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3564,2352.00,5877232,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5894875,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3581,2352.00,5894875,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877237,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3619,2352.00,5877237,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877248,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3615,2352.00,5877248,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5877234,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3587,2352.00,5877234,4410,1,        14.24,      12.88,     22.71,,10/12/2015 06:06:11,
5881252,BQ25895RTWR-G2,4X4           ,RTWST300     ,10078,2338.00,5881252,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5881245,BQ25895RTWR-G2,4X4           ,RTWST300     ,10077,2338.00,5881245,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5881246,BQ25895RTWR-G2,4X4           ,RTWST300     ,9783,2338.00,5881246,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5881249,BQ25895RTWR-G2,4X4           ,RTWST300     ,10064,2338.00,5881249,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5881251,BQ25895RTWR-G2,4X4           ,RTWST300     ,10075,2338.00,5881251,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5881253,BQ25895RTWR-G2,4X4           ,RTWST300     ,10037,2338.00,5881253,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5881247,BQ25895RTWR-G2,4X4           ,RTWST300     ,10079,2338.00,5881247,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5881254,BQ25895RTWR-G2,4X4           ,RTWST300     ,5390,2338.00,5881254,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5881248,BQ25895RTWR-G2,4X4           ,RTWST300     ,10005,2338.00,5881248,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5881244,BQ25895RTWR-G2,4X4           ,RTWST300     ,10071,2338.00,5881244,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5881243,BQ25895RTWR-G2,4X4           ,RTWST300     ,10075,2338.00,5881243,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5881250,BQ25895RTWR-G2,4X4           ,RTWST300     ,10079,2338.00,5881250,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5881242,BQ25895RTWR-G2,4X4           ,RTWST300     ,10075,2338.00,5881242,4410,1,        15.52,      13.06,     21.46,,10/12/2015 06:06:11,
5877985,S54335ADRCR-G2,3X3           ,DRC          ,12595,2284.00,5877985,4410,1,        13.25,      12.34,     22.47,,10/12/2015 06:06:11,
5877983,S54335ADRCR-G2,3X3           ,DRC          ,13812,2284.00,5877983,4410,1,        13.25,      12.34,     22.47,,10/12/2015 06:06:11,
5877986,S54335ADRCR-G2,3X3           ,DRC          ,6897,2284.00,5877986,4410,1,        13.25,      12.34,     22.47,,10/12/2015 06:06:11,
5877984,S54335ADRCR-G2,3X3           ,DRC          ,13815,2284.00,5877984,4410,1,        13.25,      12.34,     22.47,,10/12/2015 06:06:11,
5883552,BQ25895RTWR-G2,4X4           ,RTWST300     ,10072,2271.00,5883552,4410,1,        15.52,      13.06,     20.79,,10/12/2015 06:06:11,
5883549,BQ25895RTWR-G2,4X4           ,RTWST300     ,10076,2271.00,5883549,4410,1,        15.52,      13.06,     20.79,,10/12/2015 06:06:11,
5883551,BQ25895RTWR-G2,4X4           ,RTWST300     ,9997,2271.00,5883551,4410,1,        15.52,      13.06,     20.79,,10/12/2015 06:06:11,
5883554,BQ25895RTWR-G2,4X4           ,RTWST300     ,5017,2271.00,5883554,4410,1,        15.52,      13.06,     20.79,,10/12/2015 06:06:11,
5883553,BQ25895RTWR-G2,4X4           ,RTWST300     ,9917,2271.00,5883553,4410,1,        15.52,      13.06,     20.79,,10/12/2015 06:06:11,
5880080,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3622,2264.00,5880080,4410,1,        14.24,      12.88,     21.83,,10/12/2015 06:06:11,
5880108,S544B20RVFT-LN,7X5           ,RVFCLIPT     ,2686,2264.00,5880108,4410,1,        14.24,      12.88,     21.83,,10/12/2015 06:06:11,
5880082,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3118,2264.00,5880082,4410,1,        14.24,      12.88,     21.83,,10/12/2015 06:06:11,
5880084,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3018,2264.00,5880084,4410,1,        14.24,      12.88,     21.83,,10/12/2015 06:06:11,
5880112,S544C20RVFT-LN,7X5           ,RVFCLIPT     ,3548,2264.00,5880112,4410,1,        14.24,      12.88,     21.83,,10/12/2015 06:06:11,
5880114,S544C20RVFT-LN,7X5           ,RVFCLIPT     ,3517,2264.00,5880114,4410,1,        14.24,      12.88,     21.83,,10/12/2015 06:06:11,
5880081,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3638,2264.00,5880081,4410,1,        14.24,      12.88,     21.83,,10/12/2015 06:06:11,
5880113,S544C20RVFT-LN,7X5           ,RVFCLIPT     ,3522,2264.00,5880113,4410,1,        14.24,      12.88,     21.83,,10/12/2015 06:06:11,
5880085,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3610,2264.00,5880085,4410,1,        14.24,      12.88,     21.83,,10/12/2015 06:06:11,
5880078,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3629,2264.00,5880078,4410,1,        14.24,      12.88,     21.83,,10/12/2015 06:06:11,
5880083,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,1784,2264.00,5880083,4410,1,        14.24,      12.88,     21.83,,10/12/2015 06:06:11,
5880086,S544B20RVFR-LN,7X5           ,RVFCLIPT     ,3579,2264.00,5880086,4410,1,        14.24,      12.88,     21.83,,10/12/2015 06:06:11,
5880463,S544C20RVFR-LN,7X5           ,RVFCLIPT     ,3408,2255.00,5880463,4410,1,        14.24,      12.88,     21.74,,10/12/2015 06:06:11,
5880464,S544C20RVFR-LN,7X5           ,RVFCLIPT     ,3623,2255.00,5880464,4410,1,        14.24,      12.88,     21.74,,10/12/2015 06:06:11,
5880466,S544C20RVFR-LN,7X5           ,RVFCLIPT     ,3619,2255.00,5880466,4410,1,        14.24,      12.88,     21.74,,10/12/2015 06:06:11,
5880462,S544C20RVFR-LN,7X5           ,RVFCLIPT     ,3511,2255.00,5880462,4410,1,        14.24,      12.88,     21.74,,10/12/2015 06:06:11,
5880468,S544C20RVFR-LN,7X5           ,RVFCLIPT     ,1982,2255.00,5880468,4410,1,        14.24,      12.88,     21.74,,10/12/2015 06:06:11,
5880465,S544C20RVFR-LN,7X5           ,RVFCLIPT     ,3565,2255.00,5880465,4410,1,        14.24,      12.88,     21.74,,10/12/2015 06:06:11,
5880458,S544C20RVFR-LN,7X5           ,RVFCLIPT     ,3485,2255.00,5880458,4410,1,        14.24,      12.88,     21.74,,10/12/2015 06:06:11,
5880460,S544C20RVFR-LN,7X5           ,RVFCLIPT     ,3406,2255.00,5880460,4410,1,        14.24,      12.88,     21.74,,10/12/2015 06:06:11,
5880461,S544C20RVFR-LN,7X5           ,RVFCLIPT     ,3571,2255.00,5880461,4410,1,        14.24,      12.88,     21.74,,10/12/2015 06:06:11,
