Machine_Instance,Machine_Family_Name,Lot_Name,Logpoint,Quantity,Lot_Weight,Initial_Lot_Flag,Device_Name,Tooling_Family_Name,Certification,Setup_Time,Start_Time,Completion_Time,Pass_No,Finished,Package
CLFTEA85,ETS-2M-64,8036428,4410,13818,2970,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/2/2016 8:16:50,00/02/2016 11:22:09,1,Y,3X3
CLFTEA85,ETS-2M-64,8094767,4410,13820,1109,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/2/2016 11:22:9,00/02/2016 14:27:29,1,Y,3X3
CLFTEA85,ETS-2M-64,8094768,4410,13821,1109,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/2/2016 14:27:29,00/02/2016 17:32:50,1,Y,3X3
CLFTEA85,ETS-2M-64,8094772,4410,13818,1109,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/2/2016 17:32:50,00/02/2016 20:38:09,1,Y,3X3
CLFTEA85,ETS-2M-64,8098447,4410,13820,1000,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/2/2016 20:38:9,00/02/2016 23:43:29,1,Y,3X3
CLFTEA85,ETS-2M-64,8098453,4410,13821,1000,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/2/2016 23:43:29,00/03/2016 02:48:50,1,Y,3X3
CLFTEA85,ETS-2M-64,8098451,4410,13821,1000,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/3/2016 2:48:50,00/03/2016 05:54:11,1,Y,3X3
CLFTEA85,ETS-2M-64,8098449,4410,13822,1000,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/3/2016 5:54:11,00/03/2016 08:59:33,1,Y,3X3
CLFTEA85,ETS-2M-64,8098454,4410,13818,1000,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/3/2016 8:59:33,00/03/2016 12:04:52,1,Y,3X3
CLFTEA85,ETS-2M-64,8098448,4410,13818,1000,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/3/2016 12:4:52,00/03/2016 15:10:10,1,Y,3X3
CLFTEA85,ETS-2M-64,8098441,4410,13824,1000,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/3/2016 15:10:10,00/03/2016 18:15:34,1,Y,3X3
CLFTEA85,ETS-2M-64,8098452,4410,13818,1000,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/3/2016 18:15:34,00/03/2016 21:20:52,1,Y,3X3
CLFTEA85,ETS-2M-64,8094766,4410,13815,1109,N,53819ARGTR1-LK,6542741A,1,00/02/2016 02:06:09,0/3/2016 21:20:52,00/04/2016 00:26:09,1,Y,3X3
CLFTEA72,ETS-2-64,8073633,4410,13817,1685,N,TPS2555DRCR-C,6523514A,1,00/02/2016 02:06:09,0/2/2016 2:6:11,00/02/2016 05:52:08,1,Y,3X3
CLFTEA72,ETS-2-64,8073628,4410,13817,1685,N,TPS2555DRCR-C,6523514A,1,00/02/2016 02:06:09,0/2/2016 5:52:8,00/02/2016 09:38:08,1,Y,3X3
CLFTEA72,ETS-2-64,8076931,4410,13815,1590,N,TPS2555DRCR-C,6523514A,1,00/02/2016 02:06:09,0/2/2016 9:38:8,00/02/2016 13:24:06,1,Y,3X3
CLFTEA72,ETS-2-64,8076930,4410,13817,1590,N,TPS2555DRCR-C,6523514A,1,00/02/2016 02:06:09,0/2/2016 13:24:6,00/02/2016 17:10:05,1,Y,3X3
CLFTEA72,ETS-2-64,8076936,4410,13815,1590,N,TPS2555DRCR-C,6523514A,1,00/02/2016 02:06:09,0/2/2016 17:10:5,00/02/2016 20:56:03,1,Y,3X3
CLFTEA72,ETS-2-64,8083728,4410,13814,1390,N,TPS2555DRCR-C,6523514A,1,00/02/2016 02:06:09,0/2/2016 20:56:3,00/03/2016 00:42:00,1,Y,3X3
CLFTEA72,ETS-2-64,8083731,4410,13820,1390,N,TPS2555DRCR-C,6523514A,1,00/02/2016 02:06:09,0/3/2016 0:42:0,00/03/2016 04:28:02,1,Y,3X3
CLFTEA72,ETS-2-64,8083727,4410,13818,1390,N,TPS2555DRCR-C,6523514A,1,00/02/2016 02:06:09,0/3/2016 4:28:2,00/03/2016 08:14:03,1,Y,3X3
CLFTEA72,ETS-2-64,8076935,4410,13813,1590,N,TPS2555DRCR-C,6523514A,1,00/02/2016 02:06:09,0/3/2016 8:14:3,00/03/2016 11:59:59,1,Y,3X3
CLFTEA88,ETS-2-64,8065727,4410,3950,1928,N,51220RHBR2-G2K,6487839B,1,00/02/2016 02:06:09,0/2/2016 2:6:11,00/02/2016 04:52:16,1,Y,5X5
CLFTEA88,ETS-2-64,8065725,4410,7910,1928,N,51220RHBR2-G2K,6487839B,1,00/02/2016 02:06:09,0/2/2016 4:52:16,00/02/2016 10:24:54,1,Y,5X5
CLFTEA88,ETS-2-64,8065726,4410,4604,1928,N,51220RHBR2-G2K,6487839B,1,00/02/2016 02:06:09,0/2/2016 10:24:54,00/02/2016 13:38:31,1,Y,5X5
CLFTEA88,ETS-2-64,8075582,4410,3955,1630,N,51220RHBR2-G2K,6487839B,1,00/02/2016 02:06:09,0/2/2016 13:38:31,00/02/2016 16:24:51,1,Y,5X5
CLFTEA88,ETS-2-64,8075580,4410,7910,1630,N,51220RHBR2-G2K,6487839B,1,00/02/2016 02:06:09,0/2/2016 16:24:51,00/02/2016 21:57:29,1,Y,5X5
CLFTEA88,ETS-2-64,8075581,4410,4601,1630,N,51220RHBR2-G2K,6487839B,1,00/02/2016 02:06:09,0/2/2016 21:57:29,00/03/2016 01:10:59,1,Y,5X5
CLFTEA88,ETS-2-64,8082675,4410,7468,1427,N,PS51980RTVR-LK,6487839B,1,00/02/2016 02:06:09,0/3/2016 1:10:59,00/03/2016 06:46:40,1,Y,5X5
CLFTEA88,ETS-2-64,8091392,4410,7901,1167,N,PS51980RTVR-LK,6487839B,1,00/02/2016 02:06:09,0/3/2016 6:46:40,00/03/2016 12:41:48,1,Y,5X5
CLFTEA88,ETS-2-64,8091397,4410,7866,1167,N,PS51980RTVR-LK,6487839B,1,00/02/2016 02:06:09,0/3/2016 12:41:48,00/03/2016 18:35:22,1,Y,5X5
CLFTEA88,ETS-2-64,8093856,4410,7860,1093,N,PS51980RTVR-LK,6487839B,1,00/02/2016 02:06:09,0/3/2016 18:35:22,00/04/2016 00:28:40,1,Y,5X5
CLFTEA44,ETS-2-64,8092550,4410,13823,1178,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 2:6:11,00/02/2016 02:58:01,1,Y,3X3
CLFTEA44,ETS-2-64,8092549,4410,13820,1178,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 2:58:1,00/02/2016 03:49:53,1,Y,3X3
CLFTEA44,ETS-2-64,8092554,4410,6912,1178,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 3:49:53,00/02/2016 04:15:51,1,Y,3X3
CLFTEA44,ETS-2-64,8092553,4410,10864,1178,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 4:15:51,00/02/2016 04:56:38,1,Y,3X3
CLFTEA44,ETS-2-64,8092552,4410,13809,1178,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 4:56:38,00/02/2016 05:48:27,1,Y,3X3
CLFTEA44,ETS-2-64,8092547,4410,13817,1178,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 5:48:27,00/02/2016 06:40:19,1,Y,3X3
CLFTEA44,ETS-2-64,8092551,4410,13820,1178,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 6:40:19,00/02/2016 07:32:11,1,Y,3X3
CLFTEA44,ETS-2-64,8092548,4410,13823,1178,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 7:32:11,00/02/2016 08:24:03,1,Y,3X3
CLFTEA44,ETS-2-64,8095658,4410,13814,1080,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 8:24:3,00/02/2016 09:15:54,1,Y,3X3
CLFTEA44,ETS-2-64,8095655,4410,13708,1080,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 9:15:54,00/02/2016 10:07:21,1,Y,3X3
CLFTEA44,ETS-2-64,8095654,4410,13777,1080,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 10:7:21,00/02/2016 10:59:03,1,Y,3X3
CLFTEA44,ETS-2-64,8095660,4410,6909,1080,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 10:59:3,00/02/2016 11:25:00,1,Y,3X3
CLFTEA44,ETS-2-64,8095657,4410,13815,1080,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 11:25:0,00/02/2016 12:16:51,1,Y,3X3
CLFTEA44,ETS-2-64,8095653,4410,13821,1080,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 12:16:51,00/02/2016 13:08:43,1,Y,3X3
CLFTEA44,ETS-2-64,8095656,4410,13818,1080,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 13:8:43,00/02/2016 14:00:35,1,Y,3X3
CLFTEA44,ETS-2-64,8099378,4410,10932,973,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 14:0:35,00/02/2016 14:41:37,1,Y,3X3
CLFTEA44,ETS-2-64,8099377,4410,13819,973,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 14:41:37,00/02/2016 15:33:29,1,Y,3X3
CLFTEA44,ETS-2-64,8099373,4410,13820,973,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 15:33:29,00/02/2016 16:25:21,1,Y,3X3
CLFTEA44,ETS-2-64,8099379,4410,6911,973,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 16:25:21,00/02/2016 16:51:19,1,Y,3X3
CLFTEA44,ETS-2-64,8099374,4410,13804,973,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 16:51:19,00/02/2016 17:43:07,1,Y,3X3
CLFTEA44,ETS-2-64,8099371,4410,13822,973,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 17:43:7,00/02/2016 18:34:59,1,Y,3X3
CLFTEA44,ETS-2-64,8099376,4410,13815,973,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 18:34:59,00/02/2016 19:26:50,1,Y,3X3
CLFTEA44,ETS-2-64,8099375,4410,13821,973,N,PS2560DRCR1-G2,6554905A,1,00/02/2016 02:06:09,0/2/2016 19:26:50,00/02/2016 20:18:43,1,Y,3X3
CLFTEA44,ETS-2-64,8063258,4410,13821,2683,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/2/2016 20:18:43,00/02/2016 21:47:48,1,Y,3X3
CLFTEA44,ETS-2-64,8076461,4410,7769,2262,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/2/2016 21:47:48,00/02/2016 22:37:54,1,Y,3X3
CLFTEA44,ETS-2-64,8082671,4410,10407,2091,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/2/2016 22:37:54,00/02/2016 23:45:00,1,Y,3X3
CLFTEA44,ETS-2-64,8082670,4410,7758,2091,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/2/2016 23:45:0,00/03/2016 00:35:02,1,Y,3X3
CLFTEA44,ETS-2-64,8085002,4410,7498,2021,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 0:35:2,00/03/2016 01:23:23,1,Y,3X3
CLFTEA44,ETS-2-64,8091378,4410,13809,1831,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 1:23:23,00/03/2016 02:52:24,1,Y,3X3
CLFTEA44,ETS-2-64,8091385,4410,13818,1831,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 2:52:24,00/03/2016 04:21:29,1,Y,3X3
CLFTEA44,ETS-2-64,8091381,4410,13772,1831,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 4:21:29,00/03/2016 05:50:15,1,Y,3X3
CLFTEA44,ETS-2-64,8091386,4410,7639,1831,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 5:50:15,00/03/2016 06:39:31,1,Y,3X3
CLFTEA44,ETS-2-64,8091380,4410,13823,1831,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 6:39:31,00/03/2016 08:08:38,1,Y,3X3
CLFTEA44,ETS-2-64,8091383,4410,13801,1831,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 8:8:38,00/03/2016 09:37:36,1,Y,3X3
CLFTEA44,ETS-2-64,8091387,4410,6911,1831,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 9:37:36,00/03/2016 10:22:10,1,Y,3X3
CLFTEA44,ETS-2-64,8091384,4410,13800,1831,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 10:22:10,00/03/2016 11:51:07,1,Y,3X3
CLFTEA44,ETS-2-64,8091382,4410,13782,1831,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 11:51:7,00/03/2016 13:19:58,1,Y,3X3
CLFTEA44,ETS-2-64,8091379,4410,13823,1831,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 13:19:58,00/03/2016 14:49:05,1,Y,3X3
CLFTEA44,ETS-2-64,8107775,4410,13824,1369,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 14:49:5,00/03/2016 16:18:11,1,Y,3X3
CLFTEA44,ETS-2-64,8107776,4410,13823,1369,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 16:18:11,00/03/2016 17:47:18,1,Y,3X3
CLFTEA44,ETS-2-64,8107772,4410,13811,1369,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 17:47:18,00/03/2016 19:16:20,1,Y,3X3
CLFTEA44,ETS-2-64,8107779,4410,7493,1369,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 19:16:20,00/03/2016 20:04:39,1,Y,3X3
CLFTEA44,ETS-2-64,8107777,4410,13801,1369,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 20:4:39,00/03/2016 21:33:37,1,Y,3X3
CLFTEA44,ETS-2-64,8107773,4410,13821,1369,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 21:33:37,00/03/2016 23:02:43,1,Y,3X3
CLFTEA44,ETS-2-64,8108841,4410,10906,1340,N,PS74801DRCR2-B,6554905A,1,00/02/2016 02:06:09,0/3/2016 23:2:43,00/04/2016 00:13:01,1,Y,3X3
CLFTEA44,ETS-2-64,8090403,4410,7001,1249,N,PS74801DRCT2-B,6554905A,1,00/02/2016 02:06:09,0/4/2016 0:13:1,00/04/2016 00:58:10,1,Y,3X3
CLFTEA30,ETS-2-64,8096895,4410,8969,998,N,PS62134DRGTR-L,6575577B,1,00/02/2016 02:06:09,0/2/2016 2:6:11,00/02/2016 04:48:37,1,Y,3X3
CLFTEA30,ETS-2-64,8108807,4410,6900,684,N,S62134CRGTR1-L,6575577B,1,00/02/2016 02:06:09,0/2/2016 4:48:37,00/02/2016 06:53:37,1,Y,3X3
CLFTEA30,ETS-2-64,8108801,4410,13798,684,N,S62134CRGTR1-L,6575577B,1,00/02/2016 02:06:09,0/2/2016 6:53:37,00/02/2016 11:03:33,1,Y,3X3
CLFTEA30,ETS-2-64,8108805,4410,13805,684,N,S62134CRGTR1-L,6575577B,1,00/02/2016 02:06:09,0/2/2016 11:3:33,00/02/2016 15:13:36,1,Y,3X3
CLFTEA30,ETS-2-64,8108802,4410,13740,10.27,N,S62134CRGTR1-L,6575577B,1,00/02/2016 02:06:09,0/2/2016 15:13:36,00/02/2016 19:22:29,1,Y,3X3
CLFTEA30,ETS-2-64,8108806,4410,9268,10.39,N,S62134CRGTR1-L,6575577B,1,00/02/2016 02:06:09,0/2/2016 19:22:29,00/02/2016 22:10:23,1,Y,3X3
CLFTEA30,ETS-2-64,8108809,4410,13767,10.8,N,S62134CRGTR1-L,6575577B,1,00/02/2016 02:06:09,0/2/2016 22:10:23,00/03/2016 02:19:45,1,Y,3X3
CLFTEA30,ETS-2-64,8108803,4410,13808,11.17,N,S62134CRGTR1-L,6575577B,1,00/02/2016 02:06:09,0/3/2016 2:19:45,00/03/2016 06:29:51,1,Y,3X3
CLFTEA30,ETS-2-64,8108798,4410,13807,11.33,N,S62134CRGTR1-L,6575577B,1,00/02/2016 02:06:09,0/3/2016 6:29:51,00/03/2016 10:39:57,1,Y,3X3
CLFTEA69,ETS-2-64,8089249,4410,4994,1177,N,24296MRGER-G2Y,6525585A,1,00/02/2016 02:06:09,0/2/2016 2:6:11,00/02/2016 03:55:52,1,Y,4X4
CLFTEA69,ETS-2-64,8089240,4410,7630,1177,N,24296MRGER-G2Y,6525585A,1,00/02/2016 02:06:09,0/2/2016 3:55:52,00/02/2016 06:43:28,1,Y,4X4
CLFTEA69,ETS-2-64,8076871,4410,10059,1593,N,24296MRGER1-G2,6525585A,1,00/02/2016 02:06:09,0/2/2016 6:43:28,00/02/2016 10:24:26,1,Y,4X4
