LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE
5945290,PS65023RSBR1-R,5X5,RSB          ,7910,1984,5945290,4410,1,13.25,12.33,19.47,,10/28/2015 2:06,
5945272,5633BRTER-KDG2,3X3,RTE300       ,6899,1983,5945272,4410,1,13.2,12.29,19.47,,10/28/2015 2:06,
5954563,PS62745DSSR-LK,3X2,DSSST        ,14617,1973,5954563,4410,1,15.64,12.14,16.78,,10/28/2015 2:06,
5954564,PS62745DSSR-LK,3X2,DSSST        ,14584,1973,5954564,4410,1,15.64,12.14,16.78,,10/28/2015 2:06,
5947532,D97395Q4M-LNKE,4.5X3.5,DPC          ,7524,1970,5947532,4410,1,14.24,12.8,18.8,,10/28/2015 2:06,
5963541,D97395Q4M-LNKE,4.5X3.5,DPC          ,3744,1970,5963541,4410,1,14.24,12.8,18.8,,10/28/2015 2:06,
5946478,S53647RTAR-G2K,6X6,RTA300       ,5168,1949,5946478,4410,1,13.25,12.33,19.12,,10/28/2015 2:06,
5946479,S53647RTAR-G2K,6X6,RTA300       ,4190,1949,5946479,4410,1,13.25,12.33,19.12,,10/28/2015 2:06,
5946472,S53647RTAR-G2K,6X6,RTA300       ,5158,1949,5946472,4410,1,13.25,12.33,19.12,,10/28/2015 2:06,
5946474,S53647RTAR-G2K,6X6,RTA300       ,4977,1949,5946474,4410,1,13.25,12.33,19.12,,10/28/2015 2:06,
5946471,S53647RTAR-G2K,6X6,RTA300       ,5058,1949,5946471,4410,1,13.25,12.33,19.12,,10/28/2015 2:06,
5946480,S53647RTAR-G2K,6X6,RTA300       ,2579,1949,5946480,4410,1,13.25,12.33,19.12,,10/28/2015 2:06,
5946470,S53647RTAR-G2K,6X6,RTA300       ,5148,1949,5946470,4410,1,13.25,12.33,19.12,,10/28/2015 2:06,
5946473,S53647RTAR-G2K,6X6,RTA300       ,5136,1949,5946473,4410,1,13.25,12.33,19.12,,10/28/2015 2:06,
5946475,S53647RTAR-G2K,6X6,RTA300       ,5037,1949,5946475,4410,1,13.25,12.33,19.12,,10/28/2015 2:06,
5946856,S62736RGYR-G2K,3.5X3.5,RGY300       ,7464,1938,5946856,4410,1,13.2,12.29,19.02,,10/28/2015 2:06,
5988288,S51363RVER-LNY,4.5X3.5,RVECLIP      ,77,1910,5988288,4410,1,16.86,15.53,18.31,,10/28/2015 2:06,
5957068,PS53819RGTR-RK,3X3,RGTST        ,11382,1906,5957068,4410,1,15.64,12.14,16.1,,10/28/2015 2:06,
5950432,D97395Q4M-LNKE,4.5X3.5,DPC          ,7801,1869,5950432,4410,1,14.24,12.8,17.8,,10/28/2015 2:06,
5950427,D97395Q4M-LNKE,4.5X3.5,DPC          ,7572,1869,5950427,4410,1,14.24,12.8,17.8,,10/28/2015 2:06,
5967692,D97395Q4M-LNKE,4.5X3.5,DPC          ,4574,1869,5967692,4410,1,14.24,12.8,17.8,,10/28/2015 2:06,
5950423,D97395Q4M-LNKE,4.5X3.5,DPC          ,7822,1869,5950423,4410,1,14.24,12.8,17.8,,10/28/2015 2:06,
5950430,D97395Q4M-LNKE,4.5X3.5,DPC          ,7615,1869,5950430,4410,1,14.24,12.8,17.8,,10/28/2015 2:06,
5950428,D97395Q4M-LNKE,4.5X3.5,DPC          ,7820,1869,5950428,4410,1,14.24,12.8,17.8,,10/28/2015 2:06,
