tester_index, tester_config,loadboard_type, setup_change,Package,apu_tester,package_type,package_size,device_name,Completion_Time
"23","ETS-2-64","6525585A","","4X4","23","","","BQ24196RGER-RY","09/18/2015 08:13:58"
"23","ETS-2-64","6525585A","","4X4","23","","","BQ24196RGER-RY","09/18/2015 12:08:58"
"23","ETS-2-64","6525585A","","4X4","23","","","BQ24196RGER-RY","09/18/2015 15:47:24"
"23","ETS-2-64","6525585A","","4X4","23","","","BQ24196RGER-RY","09/18/2015 19:18:20"
"23","ETS-2-64","6525585A","","4X4","23","","","BQ24196RGER-RY","09/18/2015 22:58:34"
"23","ETS-2-64","6525585A","","4X4","23","","","BQ24196RGER-RY","09/19/2015 02:51:09"
"23","ETS-2-64","6525585A","","4X4","23","","","BQ24196RGER-RY","09/19/2015 05:03:44"
"23","ETS-2-64","6525585A","","4X4","23","","","Q24296MRGER-G2","09/19/2015 07:57:18"
"24","ETS-2-64","6541602C","","4X4","24","","","THS6187IRTJR-B","09/17/2015 17:32:57"
"24","ETS-2-64","6541602C","","4X4","24","","","THS6187IRTJR-B","09/17/2015 22:09:31"
"24","ETS-2-64","6541602C","","4X4","24","","","THS6187IRTJR-B","09/17/2015 23:33:13"
"24","ETS-2-64","6541602C","","4X4","24","","","THS6187IRTJR-B","09/18/2015 01:19:16"
"24","ETS-2-64","6541602C","","4X4","24","","","THS6187IRTJR-B","09/18/2015 04:20:18"
"24","ETS-2-64","6541602C","","4X4","24","","","THS6187IRTJR-B","09/18/2015 07:02:24"
"24","ETS-2-64","6541602C","","4X4","24","","","THS6187IRTJR-B","09/18/2015 08:32:35"
"24","ETS-2-64","6541602C","","4X4","24","","","THS6187IRTJR-B","09/18/2015 11:26:00"
"24","ETS-2-64","6541602C","","4X4","24","","","THS6187IRTJR-B","09/18/2015 12:41:52"
"24","ETS-2-64","6569306A","setup change","3X3","24","","","65633AKRTER-G2","09/18/2015 16:46:56"
"24","ETS-2-64","6569306A","","3X3","24","","","65633AKRTER-G2","09/18/2015 20:48:27"
"24","ETS-2-64","6569306A","","3X3","24","","","65633AKRTER-G2","09/19/2015 00:50:05"
"24","ETS-2-64","6569306A","","3X3","24","","","65633AKRTER-G2","09/19/2015 04:51:47"
"24","ETS-2-64","6569306A","","3X3","24","","","65633AKRTER-G2","09/19/2015 08:53:33"
"25","ETS-2-64","6541669B","","3X3","25","","","TPS43060RTER-C","09/17/2015 12:44:26"
"25","ETS-2-64","6541669B","","3X3","25","","","TPS43060RTER-C","09/17/2015 18:59:16"
"25","ETS-2-64","6541669B","","3X3","25","","","TPS43060RTET-C","09/18/2015 00:30:59"
"25","ETS-2-64","6541669B","","3X3","25","","","TPS43060RTET-C","09/18/2015 07:01:50"
"25","ETS-2-64","6541669B","","3X3","25","","","TPS43060RTET-C","09/18/2015 12:29:13"
"25","ETS-2-64","6554905A","setup change","3X3","25","","","PS74801DRCR1-B","09/18/2015 14:06:31"
"25","ETS-2-64","6554905A","","3X3","25","","","PS74801DRCR1-B","09/18/2015 15:38:51"
"25","ETS-2-64","6554905A","","3X3","25","","","PS74801DRCR1-B","09/18/2015 17:11:12"
"25","ETS-2-64","6554905A","","3X3","25","","","PS74801DRCT1-B","09/18/2015 22:43:03"
"25","ETS-2-64","6554905A","","3X3","25","","","PS74801DRCT1-B","09/19/2015 04:26:55"
"25","ETS-2-64","6525230A","setup change","2X2","25","","","TPS2553DRVR-L","09/19/2015 05:20:11"
"25","ETS-2-64","6568520B","setup change","5X5","25","","","1501005RHBR-G2","09/19/2015 08:18:01"
"26","ETS-2-64","6487925B","","3.5X3.5","26","","","N1109048RHLR-L","09/17/2015 14:39:16"
"26","ETS-2-64","6487925B","","3.5X3.5","26","","","PS54821RHLR2-R","09/17/2015 17:37:03"
"26","ETS-2-64","6487925B","","3.5X3.5","26","","","PS54821RHLR2-R","09/17/2015 23:31:17"
"26","ETS-2-64","6487925B","","3.5X3.5","26","","","PS54821RHLR2-R","09/18/2015 05:24:18"
"26","ETS-2-64","6487925B","","3.5X3.5","26","","","PS54821RHLR2-R","09/18/2015 11:18:25"
"26","ETS-2-64","6487925B","","3.5X3.5","26","","","PS54821RHLR2-R","09/18/2015 15:24:31"
"26","ETS-2-64","6487925B","","3.5X3.5","26","","","PS54821RHLR2-R","09/18/2015 21:18:48"
"26","ETS-2-64","6487925B","","3.5X3.5","26","","","PS54821RHLR2-R","09/19/2015 03:13:11"
"26","ETS-2-64","6487925B","","3.5X3.5","26","","","PS54821RHLR2-R","09/19/2015 09:06:27"
"27","ETS-2-64","6570845A","","3X3","27","","","S54335ADRCR-G2","09/17/2015 18:43:33"
"27","ETS-2-64","6570845A","","3X3","27","","","S54335ADRCR-G2","09/17/2015 21:52:14"
"27","ETS-2-64","6570845A","","3X3","27","","","S54335ADRCR-G2","09/18/2015 01:36:42"
"27","ETS-2-64","6570845A","","3X3","27","","","S54335ADRCR-G2","09/18/2015 05:21:16"
"27","ETS-2-64","6570845A","","3X3","27","","","S54335ADRCR-G2","09/18/2015 09:05:31"
"27","ETS-2-64","6570845A","","3X3","27","","","S54335ADRCR-G2","09/18/2015 12:50:05"
"27","ETS-2-64","6570845A","","3X3","27","","","S54335ADRCR-G2","09/18/2015 14:52:35"
"27","ETS-2-64","6570845A","","3X3","27","","","S54335ADRCR-G2","09/18/2015 18:37:16"
"27","ETS-2-64","6570845A","","3X3","27","","","S54335ADRCR-G2","09/18/2015 22:21:56"
"27","ETS-2-64","6588064A","setup change","3X3","27","","","1622IDRCT-URR&","09/19/2015 02:29:33"
"27","ETS-2-64","6568520B","setup change","5X5","27","","","1501005RHBR-G2","09/19/2015 04:55:53"
"27","ETS-2-64","6568520B","","5X5","27","","","1501005RHBR-G2","09/19/2015 07:48:03"
"29","ETS-2-64","6569306A","","3X3","29","","","5633BRTER-KDG2","09/17/2015 11:35:19"
"29","ETS-2-64","6569306A","","3X3","29","","","5633BRTER-KDG2","09/17/2015 15:03:56"
"29","ETS-2-64","6569306A","","3X3","29","","","65633AKRTER-G2","09/17/2015 18:33:38"
"29","ETS-2-64","6569306A","","3X3","29","","","65633BKRTER-G2","09/17/2015 22:53:24"
"29","ETS-2-64","6569306A","","3X3","29","","","65633BKRTER-G2","09/18/2015 03:06:55"
"29","ETS-2-64","6569306A","","3X3","29","","","65633BKRTER-G2","09/18/2015 07:26:53"
"29","ETS-2-64","6569306A","","3X3","29","","","65633BKRTER-G2","09/18/2015 09:37:11"
"29","ETS-2-64","6569306A","","3X3","29","","","65633BKRTER-G2","09/18/2015 13:56:57"
"29","ETS-2-64","6569306A","","3X3","29","","","65633BKRTER-G2","09/18/2015 16:07:18"
"29","ETS-2-64","6569306A","","3X3","29","","","65633BKRTER-G2","09/18/2015 20:27:06"
"29","ETS-2-64","6569306A","","3X3","29","","","65633BKRTER-G2","09/19/2015 00:46:16"
"29","ETS-2-64","6569306A","","3X3","29","","","65633BKRTER-G2","09/19/2015 02:56:34"
"29","ETS-2-64","6569306A","","3X3","29","","","65633BKRTER-G2","09/19/2015 07:16:23"
"29","ETS-2-64","6569306A","","3X3","29","","","PS65633RTER-G2","09/19/2015 09:17:18"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/17/2015 12:51:46"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/17/2015 16:02:10"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/17/2015 19:56:18"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/17/2015 23:05:56"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/18/2015 05:26:02"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/18/2015 06:20:40"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/18/2015 07:51:43"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/18/2015 09:39:20"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/18/2015 10:46:47"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/18/2015 12:34:00"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/18/2015 14:21:10"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/18/2015 15:31:16"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/18/2015 17:16:33"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/18/2015 19:03:49"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/18/2015 20:49:49"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/18/2015 22:34:24"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/19/2015 00:23:01"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/19/2015 02:10:51"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/19/2015 03:58:14"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/19/2015 05:44:29"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/19/2015 07:32:42"
"30","ETS-2-64","6578688B","","4.5X3.5","30","","","D97374Q4M-LNKE","09/19/2015 09:20:48"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/17/2015 12:09:39"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/17/2015 14:48:29"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/17/2015 17:27:42"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/17/2015 20:09:58"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/17/2015 22:44:44"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/18/2015 01:23:11"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/18/2015 04:05:28"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/18/2015 06:44:54"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/18/2015 09:26:09"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/18/2015 12:07:23"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/18/2015 14:47:03"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/18/2015 17:27:36"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/18/2015 20:08:58"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53513RVER-LN","09/18/2015 22:50:03"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53515RVER-LN","09/19/2015 01:28:30"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53515RVER-LN","09/19/2015 04:07:13"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","PS53515RVER-LN","09/19/2015 06:19:09"
"31","ETS-2-64","6543758C","","4.5X3.5","31","","","S53515ARVER-LN","09/19/2015 08:48:43"
"32","ETS-2-128","6525585A","","4X4","32","","","BQ24196RGER-RY","09/17/2015 17:30:13"
"32","ETS-2-128","6525585A","","4X4","32","","","BQ24196RGER-RY","09/18/2015 01:32:39"
"32","ETS-2-128","6525585A","","4X4","32","","","BQ24196RGER-RY","09/18/2015 09:29:08"
"32","ETS-2-128","6525585A","","4X4","32","","","BQ24196RGER-RY","09/18/2015 17:31:05"
"32","ETS-2-128","6525585A","","4X4","32","","","BQ24196RGER-RY","09/19/2015 01:32:57"
"32","ETS-2-128","6525585A","","4X4","32","","","BQ24196RGER-RY","09/19/2015 09:14:45"
"33","ETS-2-64","6487925B","","3.5X3.5","33","","","PS54821RHLR2-R","09/17/2015 15:20:43"
"33","ETS-2-64","6487925B","","3.5X3.5","33","","","PS54821RHLR2-R","09/17/2015 20:37:30"
"33","ETS-2-64","6487925B","","3.5X3.5","33","","","PS54821RHLR2-R","09/18/2015 02:31:30"
"33","ETS-2-64","6487925B","","3.5X3.5","33","","","PS54821RHLR2-R","09/18/2015 08:25:12"
"33","ETS-2-64","6487925B","","3.5X3.5","33","","","PS54821RHLR2-R","09/18/2015 13:10:07"
"33","ETS-2-64","6487925B","","3.5X3.5","33","","","PS54821RHLR2-R","09/18/2015 19:03:42"
"33","ETS-2-64","6487925B","","3.5X3.5","33","","","PS54821RHLR2-R","09/19/2015 00:02:37"
"33","ETS-2-64","6487925B","","3.5X3.5","33","","","PS54821RHLR2-R","09/19/2015 05:56:16"
"33","ETS-2-64","6570729C","setup change","8X8","33","","","TPS2388RTQR-C","09/19/2015 07:22:45"
"33","ETS-2-64","6570729C","","8X8","33","","","TPS2388RTQR-C","09/19/2015 08:44:14"
"34","ETS-2-64","6522212C","","3X3","34","","","N1006030RTER-C","09/17/2015 12:48:42"
"34","ETS-2-64","6522212C","","3X3","34","","","N1006030RTER-C","09/17/2015 16:09:03"
"34","ETS-2-64","6522212C","","3X3","34","","","PS54218RTER3-C","09/17/2015 18:46:55"
"34","ETS-2-64","6522212C","","3X3","34","","","PS54218RTER3-C","09/17/2015 21:59:30"
"34","ETS-2-64","6522212C","","3X3","34","","","PS54218RTER3-C","09/18/2015 01:11:36"
"34","ETS-2-64","6522212C","","3X3","34","","","PS54218RTER3-C","09/18/2015 04:24:20"
"34","ETS-2-64","6522212C","","3X3","34","","","PS54218RTER3-C","09/18/2015 07:37:03"
"34","ETS-2-64","6522212C","","3X3","34","","","PS54218RTER3-C","09/18/2015 10:33:19"
"34","ETS-2-64","6522212C","","3X3","34","","","PS54218RTER3-C","09/18/2015 13:45:07"
"34","ETS-2-64","6522212C","","3X3","34","","","PS54218RTER3-C","09/18/2015 16:57:39"
"34","ETS-2-64","6522212C","","3X3","34","","","PS54218RTER3-C","09/18/2015 20:10:15"
"34","ETS-2-64","6522212C","","3X3","34","","","PS54218RTER4-C","09/18/2015 23:22:57"
"34","ETS-2-64","6522212C","","3X3","34","","","PS54218RTER3-C","09/19/2015 07:19:12"
"35","ETS-2M-64","6571778A","","3.5X3.5","35","","","7A8300RGRR-G2K","09/17/2015 13:48:52"
"35","ETS-2M-64","6571778A","","3.5X3.5","35","","","7A8300RGRR-G2K","09/17/2015 18:09:53"
"35","ETS-2M-64","6571778A","","3.5X3.5","35","","","7A8300RGRR-G2K","09/17/2015 22:30:24"
"35","ETS-2M-64","6571778A","","3.5X3.5","35","","","7A8300RGRR-G2K","09/18/2015 02:51:14"
"35","ETS-2M-64","6571778A","","3.5X3.5","35","","","7A8300RGRR-G2K","09/18/2015 07:12:02"
"35","ETS-2M-64","6571778A","","3.5X3.5","35","","","7A8300RGRR-G2K","09/18/2015 11:33:05"
"35","ETS-2M-64","6571778A","","3.5X3.5","35","","","7A8300RGRR-G2K","09/18/2015 15:54:04"
"35","ETS-2M-64","6571778A","","3.5X3.5","35","","","7A8300RGRR-G2K","09/18/2015 20:15:07"
"35","ETS-2M-64","6571778A","","3.5X3.5","35","","","7A8300RGRR-G2K","09/19/2015 00:36:06"
"35","ETS-2M-64","6571778A","","3.5X3.5","35","","","7A8300RGRR-G2K","09/19/2015 04:57:13"
"35","ETS-2M-64","6571778A","","3.5X3.5","35","","","7A8300RGRR-G2K","09/19/2015 09:17:59"
"36","ETS-2-64","6541533C","","4X4","36","","","1622RSMR1-G2YK","09/17/2015 12:57:10"
"36","ETS-2-64","6541533C","","4X4","36","","","1622RSMR1-G2YK","09/17/2015 14:43:20"
"36","ETS-2-64","6541533C","","4X4","36","","","51631RSMR-G2YK","09/17/2015 20:27:23"
"36","ETS-2-64","6541533C","","4X4","36","","","51631RSMR-G2YK","09/18/2015 04:31:27"
"36","ETS-2-64","6541533C","","4X4","36","","","S51624RSMR-G2K","09/18/2015 08:32:39"
"36","ETS-2-64","6541533C","","4X4","36","","","S51624RSMR-G2K","09/18/2015 16:37:00"
"36","ETS-2-64","6541533C","","4X4","36","","","S51624RSMR-G2K","09/18/2015 21:34:47"
"36","ETS-2-64","6541533C","","4X4","36","","","S51624RSMR-G2K","09/19/2015 02:32:49"
"36","ETS-2-64","6541533C","","4X4","36","","","S51624RSMR-G2K","09/19/2015 07:31:10"
"37","ETS-2-128","6530035A","","3X3","37","","","1211DSCR1-G2YK","09/17/2015 20:32:45"
"37","ETS-2-128","6530035A","","3X3","37","","","1211DSCR1-G2YK","09/18/2015 07:37:04"
