Machine_Instance,Machine_Family_Name,Lot_Name,Quantity,Lot_Weight,Initial_Lot_Flag,Device_Name,Tooling_Family_Name,Certification,Setup_Time,Completion_Time,Package
CLFTEA54,ETM-5-128,5817435,10076,1799,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 11:59:45,4X4
CLFTEA54,ETM-5-128,5837669,10077,1165,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 14:56:37,4X4
CLFTEA54,ETM-5-128,5818220,10074,1770,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 17:53:25,4X4
CLFTEA54,ETM-5-128,5816286,10074,1837,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 20:50:14,4X4
CLFTEA54,ETM-5-128,5819983,10080,1728,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 23:47:09,4X4
CLFTEA54,ETM-5-128,5819979,10077,1728,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/19/2015 02:44:00,4X4
CLFTEA54,ETM-5-128,5820817,10076,1699,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/19/2015 05:40:51,4X4
CLFTEA54,ETM-5-128,5820819,10080,1699,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/19/2015 08:37:45,4X4
CLFTEA19,ETS-S-64,5835661,13817,14.67,N,A2314AIDRBR-CK,No_Tooling,1,09/17/2015 09:28:13,09/17/2015 20:32:25,3X3
CLFTEA19,ETS-S-64,5841255,13811,13.04,N,A2314AIDRBR-CK,No_Tooling,1,09/17/2015 09:28:13,09/18/2015 07:36:21,3X3
CLFTEA19,ETS-S-64,5838094,13797,975,N,A2314AIDRBR-CK,No_Tooling,1,09/17/2015 09:28:13,09/18/2015 18:39:36,3X3
CLFTEA19,ETS-S-64,5838096,13796,975,N,A2314AIDRBR-CK,No_Tooling,1,09/17/2015 09:28:13,09/19/2015 05:42:48,3X3
CLFTEA68,ETS-2-64,5838743,7832,974,N,1622RSMR1-G2YK,6541533C,1,09/17/2015 09:28:13,09/17/2015 12:13:17,4X4
CLFTEA68,ETS-2-64,5835778,9905,15.03,N,51631RSMR-G2YK,6541533C,1,09/17/2015 09:28:13,09/17/2015 20:09:43,4X4
CLFTEA68,ETS-2-64,5841948,8058,13.53,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/18/2015 02:37:30,4X4
CLFTEA68,ETS-2-64,5827558,5006,1328,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/18/2015 05:06:14,4X4
CLFTEA68,ETS-2-64,5833990,9375,1129,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/18/2015 09:43:55,4X4
CLFTEA68,ETS-2-64,5836653,9940,1028,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/18/2015 14:38:16,4X4
CLFTEA68,ETS-2-64,5839053,10031,969,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/18/2015 19:35:19,4X4
CLFTEA68,ETS-2-64,5839834,4897,941,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/18/2015 22:00:50,4X4
CLFTEA68,ETS-2-64,5839828,10071,941,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/19/2015 02:59:03,4X4
CLFTEA68,ETS-2-64,5841240,5620,895,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/19/2015 05:45:55,4X4
CLFTEA68,ETS-2-64,5841947,5039,872,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/19/2015 08:15:38,4X4
CLFTEA15,ETS-S-64,5820851,7230,19.32,N,PS65023RSBR1-R,6518233A,2,09/17/2015 09:28:13,09/17/2015 15:16:15,5X5
CLFTEA15,ETS-S-64,5817496,3912,1624,N,PS65023RSBR1-R,6518233A,2,09/17/2015 09:28:13,09/17/2015 17:05:42,5X5
CLFTEA15,ETS-S-64,5817493,3864,1624,N,PS65023RSBR1-R,6518233A,2,09/17/2015 09:28:13,09/17/2015 18:53:50,5X5
CLFTEA15,ETS-S-64,5817492,6153,1624,N,PS65023RSBR1-R,6518233A,2,09/17/2015 09:28:13,09/17/2015 21:45:26,5X5
CLFTEA15,ETS-S-64,5820844,3937,1524,N,PS65023RSBR1-R,6518233A,2,09/17/2015 09:28:13,09/17/2015 23:35:35,5X5
CLFTEA15,ETS-S-64,5820852,3512,1524,N,PS65023RSBR1-R,6518233A,2,09/17/2015 09:28:13,09/18/2015 01:13:58,5X5
CLFTEA15,ETS-S-64,5820843,5470,1524,N,PS65023RSBR1-R,6518233A,2,09/17/2015 09:28:13,09/18/2015 03:46:37,5X5
CLFTEA15,ETS-S-64,5820842,7904,1524,N,PS65023RSBR1-R,6518233A,2,09/17/2015 09:28:13,09/18/2015 07:26:46,5X5
CLFTEA31,ETS-2-64,5825759,7835,1452,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/17/2015 12:09:39,4.5X3.5
CLFTEA31,ETS-2-64,5825763,7708,1452,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/17/2015 14:48:29,4.5X3.5
CLFTEA31,ETS-2-64,5829631,7726,1336,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/17/2015 17:27:42,4.5X3.5
CLFTEA31,ETS-2-64,5829641,7876,1336,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/17/2015 20:09:58,4.5X3.5
CLFTEA31,ETS-2-64,5829643,7509,1336,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/17/2015 22:44:44,4.5X3.5
CLFTEA31,ETS-2-64,5829634,7689,1336,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/18/2015 01:23:11,4.5X3.5
CLFTEA31,ETS-2-64,5829642,7876,1336,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/18/2015 04:05:28,4.5X3.5
CLFTEA31,ETS-2-64,5832736,7737,1239,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/18/2015 06:44:54,4.5X3.5
CLFTEA31,ETS-2-64,5832742,7826,1239,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/18/2015 09:26:09,4.5X3.5
CLFTEA31,ETS-2-64,5832737,7825,1239,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/18/2015 12:07:23,4.5X3.5
CLFTEA31,ETS-2-64,5832733,7748,1239,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/18/2015 14:47:03,4.5X3.5
CLFTEA31,ETS-2-64,5838910,7792,1042,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/18/2015 17:27:36,4.5X3.5
CLFTEA31,ETS-2-64,5838917,7831,1042,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/18/2015 20:08:58,4.5X3.5
CLFTEA31,ETS-2-64,5838907,7818,1042,N,PS53513RVER-LN,6543758C,1,09/17/2015 09:28:13,09/18/2015 22:50:03,4.5X3.5
CLFTEA31,ETS-2-64,5841740,7817,949,N,PS53515RVER-LN,6543758C,1,09/17/2015 09:28:13,09/19/2015 01:28:30,4.5X3.5
CLFTEA31,ETS-2-64,5841736,7831,949,N,PS53515RVER-LN,6543758C,1,09/17/2015 09:28:13,09/19/2015 04:07:13,4.5X3.5
CLFTEA31,ETS-2-64,5841746,6501,949,N,PS53515RVER-LN,6543758C,1,09/17/2015 09:28:13,09/19/2015 06:19:09,4.5X3.5
CLFTEA31,ETS-2-64,5820733,7567,1604,N,S53515ARVER-LN,6543758C,1,09/17/2015 09:28:13,09/19/2015 08:48:43,4.5X3.5
CLFTEA32,ETS-2-128,5841920,10021,17.46,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 17:30:13,4X4
CLFTEA32,ETS-2-128,5844287,10030,16.81,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 01:32:39,4X4
CLFTEA32,ETS-2-128,5839096,9906,18.21,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 09:29:08,4X4
CLFTEA32,ETS-2-128,5825388,10020,22.17,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 17:31:05,4X4
CLFTEA32,ETS-2-128,5839911,10018,17.46,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/19/2015 01:32:57,4X4
CLFTEA32,ETS-2-128,5844294,9600,16.39,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/19/2015 09:14:45,4X4
CLFTEA88,ETS-2-64,5841230,10079,14,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/17/2015 17:33:00,4X4
CLFTEA88,ETS-2-64,5839051,10054,969,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/17/2015 22:30:43,4X4
CLFTEA88,ETS-2-64,5839832,10067,941,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/18/2015 03:28:49,4X4
CLFTEA88,ETS-2-64,5839833,6439,941,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/18/2015 06:39:51,4X4
CLFTEA88,ETS-2-64,5839830,10048,941,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/18/2015 11:37:24,4X4
CLFTEA88,ETS-2-64,5839826,10067,941,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/18/2015 16:35:30,4X4
CLFTEA88,ETS-2-64,5839827,10055,941,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/18/2015 21:33:15,4X4
CLFTEA88,ETS-2-64,5841234,10069,895,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/19/2015 02:31:25,4X4
CLFTEA88,ETS-2-64,5839829,10035,941,N,S51624RSMR-G2K,6541533C,1,09/17/2015 09:28:13,09/19/2015 07:28:34,4X4
CLFTEA23,ETS-2-64,5846972,9959,734,N,BQ24190RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 13:29:46,4X4
CLFTEA23,ETS-2-64,5850527,10002,631,N,BQ24195RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 17:27:13,4X4
CLFTEA23,ETS-2-64,5852115,6959,578,N,BQ24195RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 20:12:43,4X4
CLFTEA23,ETS-2-64,5840910,4007,17.45,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 23:26:03,4X4
CLFTEA23,ETS-2-64,5825378,7480,21.71,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 05:26:05,4X4
CLFTEA23,ETS-2-64,5827583,3233,1945,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 06:43:31,4X4
CLFTEA23,ETS-2-64,5841914,3784,1499,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 08:13:58,4X4
CLFTEA23,ETS-2-64,5843099,9898,1469,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 12:08:58,4X4
CLFTEA23,ETS-2-64,5843106,9198,1469,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 15:47:24,4X4
CLFTEA23,ETS-2-64,5843105,8880,1469,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 19:18:20,4X4
CLFTEA23,ETS-2-64,5844288,9274,1434,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 22:58:34,4X4
CLFTEA23,ETS-2-64,5845413,9796,1401,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/19/2015 02:51:09,4X4
CLFTEA23,ETS-2-64,5846610,5566,1368,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/19/2015 05:03:44,4X4
CLFTEA23,ETS-2-64,5852977,7858,544,N,Q24296MRGER-G2,6525585A,1,09/17/2015 09:28:13,09/19/2015 07:57:18,4X4
CLFTEA39,ETS-2M-64,5810745,15106,2010,N,7A8300RGRR-G2K,6571778A,1,09/17/2015 09:28:13,09/17/2015 13:49:08,3.5X3.5
CLFTEA39,ETS-2M-64,5810740,15084,2010,N,7A8300RGRR-G2K,6571778A,1,09/17/2015 09:28:13,09/17/2015 18:09:40,3.5X3.5
CLFTEA39,ETS-2M-64,5810744,15112,2010,N,7A8300RGRR-G2K,6571778A,1,09/17/2015 09:28:13,09/17/2015 22:30:42,3.5X3.5
CLFTEA39,ETS-2M-64,5812744,15109,1941,N,7A8300RGRR-G2K,6571778A,1,09/17/2015 09:28:13,09/18/2015 02:51:40,3.5X3.5
CLFTEA39,ETS-2M-64,5818226,15080,1771,N,7A8300RGRR-G2K,6571778A,1,09/17/2015 09:28:13,09/18/2015 07:12:09,3.5X3.5
CLFTEA39,ETS-2M-64,5816377,15104,1835,N,7A8300RGRR-G2K,6571778A,1,09/17/2015 09:28:13,09/18/2015 11:33:02,3.5X3.5
CLFTEA39,ETS-2M-64,5816375,15109,1835,N,7A8300RGRR-G2K,6571778A,1,09/17/2015 09:28:13,09/18/2015 15:54:00,3.5X3.5
CLFTEA39,ETS-2M-64,5818229,15098,1771,N,7A8300RGRR-G2K,6571778A,1,09/17/2015 09:28:13,09/18/2015 20:14:47,3.5X3.5
CLFTEA39,ETS-2M-64,5818224,15106,1771,N,7A8300RGRR-G2K,6571778A,1,09/17/2015 09:28:13,09/19/2015 00:35:43,3.5X3.5
CLFTEA39,ETS-2M-64,5825216,15102,1565,N,7A8300RGRR-G2K,6571778A,1,09/17/2015 09:28:13,09/19/2015 04:56:34,3.5X3.5
CLFTEA39,ETS-2M-64,5825217,15116,1565,N,7A8300RGRR-G2K,6571778A,1,09/17/2015 09:28:13,09/19/2015 09:17:39,3.5X3.5
CLFTEA85,ETS-2-64,5852980,4764,545,N,BQ24195RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 11:21:50,4X4
CLFTEA85,ETS-2-64,5843108,5741,16.48,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 15:58:24,4X4
CLFTEA85,ETS-2-64,5840276,5005,1551,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 17:57:43,4X4
CLFTEA85,ETS-2-64,5841927,10014,1499,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 21:55:27,4X4
CLFTEA85,ETS-2-64,5841924,4585,1499,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 23:44:50,4X4
CLFTEA85,ETS-2-64,5843107,6101,1469,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 02:10:04,4X4
CLFTEA85,ETS-2-64,5843100,9915,1469,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 06:05:27,4X4
CLFTEA85,ETS-2-64,5844291,9987,1434,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 10:02:33,4X4
CLFTEA85,ETS-2-64,5844282,9988,1434,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 13:59:40,4X4
CLFTEA85,ETS-2-64,5844286,10021,1434,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 17:57:34,4X4
CLFTEA85,ETS-2-64,5845420,10002,1401,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 21:55:01,4X4
CLFTEA85,ETS-2-64,5846611,10015,1368,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/19/2015 01:52:46,4X4
CLFTEA85,ETS-2-64,5846612,9923,1368,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/19/2015 05:48:21,4X4
CLFTEA85,ETS-2-64,5827923,4006,17.79,N,4296RGER-G2QR#,6525585A,1,09/17/2015 09:28:13,09/19/2015 09:01:38,4X4
CLFTEA26,ETS-2-64,5844408,15110,803,N,N1109048RHLR-L,6487925B,1,09/17/2015 09:28:13,09/17/2015 14:39:16,3.5X3.5
CLFTEA26,ETS-2-64,5834906,7558,1091,N,PS54821RHLR2-R,6487925B,1,09/17/2015 09:28:13,09/17/2015 17:37:03,3.5X3.5
CLFTEA26,ETS-2-64,5841065,15101,900,N,PS54821RHLR2-R,6487925B,1,09/17/2015 09:28:13,09/17/2015 23:31:17,3.5X3.5
CLFTEA26,ETS-2-64,5841062,15049,900,N,PS54821RHLR2-R,6487925B,1,09/17/2015 09:28:13,09/18/2015 05:24:18,3.5X3.5
CLFTEA26,ETS-2-64,5841057,15096,900,N,PS54821RHLR2-R,6487925B,1,09/17/2015 09:28:13,09/18/2015 11:18:25,3.5X3.5
CLFTEA26,ETS-2-64,5845053,10478,786,N,PS54821RHLR2-R,6487925B,1,09/17/2015 09:28:13,09/18/2015 15:24:31,3.5X3.5
CLFTEA26,ETS-2-64,5845048,15103,786,N,PS54821RHLR2-R,6487925B,1,09/17/2015 09:28:13,09/18/2015 21:18:48,3.5X3.5
CLFTEA26,ETS-2-64,5845043,15107,786,N,PS54821RHLR2-R,6487925B,1,09/17/2015 09:28:13,09/19/2015 03:13:11,3.5X3.5
CLFTEA26,ETS-2-64,5837745,15060,989,N,PS54821RHLR2-R,6487925B,1,09/17/2015 09:28:13,09/19/2015 09:06:27,3.5X3.5
CLFTEA72,ETS-2-64,5825389,7164,2003,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 12:18:34,4X4
CLFTEA72,ETS-2-64,5848995,3339,1945,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 13:38:30,4X4
CLFTEA72,ETS-2-64,5841929,10009,1499,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 17:36:07,4X4
CLFTEA72,ETS-2-64,5841926,9952,1499,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 21:32:23,4X4
CLFTEA72,ETS-2-64,5841930,5480,1499,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/17/2015 23:42:56,4X4
CLFTEA72,ETS-2-64,5843101,8591,1469,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 03:07:01,4X4
CLFTEA72,ETS-2-64,5843104,9278,1469,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 06:47:21,4X4
CLFTEA72,ETS-2-64,5844289,9214,1434,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 10:26:11,4X4
CLFTEA72,ETS-2-64,5844284,5428,1434,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 12:35:30,4X4
CLFTEA72,ETS-2-64,5844285,8324,1434,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 15:53:16,4X4
CLFTEA72,ETS-2-64,5844281,10019,1434,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 19:51:08,4X4
CLFTEA72,ETS-2-64,5845421,5799,1401,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/18/2015 22:09:13,4X4
CLFTEA72,ETS-2-64,5845419,10019,1401,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/19/2015 02:07:04,4X4
CLFTEA72,ETS-2-64,5839103,8525,17.74,N,BQ24196RGER-RY,6525585A,1,09/17/2015 09:28:13,09/19/2015 08:57:16,4X4
CLFTEA92,ETM-5-128,5813465,10075,1908,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/17/2015 12:25:02,4X4
CLFTEA92,ETM-5-128,5813468,10076,1908,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/17/2015 15:21:53,4X4
CLFTEA92,ETM-5-128,5824162,10077,1598,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/17/2015 18:18:44,4X4
CLFTEA92,ETM-5-128,5813472,10076,1908,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/17/2015 21:15:35,4X4
CLFTEA92,ETM-5-128,5813479,10076,1908,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 00:12:25,4X4
CLFTEA92,ETM-5-128,5837674,10078,1165,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 03:09:18,4X4
CLFTEA92,ETM-5-128,5816280,10077,1837,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 06:06:09,4X4
CLFTEA92,ETM-5-128,5824160,10077,1598,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 09:03:01,4X4
CLFTEA92,ETM-5-128,5826292,10078,1533,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 11:59:54,4X4
CLFTEA92,ETM-5-128,5819980,10076,1728,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 14:56:44,4X4
CLFTEA92,ETM-5-128,5819977,10076,1728,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 17:53:35,4X4
CLFTEA92,ETM-5-128,5819976,10074,1728,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 20:50:23,4X4
CLFTEA92,ETM-5-128,5820821,10077,1699,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/18/2015 23:47:15,4X4
CLFTEA92,ETM-5-128,5820818,10078,1699,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/19/2015 02:44:07,4X4
CLFTEA92,ETM-5-128,5820822,10074,1699,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/19/2015 05:40:56,4X4
CLFTEA92,ETM-5-128,5820814,10073,1699,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/19/2015 08:37:43,4X4
CLFTEA52,ETM-5-128,5826303,10077,1533,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/17/2015 12:25:04,4X4
CLFTEA52,ETM-5-128,5813474,10076,1908,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/17/2015 15:21:55,4X4
CLFTEA52,ETM-5-128,5824156,10073,1598,N,BQ25892RTWR-G2,6579768C,1,09/17/2015 09:28:13,09/17/2015 18:18:42,4X4
