ROUTENAME,LOGPOINT,OPERATION,LPT_DESC,OPN_DESC,DEVICE,PACKAGE,PIN,ALTERNATE,SETUP,PPH,MACHINE_FAMILY,TOOLING_FAMILY,TOOLQTY,CERTIFICATION
QFN8,1430,1,DEFLASH BAKE,,1211013RGER-LK,4X4,RGE,alt,ETS-4M-128:,1250,ETS-4M-128,,1,1
QFN8,1450,1,LASER MARK,,1211013RGER-LK,4X4,RGE,,ETS-2-64:,1250,ETS-2-64,,1,1
QFN8,1450,1,LASER MARK,,1211013RGER-LK,4X4,RGE,alt,ETS-2M-64:,1250,ETS-2M-64,,1,1
QFN8,1450,1,LASER MARK,,1211013RGER-LK,4X4,RGE,alt,ETS-2-128:,1250,ETS-2-128,,1,1
QFN8,1450,1,LASER MARK,,1211013RGER-LK,4X4,RGE,alt,ETS-4M-128:,1250,ETS-4M-128,,1,1
QFN8,1460,1,REJECT MARKING,,1211013RGER-LK,4X4,RGE,,ETS-2-64:,1250,ETS-2-64,,1,1
QFN8,1460,1,REJECT MARKING,,1211013RGER-LK,4X4,RGE,alt,ETS-2M-64:,1250,ETS-2M-64,,1,1
QFN8,1460,1,REJECT MARKING,,1211013RGER-LK,4X4,RGE,alt,ETS-2-128:,1250,ETS-2-128,,1,1
QFN8,1460,1,REJECT MARKING,,1211013RGER-LK,4X4,RGE,alt,ETS-4M-128:,1250,ETS-4M-128,,1,1
QFN8,2100,1,SAW SINGULATION,,1211013RGER-LK,4X4,RGE,,ETS-2-64:,1250,ETS-2-64,,1,1
QFN8,2100,1,SAW SINGULATION,,1211013RGER-LK,4X4,RGE,alt,ETS-2M-64:,1250,ETS-2M-64,,1,1
QFN8,2100,1,SAW SINGULATION,,1211013RGER-LK,4X4,RGE,alt,ETS-2-128:,1250,ETS-2-128,,1,1
QFN8,2100,1,SAW SINGULATION,,1211013RGER-LK,4X4,RGE,alt,ETS-4M-128:,1250,ETS-4M-128,,1,1
QFN8,3000,1,VM SAMPLING INSP,,1211013RGER-LK,4X4,RGE,,ETS-2-64:,1250,ETS-2-64,,1,1
QFN8,3000,1,VM SAMPLING INSP,,1211013RGER-LK,4X4,RGE,alt,ETS-2M-64:,1250,ETS-2M-64,,1,1
QFN8,3000,1,VM SAMPLING INSP,,1211013RGER-LK,4X4,RGE,alt,ETS-2-128:,1250,ETS-2-128,,1,1
QFN8,3000,1,VM SAMPLING INSP,,1211013RGER-LK,4X4,RGE,alt,ETS-4M-128:,1250,ETS-4M-128,,1,1
QFN8,4410,1,FT1,,1211013RGER-LK,4X4,RGE,,ETS-2-64:,1250,ETS-2-64,,1,1
QFN8,4410,1,FT1,,1211013RGER-LK,4X4,RGE,alt,ETS-2M-64:,1250,ETS-2M-64,,1,1
QFN8,4410,1,FT1,,1211013RGER-LK,4X4,RGE,alt,ETS-2-128:,1250,ETS-2-128,,1,1
QFN8,4410,1,FT1,,1211013RGER-LK,4X4,RGE,alt,ETS-4M-128:,1250,ETS-4M-128,,1,1
QFN7MNT,0695,1,POST BOND,,1211DSCR1-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,1400,1,MOLD,,1211DSCR1-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,1410,1,MOLD CURE,,1211DSCR1-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,1420,1,DEFLASH,,1211DSCR1-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,1430,1,DEFLASH BAKE,,1211DSCR1-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,1450,1,LASER MARK,,1211DSCR1-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,2000,1,PACKAGE MOUNT,,1211DSCR1-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,2150,1,TAPE SAW,,1211DSCR1-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,4410,1,FT1,,1211DSCR1-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,8683,ETS-2-128,6530035A,1,1
QFN7MNT,0695,1,POST BOND,,1218DSCR3-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,1400,1,MOLD,,1218DSCR3-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,1410,1,MOLD CURE,,1218DSCR3-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,1420,1,DEFLASH,,1218DSCR3-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,1430,1,DEFLASH BAKE,,1218DSCR3-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,1450,1,LASER MARK,,1218DSCR3-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,2000,1,PACKAGE MOUNT,,1218DSCR3-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,2150,1,TAPE SAW,,1218DSCR3-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,1250,ETS-2-128,6530035A,1,1
QFN7MNT,4410,1,FT1,,1218DSCR3-G2YK,3X3,DSC300ST,,ETS-2-128: 6530035A,7064,ETS-2-128,6530035A,1,1
AQFN1STKC2,0695,1,POST BOND,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-0-64: 6553821A,1250,ETS-0-64,6553821A,1,1
AQFN1STKC2,0695,1,POST BOND,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1-64: 6553821A,1250,ETS-1-64,6553821A,1,1
AQFN1STKC2,0695,1,POST BOND,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-64: 6553821A,1250,ETS-2-64,6553821A,1,1
AQFN1STKC2,0695,1,POST BOND,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1M-64: 6553821A,1250,ETS-1M-64,6553821A,1,1
AQFN1STKC2,0695,1,POST BOND,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2M-64: 6553821A,1250,ETS-2M-64,6553821A,1,1
AQFN1STKC2,0695,1,POST BOND,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-128: 6553821A,1250,ETS-2-128,6553821A,1,1
AQFN1STKC2,0695,1,POST BOND,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-4M-128: 6553821A,1250,ETS-4M-128,6553821A,1,1
AQFN1STKC2,0695,1,POST BOND,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-S-64: 6553821A,1250,ETS-S-64,6553821A,1,1
AQFN1STKC2,0695,1,POST BOND,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2Q-64: 6553821A,1250,ETS-2Q-64,6553821A,1,1
AQFN1STKC2,1400,1,MOLD,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-0-64: 6553821A,1250,ETS-0-64,6553821A,1,1
AQFN1STKC2,1400,1,MOLD,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1-64: 6553821A,1250,ETS-1-64,6553821A,1,1
AQFN1STKC2,1400,1,MOLD,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-64: 6553821A,1250,ETS-2-64,6553821A,1,1
AQFN1STKC2,1400,1,MOLD,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1M-64: 6553821A,1250,ETS-1M-64,6553821A,1,1
AQFN1STKC2,1400,1,MOLD,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2M-64: 6553821A,1250,ETS-2M-64,6553821A,1,1
AQFN1STKC2,1400,1,MOLD,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-128: 6553821A,1250,ETS-2-128,6553821A,1,1
AQFN1STKC2,1400,1,MOLD,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-4M-128: 6553821A,1250,ETS-4M-128,6553821A,1,1
AQFN1STKC2,1400,1,MOLD,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-S-64: 6553821A,1250,ETS-S-64,6553821A,1,1
AQFN1STKC2,1400,1,MOLD,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2Q-64: 6553821A,1250,ETS-2Q-64,6553821A,1,1
AQFN1STKC2,1410,1,MOLD CURE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-0-64: 6553821A,1250,ETS-0-64,6553821A,1,1
AQFN1STKC2,1410,1,MOLD CURE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1-64: 6553821A,1250,ETS-1-64,6553821A,1,1
AQFN1STKC2,1410,1,MOLD CURE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-64: 6553821A,1250,ETS-2-64,6553821A,1,1
AQFN1STKC2,1410,1,MOLD CURE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1M-64: 6553821A,1250,ETS-1M-64,6553821A,1,1
AQFN1STKC2,1410,1,MOLD CURE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2M-64: 6553821A,1250,ETS-2M-64,6553821A,1,1
AQFN1STKC2,1410,1,MOLD CURE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-128: 6553821A,1250,ETS-2-128,6553821A,1,1
AQFN1STKC2,1410,1,MOLD CURE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-4M-128: 6553821A,1250,ETS-4M-128,6553821A,1,1
AQFN1STKC2,1410,1,MOLD CURE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-S-64: 6553821A,1250,ETS-S-64,6553821A,1,1
AQFN1STKC2,1410,1,MOLD CURE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2Q-64: 6553821A,1250,ETS-2Q-64,6553821A,1,1
AQFN1STKC2,1415,1,XRAY,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-0-64: 6553821A,1250,ETS-0-64,6553821A,1,1
AQFN1STKC2,1415,1,XRAY,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1-64: 6553821A,1250,ETS-1-64,6553821A,1,1
AQFN1STKC2,1415,1,XRAY,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-64: 6553821A,1250,ETS-2-64,6553821A,1,1
AQFN1STKC2,1415,1,XRAY,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1M-64: 6553821A,1250,ETS-1M-64,6553821A,1,1
AQFN1STKC2,1415,1,XRAY,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2M-64: 6553821A,1250,ETS-2M-64,6553821A,1,1
AQFN1STKC2,1415,1,XRAY,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-128: 6553821A,1250,ETS-2-128,6553821A,1,1
AQFN1STKC2,1415,1,XRAY,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-4M-128: 6553821A,1250,ETS-4M-128,6553821A,1,1
AQFN1STKC2,1415,1,XRAY,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-S-64: 6553821A,1250,ETS-S-64,6553821A,1,1
AQFN1STKC2,1415,1,XRAY,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2Q-64: 6553821A,1250,ETS-2Q-64,6553821A,1,1
AQFN1STKC2,1420,1,DEFLASH,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-0-64: 6553821A,1250,ETS-0-64,6553821A,1,1
AQFN1STKC2,1420,1,DEFLASH,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1-64: 6553821A,1250,ETS-1-64,6553821A,1,1
AQFN1STKC2,1420,1,DEFLASH,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-64: 6553821A,1250,ETS-2-64,6553821A,1,1
AQFN1STKC2,1420,1,DEFLASH,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1M-64: 6553821A,1250,ETS-1M-64,6553821A,1,1
AQFN1STKC2,1420,1,DEFLASH,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2M-64: 6553821A,1250,ETS-2M-64,6553821A,1,1
AQFN1STKC2,1420,1,DEFLASH,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-128: 6553821A,1250,ETS-2-128,6553821A,1,1
AQFN1STKC2,1420,1,DEFLASH,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-4M-128: 6553821A,1250,ETS-4M-128,6553821A,1,1
AQFN1STKC2,1420,1,DEFLASH,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-S-64: 6553821A,1250,ETS-S-64,6553821A,1,1
AQFN1STKC2,1420,1,DEFLASH,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2Q-64: 6553821A,1250,ETS-2Q-64,6553821A,1,1
AQFN1STKC2,1430,1,DEFLASH BAKE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-0-64: 6553821A,1250,ETS-0-64,6553821A,1,1
AQFN1STKC2,1430,1,DEFLASH BAKE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1-64: 6553821A,1250,ETS-1-64,6553821A,1,1
AQFN1STKC2,1430,1,DEFLASH BAKE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-64: 6553821A,1250,ETS-2-64,6553821A,1,1
AQFN1STKC2,1430,1,DEFLASH BAKE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1M-64: 6553821A,1250,ETS-1M-64,6553821A,1,1
AQFN1STKC2,1430,1,DEFLASH BAKE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2M-64: 6553821A,1250,ETS-2M-64,6553821A,1,1
AQFN1STKC2,1430,1,DEFLASH BAKE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-128: 6553821A,1250,ETS-2-128,6553821A,1,1
AQFN1STKC2,1430,1,DEFLASH BAKE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-4M-128: 6553821A,1250,ETS-4M-128,6553821A,1,1
AQFN1STKC2,1430,1,DEFLASH BAKE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-S-64: 6553821A,1250,ETS-S-64,6553821A,1,1
AQFN1STKC2,1430,1,DEFLASH BAKE,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2Q-64: 6553821A,1250,ETS-2Q-64,6553821A,1,1
AQFN1STKC2,1440,1,REFLOW,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-0-64: 6553821A,1250,ETS-0-64,6553821A,1,1
AQFN1STKC2,1440,1,REFLOW,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1-64: 6553821A,1250,ETS-1-64,6553821A,1,1
AQFN1STKC2,1440,1,REFLOW,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-64: 6553821A,1250,ETS-2-64,6553821A,1,1
AQFN1STKC2,1440,1,REFLOW,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1M-64: 6553821A,1250,ETS-1M-64,6553821A,1,1
AQFN1STKC2,1440,1,REFLOW,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2M-64: 6553821A,1250,ETS-2M-64,6553821A,1,1
AQFN1STKC2,1440,1,REFLOW,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-128: 6553821A,1250,ETS-2-128,6553821A,1,1
AQFN1STKC2,1440,1,REFLOW,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-4M-128: 6553821A,1250,ETS-4M-128,6553821A,1,1
AQFN1STKC2,1440,1,REFLOW,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-S-64: 6553821A,1250,ETS-S-64,6553821A,1,1
AQFN1STKC2,1440,1,REFLOW,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2Q-64: 6553821A,1250,ETS-2Q-64,6553821A,1,1
AQFN1STKC2,1450,1,LASER MARK,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-0-64: 6553821A,1250,ETS-0-64,6553821A,1,1
AQFN1STKC2,1450,1,LASER MARK,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1-64: 6553821A,1250,ETS-1-64,6553821A,1,1
AQFN1STKC2,1450,1,LASER MARK,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-64: 6553821A,1250,ETS-2-64,6553821A,1,1
AQFN1STKC2,1450,1,LASER MARK,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1M-64: 6553821A,1250,ETS-1M-64,6553821A,1,1
AQFN1STKC2,1450,1,LASER MARK,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2M-64: 6553821A,1250,ETS-2M-64,6553821A,1,1
AQFN1STKC2,1450,1,LASER MARK,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-128: 6553821A,1250,ETS-2-128,6553821A,1,1
AQFN1STKC2,1450,1,LASER MARK,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-4M-128: 6553821A,1250,ETS-4M-128,6553821A,1,1
AQFN1STKC2,1450,1,LASER MARK,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-S-64: 6553821A,1250,ETS-S-64,6553821A,1,1
AQFN1STKC2,1450,1,LASER MARK,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2Q-64: 6553821A,1250,ETS-2Q-64,6553821A,1,1
AQFN1STKC2,1460,1,REJECT MARKING,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-0-64: 6553821A,1250,ETS-0-64,6553821A,1,1
AQFN1STKC2,1460,1,REJECT MARKING,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1-64: 6553821A,1250,ETS-1-64,6553821A,1,1
AQFN1STKC2,1460,1,REJECT MARKING,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-64: 6553821A,1250,ETS-2-64,6553821A,1,1
AQFN1STKC2,1460,1,REJECT MARKING,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1M-64: 6553821A,1250,ETS-1M-64,6553821A,1,1
AQFN1STKC2,1460,1,REJECT MARKING,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2M-64: 6553821A,1250,ETS-2M-64,6553821A,1,1
AQFN1STKC2,1460,1,REJECT MARKING,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-128: 6553821A,1250,ETS-2-128,6553821A,1,1
AQFN1STKC2,1460,1,REJECT MARKING,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-4M-128: 6553821A,1250,ETS-4M-128,6553821A,1,1
AQFN1STKC2,1460,1,REJECT MARKING,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-S-64: 6553821A,1250,ETS-S-64,6553821A,1,1
AQFN1STKC2,1460,1,REJECT MARKING,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2Q-64: 6553821A,1250,ETS-2Q-64,6553821A,1,1
AQFN1STKC2,2100,1,SAW SINGULATION,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-0-64: 6553821A,1250,ETS-0-64,6553821A,1,1
AQFN1STKC2,2100,1,SAW SINGULATION,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1-64: 6553821A,1250,ETS-1-64,6553821A,1,1
AQFN1STKC2,2100,1,SAW SINGULATION,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-64: 6553821A,1250,ETS-2-64,6553821A,1,1
AQFN1STKC2,2100,1,SAW SINGULATION,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1M-64: 6553821A,1250,ETS-1M-64,6553821A,1,1
AQFN1STKC2,2100,1,SAW SINGULATION,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2M-64: 6553821A,1250,ETS-2M-64,6553821A,1,1
AQFN1STKC2,2100,1,SAW SINGULATION,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-128: 6553821A,1250,ETS-2-128,6553821A,1,1
AQFN1STKC2,2100,1,SAW SINGULATION,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-4M-128: 6553821A,1250,ETS-4M-128,6553821A,1,1
AQFN1STKC2,2100,1,SAW SINGULATION,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-S-64: 6553821A,1250,ETS-S-64,6553821A,1,1
AQFN1STKC2,2100,1,SAW SINGULATION,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2Q-64: 6553821A,1250,ETS-2Q-64,6553821A,1,1
AQFN1STKC2,3000,1,VM SAMPLING INSP,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-0-64: 6553821A,1250,ETS-0-64,6553821A,1,1
AQFN1STKC2,3000,1,VM SAMPLING INSP,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1-64: 6553821A,1250,ETS-1-64,6553821A,1,1
AQFN1STKC2,3000,1,VM SAMPLING INSP,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-64: 6553821A,1250,ETS-2-64,6553821A,1,1
AQFN1STKC2,3000,1,VM SAMPLING INSP,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1M-64: 6553821A,1250,ETS-1M-64,6553821A,1,1
AQFN1STKC2,3000,1,VM SAMPLING INSP,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2M-64: 6553821A,1250,ETS-2M-64,6553821A,1,1
AQFN1STKC2,3000,1,VM SAMPLING INSP,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-128: 6553821A,1250,ETS-2-128,6553821A,1,1
AQFN1STKC2,3000,1,VM SAMPLING INSP,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-4M-128: 6553821A,1250,ETS-4M-128,6553821A,1,1
AQFN1STKC2,3000,1,VM SAMPLING INSP,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-S-64: 6553821A,1250,ETS-S-64,6553821A,1,1
AQFN1STKC2,3000,1,VM SAMPLING INSP,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2Q-64: 6553821A,1250,ETS-2Q-64,6553821A,1,1
AQFN1STKC2,4410,1,FT1,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-0-64: 6553821A,1250,ETS-0-64,6553821A,1,1
AQFN1STKC2,4410,1,FT1,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1-64: 6553821A,1250,ETS-1-64,6553821A,1,1
AQFN1STKC2,4410,1,FT1,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-64: 6553821A,1250,ETS-2-64,6553821A,1,1
AQFN1STKC2,4410,1,FT1,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-1M-64: 6553821A,1250,ETS-1M-64,6553821A,1,1
AQFN1STKC2,4410,1,FT1,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2M-64: 6553821A,1250,ETS-2M-64,6553821A,1,1
AQFN1STKC2,4410,1,FT1,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-2-128: 6553821A,1250,ETS-2-128,6553821A,1,1
AQFN1STKC2,4410,1,FT1,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-4M-128: 6553821A,1250,ETS-4M-128,6553821A,1,1
AQFN1STKC2,4410,1,FT1,,122QRHLRQ1-BS2,5.5X3.5,RHLMCM,alt,ETS-S-64: 6553821A,1250,ETS-S-64,6553821A,1,1
