"Tester","TesterConfig","PackageSize","Initial_LoadBoard","Optimizer_LoadBoard","N_Lots","SUM_QTY","ChangeOver","SUM_PPH","Hours","PKGTYPE","PIN","CAP_PER_DAY","WIP_POST_WB","WIP_FT1","WIP_FT2","POST_WB_QUEUE","TEST_QUEUE_FT1","TEST_QUEUE_FT2","TOTAL_WIP"
"CLFTEA53","ETM-5-128","4X4","6579768C                                     ","6579768C","21","198590","0","10871","18.27","STD  ","RTWST300     ",NULL,"0","166430","0","0","0","0","0"
"CLFTEA54","ETM-5-128","4X4","6579768C                                     ","6579768C","20","201442","0","10871","18.53","STD  ","RTWST300     ",NULL,"0","2805842","0","0","0","0","0"
"CLFTEA56","ETS-2Q-64","4X4","6570774A                                     ","6504342B","12","99715","1","4312","23.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"CLFTEA56","ETS-2Q-64","2X2","6570774A                                     ","6506370A","1","12231","2","11114","1.1","STRIP","DSGST        ",NULL,"0","198583","0","0","0","0","0"
"CLFTEA57","ETS-2-64","4X4","6515677C                                     ","6571495A","16","123300","1","15171","8.13","STD  ","RUY300       ",NULL,"0","807939","0","0","0","0","0"
"CLFTEA58","ETS-2-128","3X3","6569306A                                     ","6569306A","6","80408","0","19395","4.15","STD  ","RTE300       ",NULL,"0","116979","0","0","0","0","0"
"CLFTEA58","ETS-2-128","6X6","6569306A                                     ","6517701E","5","25528","1","2391","10.68","STD  ","RSL300       ",NULL,"0","4972","0","0","0","0","0"
"CLFTEA59","ETS-2-64","3X3","6554905A                                     ","6554905A","27","359551","0","43936","8.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"CLFTEA59","ETS-2-64","4.5X3.5","6554905A                                     ","6578688B","7","42718","1","8704","4.91","STD  ","DPC          ",NULL,"0","490","0","0","0","0","0"
"CLFTEA6","ETM-2-64","3X3","","6513992A","12","193435","1","28576","6.77","STD  ","RGTLLF       ",NULL,"0","80982","0","0","0","0","0"
"CLFTEA60","ETS-2-64","3X3","6554905A                                     ","6554905A","10","115996","0","43936","2.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"CLFTEA60","ETS-2-64","4.5X3.5","6554905A                                     ","6543758C","14","104751","1","11350","9.23","CLIP ","RVECLIP      ",NULL,"0","829789","0","0","0","0","0"
"CLFTEA61","ETS-2-64","4.5X3.5","6543758C                                     ","6543758C","27","140301","0","11350","12.36","CLIP ","RVECLIP      ",NULL,"0","77","0","0","0","0","0"
"CLFTEA62","ETS-2-64","5X5","6568521A                                     ","6568521A","26","167581","0","10530","15.91","STD  ","RHB300       ",NULL,"0","73903","0","0","0","0","0"
"CLFTEA63","ETS-2-64","5.5X3.5","6555639A                                     ","6555639A","12","77594","0","3198","24.26","STD  ","RHR300       ",NULL,"0","192519","0","0","0","0","0"
"CLFTEA64","ETS-2-64","6X5","6514494A                                     ","6514494A","22","130963","0","16452","7.96","CLIP ","DQPCLIP      ",NULL,"0","24788","0","0","0","0","0"
"CLFTEA65","ETS-2-64","3X3","6522212C                                     ","6522212C","4","48829","0","9892","4.94","STD  ","RTE          ",NULL,"0","21263","0","0","0","0","0"
"CLFTEA65","ETS-2-64","7X5","6522212C                                     ","6514558B","20","65601","1","10592","6.19","STD  ","RGFMCM       ",NULL,"0","138448","0","0","0","0","0"
"CLFTEA66","ETS-2-64","3X3","6569306A                                     ","6569306A","12","156887","0","19395","8.09","STD  ","RTE300       ",NULL,"0","82912","0","0","0","0","0"
"CLFTEA67","ETS-2-64","3X3","6516230D                                     ","6516230D","4","59183","0","2500","23.67","STD  ","DRCLLF       ",NULL,"0","499407","0","0","0","0","0"
"CLFTEA68","ETS-2-64","4X4","6525585A                                     ","6525585A","14","130834","0","27286","4.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"CLFTEA69","ETS-2-64","4X4","6525585A                                     ","6525585A","17","128480","0","27286","4.71",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"CLFTEA7","ETS-2-128","3.3X3.3","","6570242A","27","133936","1","5782","23.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"CLFTEA7","ETS-2-128","2.5X2.5","","6497193A","1","13661","2","16816","0.81","STRIP","DSKST        ",NULL,"0","13661","0","0","0","0","0"
"CLFTEA70","ETS-2-64","3X3","6529253A                                     ","6529253A","11","99383","0","2163","45.95","STD  ","RTE300       ",NULL,"0","400194","0","0","0","0","0"
"CLFTEA70","ETS-2-64","2X2","6529253A                                     ","6584432B","3","38183","1","57759","0.66","STRIP","RLTGFCST     ",NULL,"0","203686","0","0","0","0","0"
"CLFTEA71","ETS-1-64","3.5X3.5","6487925B                                     ","6487925B","12","109094","0","13873","7.86","STRIP","RHLST        ",NULL,"0","0","13590","0","0","0","0"
"CLFTEA71","ETS-1-64","3X3","6487925B                                     ","6469014A","1","3456","1","14351","0.24","STD  ","DRCLLF       ",NULL,"0","10513","0","0","0","0","0"
"CLFTEA72","ETS-2-64","3X3","6523514A                                     ","6523514A","13","165057","0","3669","44.99","STD  ","DRC          ",NULL,"0","220316","0","0","0","0","0"
"CLFTEA72","ETS-2-64","2.5X2.5","6523514A                                     ","6506370A","1","15042","1","18969","0.79","STD  ","DSKST300     ",NULL,"0","15042","0","0","0","0","0"
"CLFTEA72","ETS-2-64","3X3","6523514A                                     ","6575577B","1","6899","2","6626","1.04","STD  ","RGT          ",NULL,"0","167827","0","0","0","0","0"
"CLFTEA73","ETS-2-64","2X2","6576907B                                     ","6576907B","16","379296","0","15850","23.93","STRIP","DSGST        ",NULL,"0","72600","0","0","0","0","0"
"CLFTEA75","ETS-2-64","4.5X3.5","6543758C                                     ","6543758C","20","140166","0","11350","12.35","CLIP ","RVECLIP      ",NULL,"0","829789","0","0","0","0","0"
"CLFTEA76","ETS-2-64","3X3","6547181A                                     ","6547181A","9","95408","0","6845","13.94","STD  ","DRC          ",NULL,"0","16043","0","0","0","0","0"
"CLFTEA76","ETS-2-64","3X2.5","6547181A                                     ","6556617A","4","36042","1","7835","4.6","STRIP","MPCMCMST     ",NULL,"0","112222","0","0","0","0","0"
"CLFTEA77","ETS-2M-64","3.5X3.5","6487925B                                     ","6487925B","12","132147","0","16285","8.11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"CLFTEA78","ETS-2-64","4X4","6578526A                                     ","6578526A","13","106380","0","6196","17.17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"CLFTEA78","ETS-2-64","3X3","6578526A                                     ","6546196A","17","155880","1","21808","7.15","STRIP","RTE300ST     ",NULL,"0","586187","0","0","0","0","0"
"CLFTEA79","ETS-2M-64","5.5X3.5","","6515577B","17","100017","1","4336","23.07","STD  ","RGY          ",NULL,"0","137126","0","0","0","0","0"
"CLFTEA79","ETS-2M-64","4.5X3.5","","6544140B","1","4939","2","5564","0.89","STD  ","DPC          ",NULL,"0","4939","0","0","0","0","0"
"CLFTEA80","ETS-2-64","5X5","6487839B                                     ","6487839B","10","66126","0","5415","12.21","STD  ","RHB300       ",NULL,"0","127021","0","0","0","0","0"
"CLFTEA80","ETS-2-64","6X5","6487839B                                     ","6522167C","1","3267","1","16653","0.2","CLIP ","DQPCLIP      ",NULL,"0","106738","0","0","0","0","0"
"CLFTEA81","ETS-2-64","3X3","","6542741A","19","209792","1","13223","15.87","STRIP","RGTST        ",NULL,"0","504775","0","0","0","0","0"
"CLFTEA83","ETS-2-64","4X4","6525585A                                     ","6525585A","14","130890","0","27286","4.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"CLFTEA84","ETS-2-64","4X4","6525585A                                     ","6525585A","13","129015","0","27286","4.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"CLFTEA85","ETS-2M-64","3X3","6529675B                                     ","6542741A","15","207264","1","13223","15.67","STRIP","RGTST        ",NULL,"0","504775","0","0","0","0","0"
"CLFTEA85","ETS-2M-64","3X3","6529675B                                     ","6546196A","1","13820","2","21808","0.63","STRIP","RTE300ST     ",NULL,"0","586187","0","0","0","0","0"
"CLFTEA86","ETS-2-64","3X3","6569306A                                     ","6569306A","17","147528","0","19395","7.61","STD  ","RTE300       ",NULL,"0","82912","0","0","0","0","0"
"CLFTEA86","ETS-2-64","3X2.5","6569306A                                     ","6556617A","1","11242","1","7835","1.43","STRIP","MPCMCMST     ",NULL,"0","112222","0","0","0","0","0"
"CLFTEA87","ETM-4-64","4X3","6572612A                                     ","6590151A","8","102551","1","3984","25.74","STRIP","RVC300ST     ",NULL,"0","99959","0","0","0","0","0"
"CLFTEA87","ETM-4-64","2X2","6572612A                                     ","6521765A","5","109648","2","11855","9.25","STRIP","DRVST        ",NULL,"0","171698","0","0","0","0","0"
"CLFTEA88","ETS-2-64","5X5","6487839B                                     ","6487839B","9","66146","0","5415","12.22","STD  ","RHB300       ",NULL,"0","127021","0","0","0","0","0"
"CLFTEA89","ETM-5-128","4X4","6575703A                                     ","6546767B","41","394075","1","58490","6.74","STD  ","RGPST300     ",NULL,"0","74591","0","0","0","0","0"
"CLFTEA9","ETS-0-64","3X3","","6484140A","3","31178","1","7093","4.4","STD  ","RGT300LLF    ",NULL,"0","8460","0","0","0","0","0"
"CLFTEA9","ETS-0-64","4X4","","6484809C","8","78784","2","2129","37.01","STD  ","RGE          ",NULL,"0","98884","0","0","0","0","0"
"CLFTEA9","ETS-0-64","3X3","","6469014A","1","3516","3","14351","0.25","STD  ","DRCLLF       ",NULL,"0","3516","0","0","0","0","0"
"CLFTEA92","ETM-5-128","4X4","6579768C                                     ","6579768C","23","195709","0","10871","18","STD  ","RTWST300     ",NULL,"0","166430","0","0","0","0","0"
"CLFTEA98","ETM-2M-64","4X4","","6529675B","17","155102","1","6468","23.98","STD  ","RGV          ",NULL,"0","339668","0","0","0","0","0"
"CLFTEA99","ETS-2-64","6X5","","6514494A","23","129478","1","16452","7.87","CLIP ","DQPCLIP      ",NULL,"0","2171","0","0","0","0","0"
