LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOOT_TIME,MACHINE_INSTANCE
8076542,3314RGFR-G2S2Y,7X5           ,RGFMCM300    ,3595,2591.00,8076542,4410,1,         23.9,      17.93,     20.52,,12/07/2015 06:06:13,
8076548,3314RGFR-G2S2Y,7X5           ,RGFMCM300    ,3496,2591.00,8076548,4410,1,         23.9,      17.93,     20.52,,12/07/2015 06:06:13,
8076543,3314RGFR-G2S2Y,7X5           ,RGFMCM300    ,3675,2591.00,8076543,4410,1,         23.9,      17.93,     20.52,,12/07/2015 06:06:13,
8092050,3314RGFR-G2S2Y,7X5           ,RGFMCM300    ,2122,2591.00,8092050,4410,1,         23.9,      17.93,     20.52,,12/07/2015 06:06:13,
8056012,BQ25892RTWR-G2,4X4           ,RTWST300     ,5025,2575.00,8056012,4410,1,        11.71,      11.89,     26.52,,12/07/2015 06:06:13,
8073462,3315RGFR-G2S2Y,7X5           ,RGFMCM300    ,3609,2575.00,8073462,4410,1,        22.77,      17.93,      21.5,,12/07/2015 06:06:13,
8063538,FE030AIRGZR-CK,7X7           ,RGZ          ,2234,2542.00,8063538,4410,1,        13.29,      11.72,     24.43,,12/07/2015 06:06:13,
8062222,A8001DRBR2-G2K,3X3           ,DRB300       ,13820,2490.00,8062222,4410,1,        12.85,      12.14,     24.77,,12/07/2015 06:06:13,
8079915,3315RGFR-G2S2Y,7X5           ,RGFMCM300    ,3600,2490.00,8079915,4410,1,         23.9,      17.93,     19.52,,12/07/2015 06:06:13,
8065216,D3211A1RGPR-G2,4X4           ,RGPST300     ,7389,2471.00,8065216,4410,1,        12.67,      11.23,     23.86,,12/07/2015 06:06:13,
8065224,D3211A1RGPR-G2,4X4           ,RGPST300     ,5031,2471.00,8065224,4410,1,        12.67,      11.23,     23.86,,12/07/2015 06:06:13,
8063290,TPS65197RUYR-G,4X4           ,RUY          ,5560,2457.00,8063290,4410,1,         12.9,      12.22,     24.47,,12/07/2015 06:06:13,
8060243,53515RVER3-LN#,4.5X3.5       ,RVECLIP      ,7831,2425.00,8060243,4410,1,        11.78,      12.35,     25.41,,12/07/2015 06:06:13,
8068007,54218ARTER1-G2,3X3           ,RTE300ST     ,13812,2407.00,8068007,4410,1,        12.63,      11.16,     23.19,,12/07/2015 06:06:13,
8065727,51220RHBR2-G2K,5X5           ,RHB300       ,3950,2395.00,8065727,4410,1,        12.85,      12.14,     23.83,,12/07/2015 06:06:13,
8065725,51220RHBR2-G2K,5X5           ,RHB300       ,7910,2395.00,8065725,4410,1,        12.85,      12.14,     23.83,,12/07/2015 06:06:13,
8065784,S652611RHBR-G2,5X5           ,RHB300       ,7859,2395.00,8065784,4410,1,        12.85,      12.14,     23.82,,12/07/2015 06:06:13,
8065726,51220RHBR2-G2K,5X5           ,RHB300       ,4604,2395.00,8065726,4410,1,        12.85,      12.14,     23.83,,12/07/2015 06:06:13,
8077196,BQ24196RGER-RY,4X4           ,RGELLF       ,4363,2378.00,8077196,4410,1,        11.67,       7.74,     20.44,12/06/2015 03:25:27,12/07/2015 06:06:13,CLFTEA69
8068947,S54319RTER1-G2,3X3           ,RTE300ST     ,13745,2375.00,8068947,4410,1,        12.63,      11.16,     22.87,12/06/2015 03:12:28,12/07/2015 06:06:13,CLFTEA37
8068875,D3211A1RGPR-G2,4X4           ,RGPST300     ,10055,2372.00,8068875,4410,1,        12.67,      11.23,     22.87,,12/07/2015 06:06:13,
8068874,D3211A1RGPR-G2,4X4           ,RGPST300     ,10074,2372.00,8068874,4410,1,        12.67,      11.23,     22.87,,12/07/2015 06:06:13,
8091382,PS74801DRCR2-B,3X3           ,DRCST        ,13782,2297.00,8091382,4410,1,        12.23,       4.88,     16.21,,12/07/2015 06:06:13,
8070279,TPS2556DRBR2-R,3X3           ,DRB          ,13719,2262.00,8070279,4410,1,        12.68,      11.93,     22.46,,12/07/2015 06:06:13,
8072655,PS53819RGTR-RK,3X3           ,RGTST        ,11407,2257.00,8072655,4410,1,        12.67,      11.23,     21.72,,12/07/2015 06:06:13,
8090335,3315RGFR-G2S2Y,7X5           ,RGFMCM300    ,3599,2188.00,8090335,4410,1,         23.9,      17.93,      16.5,,12/07/2015 06:06:13,
8072492,S652611RHBR-G2,5X5           ,RHB300       ,7844,2188.00,8072492,4410,1,        12.85,      12.14,     21.76,,12/07/2015 06:06:13,
8090348,3315RGFR-G2S2Y,7X5           ,RGFMCM300    ,1932,2188.00,8090348,4410,1,         23.9,      17.93,      16.5,,12/07/2015 06:06:13,
8072259,BQ25892RTWR-G2,4X4           ,RTWST300     ,5690,2104.00,8072259,4410,1,        11.71,      11.89,     21.81,,12/07/2015 06:06:13,
8072249,BQ25892RTWR-G2,4X4           ,RTWST300     ,10047,2104.00,8072249,4410,1,        11.71,      11.89,     21.81,,12/07/2015 06:06:13,
8072258,BQ25892RTWR-G2,4X4           ,RTWST300     ,10078,2104.00,8072258,4410,1,        11.71,      11.89,     21.81,,12/07/2015 06:06:13,
8072252,BQ25892RTWR-G2,4X4           ,RTWST300     ,10027,2104.00,8072252,4410,1,        11.71,      11.89,     21.81,,12/07/2015 06:06:13,
8075582,51220RHBR2-G2K,5X5           ,RHB300       ,3955,2096.00,8075582,4410,1,        12.85,      12.14,     20.84,,12/07/2015 06:06:13,
8075581,51220RHBR2-G2K,5X5           ,RHB300       ,4601,2096.00,8075581,4410,1,        12.85,      12.14,     20.84,,12/07/2015 06:06:13,
8075580,51220RHBR2-G2K,5X5           ,RHB300       ,7910,2096.00,8075580,4410,1,        12.85,      12.14,     20.84,,12/07/2015 06:06:13,
8093535,3315RGFR-G2S2Y,7X5           ,RGFMCM300    ,3675,2092.00,8093535,4410,1,         23.9,      17.93,     15.53,,12/07/2015 06:06:13,
8093541,3315RGFR-G2S2Y,7X5           ,RGFMCM300    ,3686,2092.00,8093541,4410,1,         23.9,      17.93,     15.53,,12/07/2015 06:06:13,
8093538,3315RGFR-G2S2Y,7X5           ,RGFMCM300    ,3295,2092.00,8093538,4410,1,         23.9,      17.93,     15.53,,12/07/2015 06:06:13,
