actual_tester_index,tester_index,tester_config,loadboard_type,setup_change,Package,apu_tester,package_type,package_size,device_name,Completion_Time
,53,ETM-5-128,No_Tooling,setup change,6X6,53,NULL,NULL,202027LRSLR-G2,09/22/2015 22:33:12
,53,ETM-5-128,No_Tooling,setup change,6X6,53,NULL,NULL,202027LRSLR-G2,09/23/2015 00:38:31
,53,ETM-5-128,No_Tooling,setup change,6X6,53,NULL,NULL,202027LRSLR-G2,09/23/2015 04:43:12
,53,ETM-5-128,No_Tooling,setup change,6X6,53,NULL,NULL,202027LRSLR-G2,09/23/2015 06:54:49
,53,ETM-5-128,No_Tooling,setup change,6X6,53,NULL,NULL,202027LRSLR-G2,09/23/2015 11:04:30
,53,ETM-5-128,No_Tooling,setup change,6X6,53,NULL,NULL,202027LRSLR-G2,09/23/2015 15:13:10
,53,ETM-5-128,No_Tooling,setup change,6X6,53,NULL,NULL,202027LRSLR-G2,09/23/2015 19:20:27
,53,ETM-5-128,No_Tooling,setup change,6X6,53,NULL,NULL,202027LRSLR-G2,09/23/2015 23:28:33
,53,ETM-5-128,No_Tooling,setup change,6X6,53,NULL,NULL,202027LRSLR-G2,09/24/2015 03:38:06
,54,ETM-5-128,6579768C,,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/22/2015 09:03:02
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/22/2015 11:59:56
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/22/2015 14:56:39
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/22/2015 17:53:33
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/22/2015 19:22:24
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/22/2015 21:12:29
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/23/2015 00:09:16
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/23/2015 03:06:08
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/23/2015 06:02:54
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/23/2015 08:59:42
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/23/2015 11:56:16
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/23/2015 14:53:01
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/23/2015 17:49:52
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/23/2015 20:46:37
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/23/2015 23:43:28
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/24/2015 02:40:23
,54,ETM-5-128,6579768C,setup change,4X4,54,NULL,NULL,BQ25892RTWR-G2,09/24/2015 05:37:16
,56,ETS-2Q-64,6579742C,,4X4,56,NULL,NULL,DRV421RTJR-UN,09/22/2015 11:39:08
,56,ETS-2Q-64,6510147A,setup change,3X3,56,NULL,NULL,29442DRBR-BKY$,09/22/2015 21:56:00
,56,ETS-2Q-64,6510147A,setup change,3X3,56,NULL,NULL,29442DRBR-BKY$,09/23/2015 03:03:30
,56,ETS-2Q-64,6510147A,setup change,3X3,56,NULL,NULL,29442DRBR-BKY$,09/23/2015 08:11:12
,56,ETS-2Q-64,6510147A,setup change,3X3,56,NULL,NULL,29442DRBR-BKY$,09/23/2015 11:15:57
,56,ETS-2Q-64,6510147A,setup change,3X3,56,NULL,NULL,29442DRBR-BKY$,09/23/2015 14:21:00
,56,ETS-2Q-64,6510147A,setup change,3X3,56,NULL,NULL,29442DRBR-BKY$,09/24/2015 00:34:20
,56,ETS-2Q-64,6510147A,setup change,3X3,56,NULL,NULL,29442DRBR-BKY$,09/24/2015 05:41:14
,57,ETS-2-64,6525585A,,4X4,57,NULL,NULL,4296RGER-G2QR#,09/22/2015 07:49:02
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,4296RGER-G2QR#,09/22/2015 09:36:32
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,BQ24195RGER-RY,09/22/2015 12:43:49
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,BQ24195RGER-RY,09/22/2015 16:41:13
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,BQ24195RGER-RY,09/22/2015 20:38:23
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,BQ24195RGER-RY,09/23/2015 00:35:49
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,BQ24195RGER-RY,09/23/2015 04:22:09
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,BQ24195RGER-RY,09/23/2015 08:11:07
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,BQ24195RGER-RY,09/23/2015 12:08:25
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,BQ24195RGER-RY,09/23/2015 14:06:33
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,BQ24195RGER-RY,09/23/2015 17:18:40
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,Q24192HRGER-RY,09/23/2015 21:15:43
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,Q24296MRGER-G2,09/23/2015 23:54:21
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,Q24296MRGER-G2,09/24/2015 03:36:22
,57,ETS-2-64,6525585A,setup change,4X4,57,NULL,NULL,BQ24196RGER-RY,09/24/2015 05:42:53
,58,ETS-2-128,6545456B,,4.5X3.5,58,NULL,NULL,1362RVER1-LQR#,09/22/2015 08:17:21
,58,ETS-2-128,6545456B,setup change,4.5X3.5,58,NULL,NULL,51362RVER-LQR#,09/22/2015 13:29:15
,58,ETS-2-128,6545456B,setup change,4.5X3.5,58,NULL,NULL,S51367RVER-LNY,09/22/2015 19:48:37
,58,ETS-2-128,6545456B,setup change,4.5X3.5,58,NULL,NULL,S51367RVER-LNY,09/23/2015 01:30:40
,58,ETS-2-128,6545456B,setup change,4.5X3.5,58,NULL,NULL,S51367RVER-LNY,09/23/2015 07:44:37
,58,ETS-2-128,6545456B,setup change,4.5X3.5,58,NULL,NULL,S51367RVER-LNY,09/23/2015 10:52:23
,58,ETS-2-128,6545456B,setup change,4.5X3.5,58,NULL,NULL,S51367RVER-LNY,09/23/2015 14:00:11
,58,ETS-2-128,6545456B,setup change,4.5X3.5,58,NULL,NULL,S51367RVER-LNY,09/23/2015 16:09:38
,58,ETS-2-128,6545456B,setup change,4.5X3.5,58,NULL,NULL,S51367RVER-LNY,09/23/2015 18:19:07
,58,ETS-2-128,6545456B,setup change,4.5X3.5,58,NULL,NULL,S51367RVER-LNY,09/23/2015 20:30:07
,58,ETS-2-128,6545456B,setup change,4.5X3.5,58,NULL,NULL,S51367RVER-LNY,09/23/2015 22:39:50
,58,ETS-2-128,6545456B,setup change,4.5X3.5,58,NULL,NULL,S51367RVER-LNY,09/24/2015 00:50:26
,58,ETS-2-128,6545456B,setup change,4.5X3.5,58,NULL,NULL,S51367RVER-LNY,09/24/2015 02:59:48
,58,ETS-2-128,6510697B,setup change,4X4,58,NULL,NULL,PS51125RGER-BY,09/24/2015 05:21:06
,59,ETS-2-64,6578688B,,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/22/2015 07:08:59
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/22/2015 08:56:22
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/22/2015 10:43:45
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/22/2015 12:25:12
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/22/2015 14:13:25
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/22/2015 15:58:38
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/22/2015 17:44:55
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/22/2015 19:29:50
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/22/2015 21:16:46
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/22/2015 23:00:45
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 00:45:23
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 02:29:57
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 04:17:09
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 06:02:23
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 07:49:59
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 09:38:11
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 11:25:36
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 13:11:51
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 14:58:42
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 16:45:34
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 18:33:55
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 20:20:44
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 22:08:05
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/23/2015 23:55:08
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/24/2015 01:40:46
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/24/2015 02:56:16
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/24/2015 04:42:06
,59,ETS-2-64,6578688B,setup change,4.5X3.5,59,NULL,NULL,D97374Q4M-LNKE,09/24/2015 05:44:30
,60,ETS-2-64,6496545A,,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/22/2015 09:04:23
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/22/2015 11:44:45
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/22/2015 14:41:40
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/22/2015 17:31:57
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/22/2015 20:27:34
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/22/2015 23:11:00
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/23/2015 02:06:43
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/23/2015 04:54:36
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/23/2015 06:58:15
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/23/2015 09:54:35
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/23/2015 12:48:37
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/23/2015 15:44:03
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/23/2015 18:28:46
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/23/2015 21:24:06
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFR-LS2Y,09/24/2015 00:21:18
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFT-LS2Y,09/24/2015 03:12:02
,60,ETS-2-64,6496545A,setup change,7X5,60,NULL,NULL,51315RGFT-LS2Y,09/24/2015 04:22:52
,61,ETS-2-64,6524040A,,3X3,61,NULL,NULL,546QRTERQ11-G2,09/22/2015 17:04:17
,61,ETS-2-64,6524040A,setup change,3X3,61,NULL,NULL,546QRTERQ11-G2,09/23/2015 04:06:58
,61,ETS-2-64,6524040A,setup change,3X3,61,NULL,NULL,546QRTERQ11-G2,09/23/2015 12:33:18
,61,ETS-2-64,6524040A,setup change,3X3,61,NULL,NULL,546QRTERQ11-G2,09/23/2015 21:03:49
,61,ETS-2-64,6524040A,setup change,3X3,61,NULL,NULL,546QRTERQ11-G2,09/24/2015 05:33:31
,62,ETS-2-128,6569306A,,3X3,62,NULL,NULL,65633BKRTER-G2,09/22/2015 10:26:12
,62,ETS-2-128,6569306A,setup change,3X3,62,NULL,NULL,65633BKRTER-G2,09/22/2015 14:39:49
,62,ETS-2-128,6569306A,setup change,3X3,62,NULL,NULL,65633BKRTER-G2,09/22/2015 18:59:45
,62,ETS-2-128,6569306A,setup change,3X3,62,NULL,NULL,65633BKRTER-G2,09/22/2015 23:18:58
,62,ETS-2-128,6569306A,setup change,3X3,62,NULL,NULL,65633BKRTER-G2,09/23/2015 03:38:06
,62,ETS-2-128,6569306A,setup change,3X3,62,NULL,NULL,65633BKRTER-G2,09/23/2015 07:56:59
,62,ETS-2-128,6569306A,setup change,3X3,62,NULL,NULL,65633BKRTER-G2,09/23/2015 12:15:45
,62,ETS-2-128,6569306A,setup change,3X3,62,NULL,NULL,65633BKRTER-G2,09/23/2015 16:35:23
,62,ETS-2-128,6569306A,setup change,3X3,62,NULL,NULL,65633BKRTER-G2,09/23/2015 20:55:05
,62,ETS-2-128,6569306A,setup change,3X3,62,NULL,NULL,65633BKRTER-G2,09/24/2015 01:14:35
,62,ETS-2-128,6569306A,setup change,3X3,62,NULL,NULL,65633AKRTER-G2,09/24/2015 05:16:21
,63,ETS-2-64,6542741A,,3X3,63,NULL,NULL,53819ARGTR1-LK,09/22/2015 17:07:36
,63,ETS-2-64,6542741A,setup change,3X3,63,NULL,NULL,53819ARGTR1-LK,09/22/2015 20:13:45
,63,ETS-2-64,6542741A,setup change,3X3,63,NULL,NULL,53819ARGTR1-LK,09/22/2015 22:54:15
,63,ETS-2-64,6542741A,setup change,3X3,63,NULL,NULL,53819ARGTR1-LK,09/23/2015 02:00:22
,63,ETS-2-64,6542741A,setup change,3X3,63,NULL,NULL,53819ARGTR1-LK,09/23/2015 05:06:15
,63,ETS-2-64,6542741A,setup change,3X3,63,NULL,NULL,53819ARGTR1-LK,09/23/2015 08:11:50
,63,ETS-2-64,6542741A,setup change,3X3,63,NULL,NULL,53819ARGTR1-LK,09/23/2015 11:18:02
,63,ETS-2-64,6542741A,setup change,3X3,63,NULL,NULL,53819ARGTR1-LK,09/23/2015 14:24:17
,63,ETS-2-64,6515575A,setup change,4.5X3.5,63,NULL,NULL,BQ24130RHLR-G2,09/23/2015 15:39:32
,63,ETS-2-64,6515575A,setup change,4.5X3.5,63,NULL,NULL,BQ24130RHLR-G2,09/23/2015 19:50:35
,63,ETS-2-64,6510609E,setup change,3X3,63,NULL,NULL,S53311RGTR1-G2,09/23/2015 21:41:35
,63,ETS-2-64,6510609E,setup change,3X3,63,NULL,NULL,S53311RGTR1-G2,09/24/2015 00:14:54
,63,ETS-2-64,6510609E,setup change,3X3,63,NULL,NULL,S53311RGTR1-G2,09/24/2015 03:46:51
,63,ETS-2-64,6524552C,setup change,6X6,63,NULL,NULL,59650RSLT2-G2K,09/24/2015 06:03:55
,64,ETS-2-64,6487925B,,3.5X3.5,64,NULL,NULL,PS54821RHLR2-R,09/22/2015 09:27:57
,64,ETS-2-64,6487925B,setup change,3.5X3.5,64,NULL,NULL,PS54821RHLR2-R,09/22/2015 15:22:21
,64,ETS-2-64,6487925B,setup change,3.5X3.5,64,NULL,NULL,PS54821RHLR2-R,09/22/2015 21:16:54
,64,ETS-2-64,6487925B,setup change,3.5X3.5,64,NULL,NULL,PS54821RHLR2-R,09/23/2015 00:14:26
,64,ETS-2-64,6487925B,setup change,3.5X3.5,64,NULL,NULL,PS54821RHLR2-R,09/23/2015 04:12:12
,64,ETS-2-64,6487925B,setup change,3.5X3.5,64,NULL,NULL,PS54821RHLR2-R,09/23/2015 09:15:06
,64,ETS-2-64,6487925B,setup change,3.5X3.5,64,NULL,NULL,PS54821RHLR2-R,09/23/2015 12:12:44
,64,ETS-2-64,6487925B,setup change,3.5X3.5,64,NULL,NULL,PS54821RHLR2-R,09/23/2015 18:07:23
,64,ETS-2-64,6487925B,setup change,3.5X3.5,64,NULL,NULL,TPS54622RHLR-L,09/24/2015 00:38:44
,64,ETS-2-64,6487925B,setup change,3.5X3.5,64,NULL,NULL,S54620RGYR1-G2,09/24/2015 05:50:22
,65,ETS-2-64,6503050A,,5X5,65,NULL,NULL,PS65148CRHBR-U,09/22/2015 08:59:48
,65,ETS-2-64,6503050A,setup change,5X5,65,NULL,NULL,PS65148CRHBR-U,09/22/2015 10:44:18
,65,ETS-2-64,6503050A,setup change,5X5,65,NULL,NULL,PS65148CRHBR-U,09/22/2015 13:32:06
,65,ETS-2-64,6503050A,setup change,5X5,65,NULL,NULL,PS65148CRHBR-U,09/22/2015 15:18:17
,65,ETS-2-64,6503050A,setup change,5X5,65,NULL,NULL,PS65148CRHBR-U,09/22/2015 18:11:48
,65,ETS-2-64,6503050A,setup change,5X5,65,NULL,NULL,PS65148CRHBR-U,09/22/2015 21:05:30
,65,ETS-2-64,6503050A,setup change,5X5,65,NULL,NULL,PS65148CRHBR-U,09/22/2015 23:59:21
,65,ETS-2-64,6503050A,setup change,5X5,65,NULL,NULL,PS65148CRHBR-U,09/23/2015 01:34:24
,65,ETS-2-64,6503050A,setup change,5X5,65,NULL,NULL,PS65148CRHBR-U,09/23/2015 04:22:18
,65,ETS-2-64,6503050A,setup change,5X5,65,NULL,NULL,PS65148CRHBR-U,09/23/2015 07:12:16
,65,ETS-2-64,6503050A,setup change,5X5,65,NULL,NULL,PS65148CRHBR-U,09/23/2015 10:10:41
,65,ETS-2-64,6544455A,setup change,3X3,65,NULL,NULL,PS61176RTER-G2,09/23/2015 12:03:07
,65,ETS-2-64,6544455A,setup change,3X3,65,NULL,NULL,PS61176RTER-G2,09/23/2015 14:51:41
,65,ETS-2-64,6544455A,setup change,3X3,65,NULL,NULL,PS61176RTER-G2,09/23/2015 17:09:56
,65,ETS-2-64,6544455A,setup change,3X3,65,NULL,NULL,PS61176RTER-G2,09/23/2015 20:38:11
,65,ETS-2-64,6544455A,setup change,3X3,65,NULL,NULL,PS61176RTER-G2,09/24/2015 00:11:51
,65,ETS-2-64,6544455A,setup change,3X3,65,NULL,NULL,PS61176RTER-G2,09/24/2015 03:40:57
,66,ETS-2-64,6570729C,,8X8,66,NULL,NULL,TPS2388RTQR-C,09/22/2015 08:47:29
,66,ETS-2-64,6570729C,setup change,8X8,66,NULL,NULL,TPS2388RTQR-C,09/23/2015 07:24:34
,66,ETS-2-64,6570729C,setup change,8X8,66,NULL,NULL,TPS2388RTQR-C,09/24/2015 06:06:06
CLFTEA63,67,ETS-2-64,6543758C,,4.5X3.5,67,NULL,NULL,PS53513RVER-LN,09/22/2015 09:22:43
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53513RVER-LN,09/22/2015 14:21:34
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53513RVER-LN,09/22/2015 18:32:35
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53513RVER-LN,09/22/2015 21:39:03
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53513RVER-LN,09/23/2015 00:20:37
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53513RVER-LN,09/23/2015 02:56:23
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53513RVER-LN,09/23/2015 05:34:53
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53513RVER-LN,09/23/2015 08:15:21
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53513RVER-LN,09/23/2015 10:54:09
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53513RVER-LN,09/23/2015 13:34:07
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53513RVER-LN,09/23/2015 16:14:34
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53515RVER-LN,09/23/2015 19:16:03
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53515RVER-LN,09/23/2015 20:56:30
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,PS53515RVER-LN,09/23/2015 22:15:58
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,S53515ARVER-LN,09/24/2015 00:48:39
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,S53515ARVER-LN,09/24/2015 03:18:13
CLFTEA63,67,ETS-2-64,6543758C,setup change,4.5X3.5,67,NULL,NULL,S53515ARVER-LN,09/24/2015 05:52:12
,68,ETS-2-64,6525585A,,4X4,68,NULL,NULL,BQ24195RGER-RY,09/22/2015 09:40:27
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,BQ24195RGER-RY,09/22/2015 11:39:52
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,BQ24195RGER-RY,09/22/2015 15:34:33
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,BQ24195RGER-RY,09/22/2015 19:31:03
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,BQ24195RGER-RY,09/22/2015 21:48:22
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,BQ24195RGER-RY,09/23/2015 01:40:01
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,BQ24195RGER-RY,09/23/2015 05:37:14
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,BQ24195RGER-RY,09/23/2015 09:34:51
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,BQ24195RGER-RY,09/23/2015 13:28:35
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,BQ24195RGER-RY,09/23/2015 15:36:55
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,BQ24195RGER-RY,09/23/2015 19:17:01
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,BQ24196RGER-RY,09/23/2015 21:25:20
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,Q24192HRGER-RY,09/24/2015 01:22:57
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,Q24296MRGER-G2,09/24/2015 03:14:28
,68,ETS-2-64,6525585A,setup change,4X4,68,NULL,NULL,BQ24196RGER-RY,09/24/2015 05:39:53
,69,ETS-2-64,6518677A,,5X5,69,NULL,NULL,PS65168RSBR1-R,09/22/2015 12:25:42
,69,ETS-2-64,6518677A,setup change,5X5,69,NULL,NULL,PS65168RSBR1-R,09/22/2015 18:45:34
,69,ETS-2-64,6518677A,setup change,5X5,69,NULL,NULL,PS65168RSBR1-R,09/23/2015 01:01:52
,69,ETS-2-64,6518677A,setup change,5X5,69,NULL,NULL,PS65168RSBR1-R,09/23/2015 04:25:04
,69,ETS-2-64,6518677A,setup change,5X5,69,NULL,NULL,PS65168RSBR1-R,09/23/2015 06:25:10
,69,ETS-2-64,6518677A,setup change,5X5,69,NULL,NULL,PS65168RSBR1-R,09/23/2015 08:07:43
,69,ETS-2-64,6580945B,setup change,4.5X3.5,69,NULL,NULL,PS61088RHLR-G2,09/23/2015 09:15:58
,69,ETS-2-64,6522503A,setup change,7X5,69,NULL,NULL,CD74120RVFR-LN,09/23/2015 10:43:15
,69,ETS-2-64,6522503A,setup change,7X5,69,NULL,NULL,CD74120RVFR-LN,09/23/2015 12:08:28
,69,ETS-2-64,6522503A,setup change,7X5,69,NULL,NULL,CD74120RVFR-LN,09/23/2015 13:34:55
,69,ETS-2-64,6522503A,setup change,7X5,69,NULL,NULL,CD74120RVFR-LN,09/23/2015 15:01:58
,69,ETS-2-64,6522503A,setup change,7X5,69,NULL,NULL,CD74120RVFR-LN,09/23/2015 16:31:26
,69,ETS-2-64,6522503A,setup change,7X5,69,NULL,NULL,CD74120RVFR-LN,09/23/2015 18:10:53
,69,ETS-2-64,6522503A,setup change,7X5,69,NULL,NULL,CD74120RVFR-LN,09/23/2015 20:45:31
,69,ETS-2-64,6522503A,setup change,7X5,69,NULL,NULL,CD74120RVFR-LN,09/23/2015 23:29:34
,69,ETS-2-64,6522503A,setup change,7X5,69,NULL,NULL,CD74120RVFR-LN,09/24/2015 02:21:38
,69,ETS-2-64,6522503A,setup change,7X5,69,NULL,NULL,CD74120RVFR-LN,09/24/2015 05:12:48
,70,ETS-2-64,6513992A,,3X3,70,NULL,NULL,62130ARGTR-LR&,09/22/2015 06:53:30
,70,ETS-2-64,6513992A,setup change,3X3,70,NULL,NULL,S62130DRGTR-LY,09/22/2015 16:00:47
,70,ETS-2-64,6513992A,setup change,3X3,70,NULL,NULL,S62130DRGTR-LY,09/23/2015 04:13:03
,70,ETS-2-64,6513992A,setup change,3X3,70,NULL,NULL,S62130DRGTR-LY,09/23/2015 11:00:25
,70,ETS-2-64,6513992A,setup change,3X3,70,NULL,NULL,S62130DRGTR-LY,09/23/2015 13:49:06
,70,ETS-2-64,6513992A,setup change,3X3,70,NULL,NULL,S62130DRGTR-LY,09/23/2015 18:05:26
,70,ETS-2-64,6513992A,setup change,3X3,70,NULL,NULL,S62130DRGTR-LY,09/23/2015 20:13:56
,70,ETS-2-64,6513992A,setup change,3X3,70,NULL,NULL,V62150ARGTR-LY,09/23/2015 22:36:00
,70,ETS-2-64,6575703A,setup change,1.5X1.5,70,NULL,NULL,BQ29700DSER-G2,09/24/2015 02:19:37
,70,ETS-2-64,6577168A,setup change,2X2,70,NULL,NULL,PS25200DRVR-G2,09/24/2015 03:13:19
,70,ETS-2-64,6577168A,setup change,2X2,70,NULL,NULL,PS25200DRVR-G2,09/24/2015 04:02:08
,70,ETS-2-64,6577168A,setup change,2X2,70,NULL,NULL,PS25200DRVR-G2,09/24/2015 04:51:03
