Machine_Instance,Machine_Family_Name,Lot_Name,Quantity,Lot_Weight,Initial_Lot_Flag,Device_Name,Tooling_Family_Name,Certification,Setup_Time,Completion_Time,Package
CLFTEA68,ETS-2-64,5792306,15081,2899,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/21/2015 11:59:57,RHL
CLFTEA68,ETS-2-64,5851615,11253,985,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/21/2015 16:24:10,RHL
CLFTEA68,ETS-2-64,5851622,10362,985,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/21/2015 20:27:33,RHL
CLFTEA68,ETS-2-64,5853774,10514,896,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 00:34:29,RHL
CLFTEA68,ETS-2-64,5853764,15014,896,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 06:26:41,RHL
CLFTEA68,ETS-2-64,5853776,15098,896,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 12:20:51,RHL
CLFTEA68,ETS-2-64,5857303,15088,787,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 18:14:47,RHL
CLFTEA68,ETS-2-64,5860298,15072,694,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/23/2015 00:08:21,RHL
CLFTEA68,ETS-2-64,5851710,15111,985,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/23/2015 06:02:49,RHL
CLFTEA15,ETS-S-64,5817492,6153,2012,N,PS65023RSBR1-R,6518233A,2,09/21/2015 06:06:11,09/21/2015 08:57:46,RSB
CLFTEA15,ETS-S-64,5817493,3864,2012,N,PS65023RSBR1-R,6518233A,2,09/21/2015 06:06:11,09/21/2015 10:45:54,RSB
CLFTEA15,ETS-S-64,5817496,3912,2012,N,PS65023RSBR1-R,6518233A,2,09/21/2015 06:06:11,09/21/2015 12:35:22,RSB
CLFTEA15,ETS-S-64,5820852,3512,1912,N,PS65023RSBR1-R,6518233A,2,09/21/2015 06:06:11,09/21/2015 14:13:44,RSB
CLFTEA15,ETS-S-64,5820842,7904,1912,N,PS65023RSBR1-R,6518233A,2,09/21/2015 06:06:11,09/21/2015 17:53:53,RSB
CLFTEA15,ETS-S-64,5820851,6153,1912,N,PS65023RSBR1-R,6518233A,2,09/21/2015 06:06:11,09/21/2015 20:45:29,RSB
CLFTEA15,ETS-S-64,5820844,3937,1912,N,PS65023RSBR1-R,6518233A,2,09/21/2015 06:06:11,09/21/2015 22:35:38,RSB
CLFTEA15,ETS-S-64,5820843,5470,1912,N,PS65023RSBR1-R,6518233A,2,09/21/2015 06:06:11,09/22/2015 01:08:18,RSB
CLFTEA88,ETS-2-64,5831720,24820,23.04,N,603V1RUNR-G2N#,6528944B,1,09/21/2015 06:06:11,09/22/2015 01:58:32,RUNST300
CLFTEA88,ETS-2-64,5796996,24787,2905,N,603V1RUNR-G2N#,6528944B,1,09/21/2015 06:06:11,09/22/2015 04:59:56,RUNST300
CLFTEA88,ETS-2-64,5844196,24840,20.89,N,603V1RUNR-G2N#,6528944B,1,09/21/2015 06:06:11,09/23/2015 00:53:15,RUNST300
CLFTEA88,ETS-2-64,5831670,24826,1873,N,DRV2603RUNR-G2,6528944B,1,09/21/2015 06:06:11,09/23/2015 04:05:02,RUNST300
CLFTEA72,ETS-2-64,5845402,7558,1161,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/21/2015 09:03:58,RHL
CLFTEA72,ETS-2-64,5851711,8562,985,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/21/2015 12:25:15,RHL
CLFTEA72,ETS-2-64,5851709,15068,985,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/21/2015 18:18:42,RHL
CLFTEA72,ETS-2-64,5851620,15097,985,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 00:12:51,RHL
CLFTEA72,ETS-2-64,5851613,15075,985,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 06:06:29,RHL
CLFTEA72,ETS-2-64,5851616,7548,985,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 09:04:02,RHL
CLFTEA72,ETS-2-64,5853777,8583,896,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 12:25:48,RHL
CLFTEA72,ETS-2-64,5850530,15062,1017,N,N1109048RHLR-L,6487925B,1,09/21/2015 06:06:11,09/22/2015 17:35:52,RHL
CLFTEA72,ETS-2-64,5853778,7556,896,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 20:33:37,RHL
CLFTEA72,ETS-2-64,5853768,7534,896,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 23:30:51,RHL
CLFTEA72,ETS-2-64,5857294,15094,787,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/23/2015 05:24:55,RHL
CLFTEA92,ETM-5-128,5837571,16118,19.88,N,771808DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/21/2015 19:00:50,DPJST300
CLFTEA92,ETM-5-128,5832901,16124,1724,N,771803DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/21/2015 21:54:46,DPJST300
CLFTEA92,ETM-5-128,5835747,16125,1622,N,771803DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/22/2015 00:48:43,DPJST300
CLFTEA92,ETM-5-128,5845550,13647,1354,N,771803DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/22/2015 03:16:06,DPJST300
CLFTEA92,ETM-5-128,5845543,16128,1354,N,771803DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/22/2015 06:10:04,DPJST300
CLFTEA92,ETM-5-128,5845546,16128,1354,N,771803DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/22/2015 09:04:03,DPJST300
CLFTEA92,ETM-5-128,5851144,16107,1188,N,771803DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/22/2015 11:57:49,DPJST300
CLFTEA92,ETM-5-128,5851145,16124,1188,N,771803DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/22/2015 14:51:45,DPJST300
CLFTEA92,ETM-5-128,5837576,16119,1556,N,771808DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/22/2015 17:45:23,DPJST300
CLFTEA92,ETM-5-128,5837574,16128,1556,N,771808DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/22/2015 20:39:07,DPJST300
CLFTEA92,ETM-5-128,5837577,13646,1556,N,771808DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/22/2015 23:06:16,DPJST300
CLFTEA92,ETM-5-128,5841978,16128,1452,N,771808DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/23/2015 02:00:00,DPJST300
CLFTEA92,ETM-5-128,5841979,14874,1452,N,771808DPJR-G2K,6548880A,1,09/21/2015 06:06:11,09/23/2015 04:40:19,DPJST300
CLFTEA26,ETS-2-64,5850143,13188,1029,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/21/2015 11:15:40,RHL
CLFTEA26,ETS-2-64,5851612,15105,985,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/21/2015 17:09:59,RHL
CLFTEA26,ETS-2-64,5853763,15024,896,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/21/2015 23:02:26,RHL
CLFTEA26,ETS-2-64,5857298,7547,787,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 01:59:58,RHL
CLFTEA26,ETS-2-64,5853767,11251,896,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 06:24:08,RHL
CLFTEA26,ETS-2-64,5860297,15084,694,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 12:17:59,RHL
CLFTEA26,ETS-2-64,5853771,15089,896,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/22/2015 18:11:56,RHL
CLFTEA26,ETS-2-64,5860302,15106,694,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/23/2015 00:06:17,RHL
CLFTEA26,ETS-2-64,5860301,15114,694,N,PS54821RHLR2-R,6487925B,1,09/21/2015 06:06:11,09/23/2015 06:00:49,RHL
CLFTEA86,ETS-2-64,5847907,12766,1087,N,5633ARTER-KDG2,6569306A,1,09/21/2015 06:06:11,09/21/2015 09:50:41,RTE300
CLFTEA86,ETS-2-64,5847908,13693,1087,N,5633ARTER-KDG2,6569306A,1,09/21/2015 06:06:11,09/21/2015 13:51:25,RTE300
CLFTEA86,ETS-2-64,5847911,13631,1087,N,5633ARTER-KDG2,6569306A,1,09/21/2015 06:06:11,09/21/2015 17:51:04,RTE300
CLFTEA86,ETS-2-64,5847913,13585,1087,N,5633ARTER-KDG2,6569306A,1,09/21/2015 06:06:11,09/21/2015 21:49:54,RTE300
CLFTEA86,ETS-2-64,5846716,11969,1128,N,65633AKRTER-G2,6569306A,1,09/21/2015 06:06:11,09/22/2015 01:19:36,RTE300
CLFTEA86,ETS-2-64,5846712,13794,1128,N,65633AKRTER-G2,6569306A,1,09/21/2015 06:06:11,09/22/2015 05:21:07,RTE300
CLFTEA86,ETS-2-64,5846710,13712,1128,N,65633AKRTER-G2,6569306A,1,09/21/2015 06:06:11,09/22/2015 09:21:12,RTE300
CLFTEA86,ETS-2-64,5849175,13808,1052,N,65633AKRTER-G2,6569306A,1,09/21/2015 06:06:11,09/22/2015 13:22:58,RTE300
CLFTEA86,ETS-2-64,5851339,11981,992,N,65633BKRTER-G2,6569306A,1,09/21/2015 06:06:11,09/22/2015 17:08:37,RTE300
CLFTEA86,ETS-2-64,5852409,12134,961,N,65633BKRTER-G2,6569306A,1,09/21/2015 06:06:11,09/22/2015 20:57:07,RTE300
CLFTEA86,ETS-2-64,5853012,12403,931,N,65633BKRTER-G2,6569306A,1,09/21/2015 06:06:11,09/23/2015 00:50:40,RTE300
CLFTEA86,ETS-2-64,5849180,10527,1052,N,PS65633RTER-G2,6569306A,1,09/21/2015 06:06:11,09/23/2015 03:54:48,RTE300
CLFTEA23,ETS-2-64,5852390,13799,961,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/21/2015 09:18:47,RTE
CLFTEA23,ETS-2-64,5852393,9885,961,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/21/2015 11:37:02,RTE
CLFTEA23,ETS-2-64,5856020,13800,830,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/21/2015 14:49:39,RTE
CLFTEA23,ETS-2-64,5856023,6852,830,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/21/2015 16:25:48,RTE
CLFTEA23,ETS-2-64,5856021,13736,830,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/21/2015 19:37:31,RTE
CLFTEA23,ETS-2-64,5858345,13801,761,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/21/2015 22:50:09,RTE
CLFTEA23,ETS-2-64,5858346,13787,761,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/22/2015 02:02:36,RTE
CLFTEA23,ETS-2-64,5858342,13742,761,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/22/2015 05:14:24,RTE
CLFTEA23,ETS-2-64,5859115,13761,727,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/22/2015 08:26:29,RTE
CLFTEA23,ETS-2-64,5859116,10972,727,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/22/2015 10:59:50,RTE
CLFTEA23,ETS-2-64,5859111,13780,727,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/22/2015 14:12:10,RTE
CLFTEA23,ETS-2-64,5860740,13784,678,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/22/2015 17:24:34,RTE
CLFTEA23,ETS-2-64,5860736,13783,678,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/22/2015 20:36:57,RTE
CLFTEA23,ETS-2-64,5860739,13775,678,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/22/2015 23:49:13,RTE
CLFTEA23,ETS-2-64,5860737,13727,678,N,PS54218RTER3-C,6522212C,1,09/21/2015 06:06:11,09/23/2015 03:00:50,RTE
CLFTEA44,ETS-2-64,5853081,7872,14.83,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/21/2015 12:25:02,RVECLIP
CLFTEA44,ETS-2-64,5853085,7871,14.65,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/21/2015 18:43:50,RVECLIP
CLFTEA44,ETS-2-64,5853087,3866,14.55,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/21/2015 21:50:24,RVECLIP
CLFTEA44,ETS-2-64,5832744,7664,1627,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 00:28:20,RVECLIP
CLFTEA44,ETS-2-64,5861666,3892,1429,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 01:49:02,RVECLIP
CLFTEA44,ETS-2-64,5850052,7710,1102,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 04:27:55,RVECLIP
CLFTEA44,ETS-2-64,5859689,3928,15.96,N,PS53515RVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 07:37:27,RVECLIP
CLFTEA44,ETS-2-64,5846482,4948,16.03,N,PS53515RVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 11:35:57,RVECLIP
CLFTEA44,ETS-2-64,5846488,6979,1203,N,PS53515RVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 13:57:31,RVECLIP
CLFTEA44,ETS-2-64,5859688,5473,1181,N,PS53515RVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 15:48:44,RVECLIP
CLFTEA44,ETS-2-64,5820731,7726,1992,N,S53515ARVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 18:21:25,RVECLIP
CLFTEA44,ETS-2-64,5820733,7567,1992,N,S53515ARVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 20:50:59,RVECLIP
CLFTEA44,ETS-2-64,5820732,7792,1992,N,S53515ARVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 23:24:58,RVECLIP
CLFTEA44,ETS-2-64,5872398,7860,13.92,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/23/2015 05:43:14,RVECLIP
CLFTEA39,ETS-2M-64,5818231,8155,2158,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/21/2015 08:27:30,RGR300ST
CLFTEA39,ETS-2M-64,5822171,11981,2047,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/21/2015 11:54:39,RGR300ST
CLFTEA39,ETS-2M-64,5822168,15072,2047,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/21/2015 16:14:59,RGR300ST
CLFTEA39,ETS-2M-64,5822164,15095,2047,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/21/2015 20:35:43,RGR300ST
CLFTEA39,ETS-2M-64,5822169,15071,2047,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/22/2015 00:56:02,RGR300ST
CLFTEA39,ETS-2M-64,5822167,7548,2047,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/22/2015 03:06:54,RGR300ST
CLFTEA39,ETS-2M-64,5822172,7550,2047,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/22/2015 05:17:49,RGR300ST
CLFTEA39,ETS-2M-64,5822166,14329,2047,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/22/2015 09:25:22,RGR300ST
CLFTEA39,ETS-2M-64,5822165,15113,2047,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/22/2015 13:46:24,RGR300ST
CLFTEA39,ETS-2M-64,5825210,7548,1953,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/22/2015 15:57:17,RGR300ST
CLFTEA39,ETS-2M-64,5825218,15047,1953,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/22/2015 20:17:11,RGR300ST
CLFTEA39,ETS-2M-64,5825219,15097,1953,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/23/2015 00:37:57,RGR300ST
CLFTEA39,ETS-2M-64,5825213,7553,1953,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/23/2015 02:48:54,RGR300ST
CLFTEA39,ETS-2M-64,5825212,10279,1953,N,7A8300RGRR-G2K,6571778A,1,09/21/2015 06:06:11,09/23/2015 05:46:46,RGR300ST
CLFTEA50,ETS-2-64,5832739,7689,20.78,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/21/2015 12:16:15,RVECLIP
CLFTEA50,ETS-2-64,5861289,5212,18.44,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/21/2015 16:27:25,RVECLIP
CLFTEA50,ETS-2-64,5853092,7883,14.04,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/21/2015 22:46:48,RVECLIP
CLFTEA50,ETS-2-64,5864968,7794,1102,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 01:27:24,RVECLIP
CLFTEA50,ETS-2-64,5850053,7785,1102,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 04:07:49,RVECLIP
CLFTEA50,ETS-2-64,5859260,7895,17.5,N,PS53515RVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 10:27:46,RVECLIP
CLFTEA50,ETS-2-64,5846484,3760,16.18,N,PS53515RVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 13:29:15,RVECLIP
CLFTEA50,ETS-2-64,5855949,7809,13.92,N,PS53513RVER-LN,6543758C,1,09/21/2015 06:06:11,09/22/2015 19:45:04,RVECLIP
CLFTEA66,ETS-2-64,5841220,13816,1288,N,TPS2557DRBR3-R,6505771B,1,09/21/2015 06:06:11,09/21/2015 17:10:20,DRB
CLFTEA66,ETS-2-64,5841226,13818,1288,N,TPS2557DRBR3-R,6505771B,1,09/21/2015 06:06:11,09/22/2015 04:14:36,DRB
CLFTEA66,ETS-2-64,5841224,13816,1288,N,TPS2557DRBR3-R,6505771B,1,09/21/2015 06:06:11,09/22/2015 15:18:46,DRB
CLFTEA66,ETS-2-64,5841219,13814,1288,N,TPS2557DRBR3-R,6505771B,1,09/21/2015 06:06:11,09/23/2015 02:22:50,DRB
CLFTEA85,ETS-2-64,5835797,6256,1446,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/21/2015 09:21:52,RGY
CLFTEA85,ETS-2-64,5835801,6370,1446,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/21/2015 12:41:06,RGY
CLFTEA85,ETS-2-64,5835799,6360,1446,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/21/2015 16:00:01,RGY
CLFTEA85,ETS-2-64,5835798,6401,1446,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/21/2015 19:20:13,RGY
CLFTEA85,ETS-2-64,5835802,6400,1446,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/21/2015 22:40:23,RGY
CLFTEA85,ETS-2-64,5835803,3961,1446,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/22/2015 00:44:38,RGY
CLFTEA85,ETS-2-64,5835800,6374,1446,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/22/2015 04:04:00,RGY
CLFTEA85,ETS-2-64,5838768,6320,1361,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/22/2015 07:21:40,RGY
CLFTEA85,ETS-2-64,5838765,6041,1361,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/22/2015 10:30:40,RGY
CLFTEA85,ETS-2-64,5838770,3437,1361,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/22/2015 12:18:37,RGY
CLFTEA85,ETS-2-64,5838764,6410,1361,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/22/2015 15:39:06,RGY
CLFTEA85,ETS-2-64,5838767,6425,1361,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/22/2015 19:00:03,RGY
CLFTEA85,ETS-2-64,5838766,6447,1361,N,BQ24170RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/22/2015 22:21:40,RGY
CLFTEA85,ETS-2-64,5838773,6446,1361,N,BQ24171RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/23/2015 01:31:26,RGY
CLFTEA85,ETS-2-64,5838775,6034,1361,N,BQ24171RGYR-G2,6515577B,1,09/21/2015 06:06:11,09/23/2015 04:29:07,RGY
CLFTEA59,ETS-2-64,5844173,24820,20.52,N,603V1RUNR-G2N#,6528944B,1,09/21/2015 06:06:11,09/22/2015 01:58:32,RUNST300
CLFTEA59,ETS-2-64,5844192,24822,19.39,N,603V1RUNR-G2N#,6528944B,1,09/21/2015 06:06:11,09/22/2015 21:50:59,RUNST300
CLFTEA59,ETS-2-64,5789881,22229,3294,N,603V1RUNR-G2N#,6528944B,1,09/21/2015 06:06:11,09/23/2015 00:33:46,RUNST300
CLFTEA59,ETS-2-64,5831671,24835,1873,N,DRV2603RUNR-G2,6528944B,1,09/21/2015 06:06:11,09/23/2015 03:45:38,RUNST300
CLFTEA37,ETS-2-128,5830600,6455,1695,N,PS65148CRHBR-U,6503050A,2,09/21/2015 06:06:11,09/21/2015 08:59:41,RHB
CLFTEA37,ETS-2-128,5830603,3873,1695,N,PS65148CRHBR-U,6503050A,2,09/21/2015 06:06:11,09/21/2015 10:44:12,RHB
CLFTEA37,ETS-2-128,5830598,6459,1695,N,PS65148CRHBR-U,6503050A,2,09/21/2015 06:06:11,09/21/2015 13:37:49,RHB
CLFTEA37,ETS-2-128,5830602,6241,1695,N,PS65148CRHBR-U,6503050A,2,09/21/2015 06:06:11,09/21/2015 16:25:36,RHB
CLFTEA37,ETS-2-128,5830597,3936,1695,N,PS65148CRHBR-U,6503050A,2,09/21/2015 06:06:11,09/21/2015 18:11:48,RHB
CLFTEA37,ETS-2-128,5830601,6462,1695,N,PS65148CRHBR-U,6503050A,2,09/21/2015 06:06:11,09/21/2015 21:05:30,RHB
CLFTEA37,ETS-2-128,5833857,3519,1596,N,PS65148CRHBR-U,6503050A,2,09/21/2015 06:06:11,09/21/2015 22:40:32,RHB
CLFTEA37,ETS-2-128,5833859,6468,1596,N,PS65148CRHBR-U,6503050A,2,09/21/2015 06:06:11,09/22/2015 01:34:24,RHB
CLFTEA37,ETS-2-128,5833858,6245,1596,N,PS65148CRHBR-U,6503050A,2,09/21/2015 06:06:11,09/22/2015 04:22:18,RHB
CLFTEA37,ETS-2-128,5878855,6447,195,N,PS65148CRHBR-U,6503050A,2,09/21/2015 06:06:11,09/22/2015 07:15:36,RHB
CLFTEA37,ETS-2-128,5878848,4042,195,N,PS65148CRHBR-U,6503050A,2,09/21/2015 06:06:11,09/22/2015 09:04:37,RHB
