"pkgtype","tester_req","EDGE_LB","pkg_size","Device_Name","Package","expected_output_2_days","expected_avg_output_per_day","cap_per_day","wip_post_WB","wip_ft1","wip_ft2","POST_WB_QUEUE","TEST_QUEUE_FT1","TEST_QUEUE_FT2","Total_queue_1_tester"
NULL,"ETS-0-64","6489159B",NULL,"TPS73701DRBR-B",NULL,"57733","28866.5","68579.81","38537","32989","0","0.56","0.48","0","1.0429600198659053"
NULL,"ETS-0-64","6505771B",NULL,"TPS2557DRBR3-R",NULL,"108020","54010","0","224739","430160","0","0","0","0","0"
NULL,"ETS-2-64","6505771B",NULL,"TPS2557DRBR3-R",NULL,"55264","27632","0","224739","430160","0","0","0","0","0"
NULL,"ETS-0-64","6511094C",NULL,"CC24610DRBR-CK",NULL,"12311","6155.5","93149.41","53740","0","0","0.58","0","0","0.5769226020862612"
NULL,"ETS-0-64","6511094C",NULL,"CC24610DRBR-GK",NULL,"117411","58705.5","93149.41","34538","110513","0","0.37","1.19","0","1.5571864599035035"
NULL,"ETS-2-64","6505771B",NULL,"TPS2556DRBR-G2",NULL,"41088","20544","137222.44","13698","41088","0","0.1","0.3","0","0.3992495688023038"
NULL,"ETM-2-64","6510147A",NULL,"29442DRBR-BKY$",NULL,"92550","46275","70232.71","0","122411","0","0","1.74","0","1.7429343108075994"
NULL,"ETM-4-64","6555613B",NULL,"A8001DRBR1-G2K",NULL,"310883","155441.5","203416.22","351820","296525","0","1.73","1.46","0","3.1872827053811146"
NULL,"ETS-S-64","6505620C",NULL,"PS2560ADRCR-G2",NULL,"6792","3396","123159.27","0","6792","0","0","0.06","0","0.055148102128244184"
NULL,"ETS-2-64","6547181A",NULL,"2592AADRCR-G2K",NULL,"12509","6254.5","56572.06","34529","12509","0","0.61","0.22","0","0.8314705174250329"
NULL,"ETS-2-64","6547181A",NULL,"2592BADRCR-G2K",NULL,"64412","32206","56074.82","110460","105639","0","1.97","1.88","0","3.853761813234532"
NULL,"ETS-2-64","6547181A",NULL,"2592ZADRCR-G2K",NULL,"32131","16065.5","51641.5","55160","87349","0","1.07","1.69","0","2.759582893603013"
NULL,"ETS-2-64","6553444B",NULL,"PS54227DRCR-LY",NULL,"30455","15227.5","104493.73","0","30455","0","0","0.29","0","0.2914528938721969"
NULL,"ETS-2-64","6553444B",NULL,"PS54228DRCR-LY",NULL,"46602","23301","105559.99","0","46602","0","0","0.44","0","0.44147408502028085"
NULL,"ETS-2-64","6553444B",NULL,"S54328DRCR-G2Y",NULL,"23743","11871.5","83521.23","16976","27404","0","0.2","0.33","0","0.5313619064278627"
NULL,"ETS-2-64","6553444B",NULL,"S54428DRCR-G2Y",NULL,"13475","6737.5","84242.8","82888","108333","0","0.98","1.29","0","2.269879443703201"
NULL,"ETS-2-64","6570845A",NULL,"S54335ADRCR-G2",NULL,"143182","71591","88918.36","13819","143182","0","0.16","1.61","0","1.76567584017519"
NULL,"ETS-2-64","6588064A",NULL,"1622IDRCT-URR&",NULL,"5034","2517","0","0","5034","0","0","0","0","0"
NULL,"ETS-1-64","6516230D",NULL,"S51200DRCR-G2Y",NULL,"59749","29874.5","99263.5","214870","111647","0","2.16","1.12","0","3.2893964045192847"
NULL,"ETS-S-64","6516230D",NULL,"S51200DRCR-G2Y",NULL,"152399","76199.5","99263.5","214870","111647","0","2.16","1.12","0","3.2893964045192847"
NULL,"ETS-2-64","6468723B",NULL,"S61020DRCR1-RY",NULL,"11001","5500.5","115912.08","42317","60994","0","0.37","0.53","0","0.8912876035008603"
NULL,"ETS-S-64","6471907A",NULL,"PS62420DRCR-RY",NULL,"16915","8457.5","57584.54","16915","0","0","0.29","0","0","0.2937420356227557"
NULL,"ETS-1-64","6505620C",NULL,"PS2561DRCR1-LY",NULL,"6950","3475","0","0","6950","0","0","0","0","0"
NULL,"ETS-2-64","6554905A",NULL,"PS74801DRCR1-B",NULL,"55915","27957.5","217915.27","20732","49004","0","0.1","0.22","0","0.32001428812216787"
NULL,"ETS-2-64","6554905A",NULL,"PS74801DRCT1-B",NULL,"41656","20828","217915.27","7143","34513","0","0.03","0.16","0","0.19115686569371665"
NULL,"ETS-2-64","6554905A",NULL,"TPS74701DRCR-B",NULL,"106652","53326","202025.62","27645","106652","0","0.14","0.53","0","0.6647523220074761"
NULL,"ETS-2-64","6554905A",NULL,"TPS74701DRCT-B",NULL,"13820","6910","202025.62","6947","13820","0","0.03","0.07","0","0.10279389317057906"
NULL,"ETS-2-64","6553054A",NULL,"1312DRCR1-G2KY",NULL,"32452","16226","0","6911","25541","0","0","0","0","0"
NULL,"ETS-0-64","6554905A",NULL,"PS2560DRCR1-G2",NULL,"106765","53382.5","0","10105","96660","0","0","0","0","0"
NULL,"ETS-S-64","6515889A",NULL,"A2313IDRGR1-CK",NULL,"17472","8736","103199.08","0","17472","0","0","0.17","0","0.16930383487914816"
NULL,"ETS-1-64","6504079A",NULL,"PS61161DRVR-LK",NULL,"99312","49656","219277.24","440158","99312","0","2.01","0.45","0","2.4602188535390175"
NULL,"ETS-1-64","6504079A",NULL,"S61170DRVR2-LK",NULL,"49669","24834.5","225600","85742","49669","0","0.38","0.22","0","0.6002260638297873"
NULL,"ETS-2-64","6525230A",NULL,"TPS2552DRVR1-L",NULL,"24823","12411.5","817590.86","308847","24823","0","0.38","0.03","0","0.40811366213169264"
NULL,"ETS-2-64","6525230A",NULL,"TPS2553DRVR-L",NULL,"24712","12356","756144.19","102093","24712","0","0.14","0.03","0","0.16769949657353053"
NULL,"ETS-2-64","6566339A",NULL,"PS70950DRVR-RK",NULL,"49639","24819.5","300388.38","74441","49639","0","0.25","0.17","0","0.41306524573287423"
NULL,"ETS-0-64","6514765A",NULL,"S60151DRVR-G2K",NULL,"24731","12365.5","337221.82","0","24731","0","0","0.07","0","0.07333748450797163"
NULL,"ETS-2-64","6574499A",NULL,"S61291DRVR-G2K",NULL,"12370","6185","359513.04","0","12370","0","0","0.03","0","0.034407653196668476"
NULL,"ETS-2-128","6530035A",NULL,"1211DSCR1-G2YK",NULL,"124279","62139.5","208380.42","51042","124279","0","0.24","0.6","0","0.8413506412934574"
NULL,"ETS-2-128","6530035A",NULL,"1218DSCR3-G2YK",NULL,"30345","15172.5","169531.12","132656","71810","0","0.78","0.42","0","1.2060676529477303"
NULL,"ETS-S-64","6542852A",NULL,"UCC27526DSDR-R",NULL,"24882","12441","94171.79","0","24882","0","0","0.26","0","0.2642192529206464"
NULL,"ETM-2-64","6521765A",NULL,"TPS71745DSER-L",NULL,"133651","66825.5","351412.84","0","133651","0","0","0.38","0","0.3803247485208565"
NULL,"ETS-2-64","6575703A",NULL,"BQ29700DSER-G2",NULL,"20748","10374","137281.69","0","20748","0","0","0.15","0","0.15113450307903406"
NULL,"ETS-0-64","6506370A",NULL,"S62067DSGR1-G2",NULL,"24837","12418.5","364126.32","0","24837","0","0","0.07","0","0.06820984541848005"
NULL,"ETS-2-64","6576907B",NULL,"BQ24311DSGR-G2",NULL,"23506","11753","200903.74","0","23506","0","0","0.12","0","0.11700130619768453"
NULL,"ETS-0-64","6506370A",NULL,"PS61093DSKR-CK",NULL,"10009","5004.5","436173.91","0","10009","0","0","0.02","0","0.022947268900150402"
NULL,"ETS-2-64","6506370A",NULL,"S61093DSKR-G2K",NULL,"68200","34100","436173.91","0","68200","0","0","0.16","0","0.1563596502138333"
NULL,"ETS-2-64","6516231C",NULL,"PS51206DSQR-RK",NULL,"12418","6209","156307.8","145364","62024","0","0.93","0.4","0","1.326792392957997"
NULL,"ETS-2-64","6552808A",NULL,"PS62742DSSR-LK",NULL,"62979","31489.5","178952.44","37019","113624","0","0.21","0.63","0","0.8418046716770109"
NULL,"ETS-2-64","6552808A",NULL,"PS62745DSSR-LK",NULL,"17218","8609","96506.18","0","17218","0","0","0.18","0","0.17841344461049025"
NULL,"ETS-2-64","6552808A",NULL,"S62740DSSR1-LK",NULL,"566198","283099","167572.64","34042","566198","0","0.2","3.38","0","3.5819689896870988"
NULL,"ETS-S-64","6556617A",NULL,"CSD87588N-NS2",NULL,"3624","1812","186174.37","0","3624","0","0","0.02","0","0.019465622469945782"
NULL,"ETS-2-64","6556617A",NULL,"CSD87381P1-NS2",NULL,"135050","67525","188033.72","65038","96886","0","0.35","0.52","0","0.8611434161915213"
NULL,"ETS-2-64","6556617A",NULL,"SD87381P6-UNR&",NULL,"26850","13425","188033.72","0","26850","0","0","0.14","0","0.14279353724427724"
NULL,"ETS-2-128","6504342B",NULL,"BQ24616RGER-LK",NULL,"5037","2518.5","48665.57","0","5037","0","0","0.1","0","0.10350233234707823"
NULL,"ETS-2-64","6560309A",NULL,"BQ24266RGER1-8",NULL,"4456","2228","54660.07","6629","24605","0","0.12","0.45","0","0.5714226125213524"
NULL,"ETS-2-64","6517878B",NULL,"PS53313RGER-G2",NULL,"5009","2504.5","59152.08","8264","5009","0","0.14","0.08","0","0.22438771383863423"
NULL,"ETS-2-64","6525585A",NULL,"296MRGER-G2QR#",NULL,"14502","7251","65579.49","14502","0","0","0.22","0","0","0.22113621194675345"
NULL,"ETS-2-64","6525585A",NULL,"4296RGER-G2QR#",NULL,"13326","6663","64783.18","0","13326","0","0","0.21","0","0.205701541665599"
NULL,"ETS-2-64","6525585A",NULL,"Q24296MRGER-G2",NULL,"76215","38107.5","65579.49","237415","69588","0","3.62","1.06","0","4.681387427685088"
NULL,"ETM-5-128","6556725A",NULL,"24250RGER1-G2Y",NULL,"55090","27545","32052.94","10011","55090","0","0.31","1.72","0","2.0310461380453715"
NULL,"ETM-5-128","6556725A",NULL,"Q24250RGER-G2Y",NULL,"5715","2857.5","32052.94","107450","19863","0","3.35","0.62","0","3.9719601384459584"
NULL,"ETS-2-128","6525585A",NULL,"BQ24190RGER-RY",NULL,"9984","4992","59614.85","51939","9984","0","0.87","0.17","0","1.03871770204907"
NULL,"ETS-2-128","6525585A",NULL,"BQ24195RGER-RY",NULL,"60091","30045.5","60916.13","187730","350772","0","3.08","5.76","0","8.840055991738149"
NULL,"ETS-2-128","6525585A",NULL,"BQ24196RGER-RY",NULL,"40083","20041.5","60916.13","624013","271426","0","10.24","4.46","0","14.699538529450246"
NULL,"ETS-2-128","6525585A",NULL,"Q24192HRGER-RY",NULL,"9999","4999.5","60916.13","111367","73733","0","1.83","1.21","0","3.0386040610262013"
NULL,"ETS-2-64","6525585A",NULL,"BQ24195RGER-RY",NULL,"203936","101968","60916.13","187730","350772","0","3.08","5.76","0","8.840055991738149"
NULL,"ETS-2-64","6525585A",NULL,"BQ24196RGER-RY",NULL,"82785","41392.5","60916.13","624013","271426","0","10.24","4.46","0","14.699538529450246"
NULL,"ETS-2-64","6525585A",NULL,"Q24192HRGER-RY",NULL,"63734","31867","60916.13","111367","73733","0","1.83","1.21","0","3.0386040610262013"
NULL,"ETS-2-64","6496545A",NULL,"51315RGFR-LS2Y",NULL,"34711","17355.5","43424.18","10705","24006","0","0.25","0.55","0","0.7993472761028533"
NULL,"ETS-2-64","6496545A",NULL,"51315RGFT-LS2Y",NULL,"4991","2495.5","43424.18","0","4991","0","0","0.11","0","0.11493596424849013"
NULL,"ETS-2-64","6514558B",NULL,"3314RGFR-G2S2Y",NULL,"75906","37953","64040.97","43870","32036","0","0.69","0.5","0","1.1852724904073126"
NULL,"ETM-4-64","6546767B",NULL,"CD3211A1RGPR-L",NULL,"102933","51466.5","182400","680262","59353","0","3.73","0.33","0","4.054906798245614"
NULL,"ETM-4-64","6546767B",NULL,"TPS22981RGPR-L",NULL,"11976","5988","175706.42","13013","6939","0","0.07","0.04","0","0.11355305059428107"
NULL,"ETS-2-64","6512615D",NULL,"Q24725ARGRR-LK",NULL,"117111","58555.5","90560.3","0","117111","0","0","1.29","0","1.293182553503025"
NULL,"ETS-2-64","6541231B",NULL,"Q24736RGRR-G2K",NULL,"15069","7534.5","75720.65","0","15069","0","0","0.2","0","0.19900780038206223"
NULL,"ETS-2M-64","6571778A",NULL,"7A8300RGRR-G2K",NULL,"165438","82719","83689.41","0","165438","0","0","1.98","0","1.9768092522100467"
NULL,"ETS-2-64","6513992A",NULL,"62152QRGTRQ1-L",NULL,"4571","2285.5","0","0","4571","0","0","0","0","0"
NULL,"ETS-2-64","6513992A",NULL,"6215AQRGTRQ1-L",NULL,"13585","6792.5","0","0","13585","0","0","0","0","0"
NULL,"ETS-2-64","6575577B",NULL,"PS62134DRGTR-L",NULL,"63070","31535","85687.1","68841","104501","0","0.8","1.22","0","2.0229649503834297"
NULL,"ETS-2-64","6575577B",NULL,"S62134ARGTR1-L",NULL,"38755","19377.5","88556.04","13816","52523","0","0.16","0.59","0","0.7491188630385912"
NULL,"ETS-2-64","6575577B",NULL,"S62134CRGTR1-L",NULL,"59652","29826","98755.88","0","73427","0","0","0.74","0","0.7435202845643216"
NULL,"ETS-2-64","6510609E",NULL,"S53311RGTR1-G2",NULL,"30627","15313.5","94171.79","29378","30627","0","0.31","0.33","0","0.6371865714775093"
NULL,"ETS-2-64","6518552B",NULL,"53219RGTR1-G2K",NULL,"90144","45072","85421.31","27631","90144","0","0.32","1.06","0","1.3787543178628379"
NULL,"ETS-1-64","6484140A",NULL,"24075TRGTR-G2Y",NULL,"53916","26958","86327.5","0","53916","0","0","0.62","0","0.6245518519591092"
NULL,"ETS-1-64","6484140A",NULL,"Q24072TRGTR-G2",NULL,"73374","36687","81721.57","24328","73374","0","0.3","0.9","0","1.1955472710570783"
NULL,"ETS-1-64","6484140A",NULL,"Q24075RGTR-G2Y",NULL,"48185","24092.5","88903.75","26700","65099","0","0.3","0.73","0","1.0325661178521717"
NULL,"ETS-1-64","6516394A",NULL,"S53312RGTR-G2Y",NULL,"59100","29550","73662.73","49060","59100","0","0.67","0.8","0","1.4683137592103905"
NULL,"ETS-1-64","6516394A",NULL,"S53511RGTR-G2Y",NULL,"74306","37153","79691.29","0","74306","0","0","0.93","0","0.932423104206244"
NULL,"ETS-2-64","6513992A",NULL,"62130ARGTR-LR&",NULL,"3388","1694",NULL,"3388","0","0","0","0","0","0"
NULL,"ETS-2-64","6513992A",NULL,"S62130DRGTR-LY",NULL,"79040","39520","104050.8","139224","50733","0","1.34","0.49","0","1.8256178712705717"
NULL,"ETS-2-64","6513992A",NULL,"V62150ARGTR-LY",NULL,"40378","20189","102084.92","0","40378","0","0","0.4","0","0.39553344411691754"
NULL,"ETS-2-64","6513992B",NULL,"S62130ARGTRS-L",NULL,"9260","4630","0","43117","9260","0","0","0","0","0"
NULL,"ETS-2-64","6542741A",NULL,"53819ARGTR1-LK",NULL,"94651","47325.5","107404.51","39463","68995","0","0.37","0.64","0","1.0098086197683878"
NULL,"ETS-1-64","6528989B",NULL,"PS7A4701RGWR-R",NULL,"3719","1859.5","57012.16","0","3719","0","0","0.07","0","0.06523169793952728"
NULL,"ETS-1-64","6528989B",NULL,"PS7A4701RGWT-R",NULL,"7678","3839","57012.16","0","7678","0","0","0.13","0","0.13467302414081486"
NULL,"ETS-2-64","6507988A",NULL,"PS51117RGYR1-B",NULL,"29906","14953","142700.64","32745","45013","0","0.23","0.32","0","0.5449029520820649"
NULL,"ETS-2-64","6515577B",NULL,"BQ24170RGYR-G2",NULL,"77202","38601","48904.57","0","90071","0","0","1.84","0","1.8417706157113742"
NULL,"ETS-2-64","6515577B",NULL,"BQ24171RGYR-G2",NULL,"12480","6240","49184.62","9819","12480","0","0.2","0.25","0","0.45337343258929313"
NULL,"ETS-2Q-64","6487925B",NULL,"S54620RGYR1-G2",NULL,"135572","67786","69929.46","22669","150670","0","0.32","2.15","0","2.4787693198260072"
NULL,"ETM-4-64","6566885A",NULL,"S62736RGYR-G2K",NULL,"16676","8338","58485.72","46927","14996","0","0.8","0.26","0","1.0587712692944533"
NULL,"ETS-2-64","6519267C",NULL,"AFE031AIRGZR-C",NULL,"17367","8683.5","51826.08","4798","12569","0","0.09","0.24","0","0.3351015550471886"
NULL,"ETS-2-64","6545193C",NULL,"AFE032IRGZT-C",NULL,"2404","1202","35270.19","20260","0","0","0.57","0","0","0.5744227632456756"
NULL,"ETS-S-64","6500265B",NULL,"PS51621RHAR-BK",NULL,"5118","2559","34291.2","0","5118","0","0","0.15","0","0.14925111982082867"
NULL,"ETS-2-64","6542777B",NULL,"1311031RHAR-G2",NULL,"22849","11424.5","26283.66","10342","22849","0","0.39","0.87","0","1.2627997775043507"
NULL,"ETS-2-64","6542777B",NULL,"PS40428RHAR-G2",NULL,"25385","12692.5","23958.49","28409","35735","0","1.19","1.49","0","2.6772972754125988"
NULL,"ETS-2-64","6484527A",NULL,"S650240RHBR1-R",NULL,"34163","17081.5",NULL,"22343","11820","0","0","0","0","0"
NULL,"ETS-2-128","6503050A",NULL,"PS65148CRHBR-U",NULL,"105875","52937.5","53887.55","0","112514","0","0","2.09","0","2.0879405354297975"
NULL,"ETS-2-64","6516809C",NULL,"THS6226IRHBR-B",NULL,"37397","18698.5","71232.89","0","37397","0","0","0.52","0","0.5249962482218538"
NULL,"ETS-2-64","6568520B",NULL,"1501005RHBR-G2",NULL,"30151","15075.5","61890.83","0","30151","0","0","0.49","0","0.4871642535735908"
NULL,"ETS-2-64","6568520B",NULL,"652621RHBR1-G2",NULL,"15091","7545.5","63680.95","7187","7904","0","0.11","0.12","0","0.23697824859710795"
NULL,"ETS-2-64","6568521A",NULL,"PS65261RHBR-G2",NULL,"129155","64577.5","84486.72","31613","113377","0","0.37","1.34","0","1.7161276943879464"
NULL,"ETS-2-64","6525600B",NULL,"1108026RHDR1-R",NULL,"41077","20538.5","51023.3","28198","12879","0","0.55","0.25","0","0.8050635689969092"
NULL,"ETS-2-64","6487925B",NULL,"N1109048RHLR-L",NULL,"15062","7531","70186.31","0","51177","0","0","0.73","0","0.7291592904656193"
NULL,"ETS-2-64","6487925B",NULL,"PS54821RHLR2-R",NULL,"352776","176388","61549.98","197138","662067","0","3.2","10.76","0","13.959468386504755"
NULL,"ETS-2M-64","6487925B",NULL,"N1109048RHLR-L",NULL,"36115","18057.5","70186.31","0","51177","0","0","0.73","0","0.7291592904656193"
NULL,"ETS-2M-64","6487925B",NULL,"PS54622ARHLR-L",NULL,"30558","15279","55732.88","13269","30558","0","0.24","0.55","0","0.7863760135847996"
NULL,"ETS-2M-64","6487925B",NULL,"PS54821RHLR2-R",NULL,"151124","75562","61549.98","197138","662067","0","3.2","10.76","0","13.959468386504755"
NULL,"ETS-2M-64","6487925B",NULL,"TPS54622RHLR-L",NULL,"19295","9647.5","55732.88","168032","88653","0","3.01","1.59","0","4.60562956732184"
NULL,"ETS-4M-128","6487925B",NULL,"PS54821RHLR2-R",NULL,"120892","60446","61549.98","197138","662067","0","3.2","10.76","0","13.959468386504755"
NULL,"ETS-2-64","6515575A",NULL,"BQ24130RHLR-G2",NULL,"11783","5891.5","48086.81","0","11783","0","0","0.25","0","0.24503600883485513"
NULL,"ETS-2-64","6580945B",NULL,"PS61088RHLR-G2",NULL,"7918","3959","183063.27","0","7918","0","0","0.04","0","0.043252805437158426"
NULL,"ETS-1-64","6553821A",NULL,"122QRHLRQ1-BS2",NULL,"3227","1613.5","0","27106","0","0","0","0","0","0"
NULL,"ETS-2-64","6487925B",NULL,"4622RHLR1-LQR#",NULL,"15108","7554","55732.88","0","15108","0","0","0.27","0","0.2710787599707749"
NULL,"ETS-2-64","6555639A",NULL,"1306051RHRR-G2",NULL,"5071","2535.5","42013.53","0","5071","0","0","0.12","0","0.12069921284881323"
NULL,"ETM-2-64","6584432B",NULL,"62085RLTR6-LN#",NULL,"99343","49671.5",NULL,"0","99343","0","0","0","0","0"
NULL,"ETS-2-64","6520265B",NULL,"PS54426RSAR1-L",NULL,"5002","2501","60401.73","0","5002","0","0","0.08","0","0.08281219759765159"
NULL,"ETS-S-64","6518233A",NULL,"PS65023RSBR1-R",NULL,"40905","20452.5","51947.93","0","40905","0","0","0.79","0","0.7874230984757237"
NULL,"ETS-2-64","6518677A",NULL,"PS65168RSBR1-R",NULL,"23936","11968","54869.27","11694","12242","0","0.21","0.22","0","0.43623689544256744"
NULL,"ETS-2-64","No_Tooling",NULL,"50842A0RSKR-G2",NULL,"2969","1484.5","0","0","2969","0","0","0","0","0"
NULL,"ETS-2-64","6555466B",NULL,"PS65154RSLR-G2",NULL,"2292","1146","34473.6","0","2292","0","0","0.07","0","0.06648565859092175"
NULL,"ETS-2-64","6479677A",NULL,"PS65051RSMR1-R",NULL,"13893","6946.5","27425.22","13893","0","0","0.51","0","0","0.5065775224410233"
NULL,"ETS-2-64","6578526A",NULL,"635KRSNR1-KDG2",NULL,"9841","4920.5","74351.85","34180","9841","0","0.46","0.13","0","0.5920632775109159"
NULL,"ETS-2-64","6498316A",NULL,"S51220ARSNR-LK",NULL,"20068","10034","30679.08","87482","59654","0","2.85","1.94","0","4.795971717535206"
NULL,"ETS-2-128","6522212C",NULL,"N1006030RTER-C",NULL,"49176","24588","99702.07","21577","27599","0","0.22","0.28","0","0.4932294785855499"
NULL,"ETS-2-128","6522212C",NULL,"PS54218RTER3-C",NULL,"69037","34518.5","101077.28","203076","275790","0","2.01","2.73","0","4.7376225399021425"
NULL,"ETS-2-64","6522212C",NULL,"PS54218RTER3-C",NULL,"192984","96492","101077.27","203076","275790","0","2.01","2.73","0","4.737623008615092"
NULL,"ETS-0-64","6522803A",NULL,"TPS54519RTER-R",NULL,"108144","54072","55027.28","40956","108144","0","0.74","1.97","0","2.709565146596379"
NULL,"ETS-2-64","6541669B",NULL,"TPS43060RTER-C",NULL,"47717","23858.5","50890.77","0","47717","0","0","0.94","0","0.9376356459137876"
NULL,"ETS-2-64","6541669B",NULL,"TPS43060RTET-C",NULL,"32050","16025","50890.77","0","32050","0","0","0.63","0","0.6297802135829347"
NULL,"ETS-2-64","6524040A",NULL,"2543QRTERQ1-G2",NULL,"13428","6714","97389.3","13798","13428","0","0.14","0.14","0","0.2795584319838011"
NULL,"ETS-2-64","6524040A",NULL,"546QRTERQ11-G2",NULL,"170421","85210.5","0","142174","503697","0","0","0","0","0"
NULL,"ETS-2-64","6544455A",NULL,"PS61176RTER-G2",NULL,"67364","33682","93324.66","0","67364","0","0","0.72","0","0.7218242209508183"
NULL,"ETS-2-128","6569306A",NULL,"5633BRTER-KDG2",NULL,"13814","6907","78064.94","0","66678","0","0","0.85","0","0.8541350316800346"
NULL,"ETS-2-128","6569306A",NULL,"65633BKRTER-G2",NULL,"109075","54537.5","78715.65","407918","389185","0","5.18","4.94","0","10.126359878880503"
NULL,"ETS-2-64","6569306A",NULL,"5633ARTER-KDG2",NULL,"144471","72235.5","83610.75","27608","144471","0","0.33","1.73","0","2.0580965964304827"
NULL,"ETS-2-64","6569306A",NULL,"5633BRTER-KDG2",NULL,"52864","26432","78064.94","0","66678","0","0","0.85","0","0.8541350316800346"
NULL,"ETS-2-64","6569306A",NULL,"65633AKRTER-G2",NULL,"235039","117519.5","82589.16","0","235039","0","0","2.85","0","2.845881953515449"
NULL,"ETS-2-64","6569306A",NULL,"65633BKRTER-G2",NULL,"140908","70454","78715.65","407918","389185","0","5.18","4.94","0","10.126359878880503"
NULL,"ETS-2-64","6569306A",NULL,"PS65633RTER-G2",NULL,"44971","22485.5","82766.2","0","44971","0","0","0.54","0","0.5433498215455101"
NULL,"ETS-2M-64","6569306A",NULL,"65633BKRTER-G2",NULL,"151690","75845","78715.65","407918","389185","0","5.18","4.94","0","10.126359878880503"
NULL,"ETS-2-64","6546196A",NULL,"S54319RTER1-G2",NULL,"13765","6882.5","0","7721","13765","0","0","0","0","0"
NULL,"ETS-2-64","6522803A",NULL,"4519RTER1-RQR&",NULL,"20128","10064","55027.28","0","20128","0","0","0.37","0","0.3657822083882758"
NULL,"ETS-1-64","6461377C",NULL,"A2012D2RTJR-RK",NULL,"20073","10036.5","84242.8","15111","20073","0","0.18","0.24","0","0.41764993566215747"
NULL,"ETS-S-64","6508600B",NULL,"TPS61183RTJR-R",NULL,"60440","30220","66753.62","30233","30207","0","0.45","0.45","0","0.9054190619175411"
NULL,"ETS-2-64","6541602C",NULL,"THS6187IRTJR-B",NULL,"70561","35280.5","79938.78","109851","45955","0","1.37","0.57","0","1.9490665231568458"
NULL,"ETS-2-64","6570729C",NULL,"TPS2388RTQR-C",NULL,"13260","6630","2726.33","25895","64775","0","9.5","23.76","0","33.25716255919129"
NULL,"ETS-2-64","6487839B",NULL,"51980ARTVR-G2K",NULL,"62793","31396.5","31636.13","40900","195284","0","1.29","6.17","0","7.465641341086915"
NULL,"ETM-5-128","6579768C",NULL,"BQ24298RTWR-G2",NULL,"56881","28440.5","115807.42","0","56881","0","0","0.49","0","0.4911688732898117"
