LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE
5915990,N1006030RTER-C,3X3           ,RTE          ,     13777,     13.33,5915990.2100,2100,1,        13.38,        8.3,       8.8,                   ,10/09/2015 02:06:09,
5917113,LV62130RGTR-LY,3X3           ,RGTLLF       ,     13048,     13.22,5917113.2100,2100,1,        13.69,       8.39,      8.46,                   ,10/09/2015 02:06:09,
5918305,LV62150RGTR-LY,3X3           ,RGTLLF       ,      9038,      12.9,5918305.2100,2100,1,        13.69,       8.39,      8.15,                   ,10/09/2015 02:06:09,
5918299,LV62150RGTR-LY,3X3           ,RGTLLF       ,     16935,      12.9,5918299.2100,2100,1,        13.69,       8.39,      8.15,                   ,10/09/2015 02:06:09,
5918312,LV62150RGTR-LY,3X3           ,RGTLLF       ,     10254,      12.9,5918312.2100,2100,1,        13.69,       8.39,      8.15,                   ,10/09/2015 02:06:09,
5918821,S61020DRCR1-RY,3X3           ,DRCLLF       ,      9311,     12.75,5918821.2100,2100,1,        13.18,       7.93,      8.05,                   ,10/09/2015 02:06:09,
5918373,24737RGRR1-G2K,3.5X3.5       ,RGR300       ,     13487,     12.67,5918373.2100,2100,1,        13.32,       8.25,      8.15,                   ,10/09/2015 02:06:09,
5918453,S62736RGYR-G2K,3.5X3.5       ,RGY300       ,     15098,     12.64,5918453.2100,2100,1,        13.32,       8.25,      8.12,                   ,10/09/2015 02:06:09,
5918450,S62736RGYR-G2K,3.5X3.5       ,RGY300       ,     15066,     12.64,5918450.2100,2100,1,        13.32,       8.25,      8.12,                   ,10/09/2015 02:06:09,
5921005,PS53513RVER-LN,4.5X3.5       ,RVECLIP      ,      7902,     12.43,5921005.2100,2100,1,        16.91,      11.36,      7.43,                   ,10/09/2015 02:06:09,
5920033,DRV401AIRGWR-Z,5X5           ,RGW          ,      7918,     12.23,5920033.2100,2100,1,        13.38,        8.3,       7.7,                   ,10/09/2015 02:06:09,
5920031,DRV401AIRGWR-Z,5X5           ,RGW          ,      7347,     12.23,5920031.2100,2100,1,        13.38,        8.3,       7.7,                   ,10/09/2015 02:06:09,
5920047,DRV401AIRGWR-Z,5X5           ,RGW          ,      6791,     12.23,5920047.2100,2100,1,        13.38,        8.3,       7.7,                   ,10/09/2015 02:06:09,
5920009,A3221AIRGVR-ZK,4X4           ,RGV          ,     10069,     12.23,5920009.2100,2100,1,        13.38,        8.3,       7.7,                   ,10/09/2015 02:06:09,
5920029,DRV401AIRGWR-Z,5X5           ,RGW          ,      6898,     12.23,5920029.2100,2100,1,        13.38,        8.3,       7.7,                   ,10/09/2015 02:06:09,
