tester_index, tester_config,loadboard_type, setup_change,Package,apu_tester,package_type,package_size,device_name,Completion_Time
"20","ETS-S-64","6504342B","","4X4","20","STD  ","4X4           ","Q24617RGER-G2K","09/22/2015 06:53:59"
"20","ETS-S-64","6504342B","","4X4","20","STD  ","4X4           ","Q24617RGER-G2K","09/22/2015 11:41:52"
"20","ETS-S-64","6504342B","","4X4","20","STD  ","4X4           ","Q24617RGER-G2K","09/22/2015 16:29:59"
"20","ETS-S-64","6504342B","","4X4","20","STD  ","4X4           ","Q24617RGER-G2K","09/22/2015 20:22:53"
"20","ETS-S-64","6504342B","","4X4","20","STD  ","4X4           ","Q24617RGER-G2K","09/23/2015 01:10:07"
"20","ETS-S-64","6504342B","","4X4","20","STD  ","4X4           ","Q24617RGER-G2K","09/23/2015 05:53:59"
"20","ETS-S-64","6513992A","setup change","3X3","20","STD  ","3X3           ","V62150ARGTR-LY","09/23/2015 08:21:02"
"20","ETS-S-64","6513992A","","3X3","20","STD  ","3X3           ","S62130DRGTR-LY","09/23/2015 12:37:24"
"20","ETS-S-64","6513992A","","3X3","20","STD  ","3X3           ","S62130DRGTR-LY","09/23/2015 16:53:50"
"20","ETS-S-64","6513992A","","3X3","20","STD  ","3X3           ","S62130DRGTR-LY","09/23/2015 21:10:16"
"20","ETS-S-64","6526489A","setup change","4X4","20","STD  ","4X4           ","CC27201ADPRR-J","09/24/2015 01:24:04"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/22/2015 03:28:42"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/22/2015 05:39:47"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/22/2015 08:23:51"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/22/2015 11:07:55"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/22/2015 13:52:00"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/22/2015 16:36:03"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/22/2015 18:13:10"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/22/2015 20:57:15"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/22/2015 23:41:19"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/23/2015 02:25:23"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/23/2015 05:09:28"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/23/2015 07:53:34"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/23/2015 10:37:31"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","PS61161DRVR-LK","09/23/2015 13:04:51"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","S61170DRVR2-LK","09/23/2015 15:44:23"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","S61170DRVR2-LK","09/23/2015 18:23:35"
"22","ETS-0-64","6504079A","","2X2","22","STRIP","2X2           ","S61170DRVR2-LK","09/23/2015 21:03:05"
"22","ETS-0-64","6554905A","setup change","3X3","22","STD  ","3X3           ","PS2560DRCR1-G2","09/23/2015 22:00:51"
"22","ETS-0-64","6511094C","setup change","3X3","22","STD  ","3X3           ","CC24610DRBR-GK","09/23/2015 23:53:02"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","PS62742DSSR-LK","09/22/2015 04:26:07"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/22/2015 06:55:36"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/22/2015 09:24:46"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/22/2015 10:40:00"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/22/2015 12:38:41"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/22/2015 15:08:03"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/22/2015 17:37:29"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/22/2015 20:06:05"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/22/2015 21:53:29"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/23/2015 00:22:58"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/23/2015 02:52:00"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/23/2015 05:21:26"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/23/2015 07:50:54"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/23/2015 09:06:05"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/23/2015 10:54:00"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/23/2015 13:23:25"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/23/2015 15:52:54"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/23/2015 18:22:23"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/23/2015 20:51:31"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/23/2015 23:21:01"
"23","ETS-2-64","6552808A","","3X2","23","STRIP","3X2           ","S62740DSSR1-LK","09/24/2015 01:50:15"
"24","ETS-2-64","6487925B","","3.5X3.5","24","STD  ","3.5X3.5       ","PS54821RHLR2-R","09/22/2015 08:00:14"
"24","ETS-2-64","6487925B","","3.5X3.5","24","STD  ","3.5X3.5       ","PS54821RHLR2-R","09/22/2015 13:53:47"
"24","ETS-2-64","6487925B","","3.5X3.5","24","STD  ","3.5X3.5       ","PS54821RHLR2-R","09/22/2015 19:48:08"
"24","ETS-2-64","6487925B","","3.5X3.5","24","STD  ","3.5X3.5       ","PS54821RHLR2-R","09/23/2015 00:51:02"
"24","ETS-2-64","6487925B","","3.5X3.5","24","STD  ","3.5X3.5       ","PS54821RHLR2-R","09/23/2015 06:44:52"
"24","ETS-2-64","6487925B","","3.5X3.5","24","STD  ","3.5X3.5       ","PS54821RHLR2-R","09/23/2015 12:39:25"
"24","ETS-2-64","6487925B","","3.5X3.5","24","STD  ","3.5X3.5       ","PS54821RHLR2-R","09/23/2015 15:36:41"
"24","ETS-2-64","6487925B","","3.5X3.5","24","STD  ","3.5X3.5       ","TPS54622RHLR-L","09/23/2015 22:07:07"
"24","ETS-2-64","6487925B","","3.5X3.5","24","STD  ","3.5X3.5       ","TPS54622RHLR-L","09/24/2015 01:25:01"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","BQ24195RGER-RY","09/22/2015 05:40:26"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","BQ24195RGER-RY","09/22/2015 09:38:12"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","BQ24195RGER-RY","09/22/2015 11:37:38"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","BQ24195RGER-RY","09/22/2015 15:18:39"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","BQ24195RGER-RY","09/22/2015 19:16:30"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","BQ24195RGER-RY","09/22/2015 23:14:06"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","BQ24195RGER-RY","09/23/2015 03:09:17"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","BQ24196RGER-RY","09/23/2015 07:06:44"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","BQ24196RGER-RY","09/23/2015 11:02:10"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","Q24296MRGER-G2","09/23/2015 12:53:41"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","Q24296MRGER-G2","09/23/2015 16:35:43"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","Q24296MRGER-G2","09/23/2015 18:27:18"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","Q24296MRGER-G2","09/23/2015 21:05:56"
"25","ETS-2-64","6525585A","","4X4","25","STD  ","4X4           ","BQ24195RGER-RY","09/24/2015 00:58:51"
"26","ETS-2-64","6479465A","","4X4","26","STD  ","4X4           ","A6130A2RTJR-LK","09/22/2015 10:08:24"
"26","ETS-2-64","6479465A","","4X4","26","STD  ","4X4           ","A6133A2RTJR-LK","09/22/2015 18:12:37"
"26","ETS-2-64","6479465A","","4X4","26","STD  ","4X4           ","A6133A2RTJR-LK","09/22/2015 22:15:06"
"26","ETS-2-64","6479465A","","4X4","26","STD  ","4X4           ","A6133A2RTJR-LK","09/23/2015 02:51:51"
"26","ETS-2-64","6479465A","","4X4","26","STD  ","4X4           ","A6133A2RTJR-LK","09/23/2015 10:55:55"
"26","ETS-2-64","6479465A","","4X4","26","STD  ","4X4           ","A6133A2RTJR-LK","09/23/2015 18:57:10"
"26","ETS-2-64","6575703A","setup change","1.5X1.5","26","STD  ","1.5X1.5       ","BQ29700DSER-G2","09/23/2015 22:40:46"
"26","ETS-2-64","6520958B","setup change","4.0X3.5","26","STD  ","4.0X3.5       ","PS53317RGBR-G2","09/24/2015 01:42:41"
"27","ETS-2-64","6518552B","","3X3","27","STD  ","3X3           ","53219RGTR1-G2K","09/22/2015 13:10:16"
"27","ETS-2-64","6518552B","","3X3","27","STD  ","3X3           ","53219RGTR1-G2K","09/22/2015 17:03:33"
"27","ETS-2-64","6518552B","","3X3","27","STD  ","3X3           ","53219RGTR1-G2K","09/22/2015 20:28:05"
"27","ETS-2-64","6518552B","","3X3","27","STD  ","3X3           ","53219RGTR1-G2K","09/23/2015 00:21:24"
"27","ETS-2-64","6518552B","","3X3","27","STD  ","3X3           ","53219RGTR1-G2K","09/23/2015 04:14:34"
"27","ETS-2-64","6518552B","","3X3","27","STD  ","3X3           ","53219RGTR1-G2K","09/23/2015 06:49:23"
"27","ETS-2-64","6518552B","","3X3","27","STD  ","3X3           ","53219RGTR1-G2K","09/23/2015 10:43:08"
"27","ETS-2-64","6518552B","","3X3","27","STD  ","3X3           ","53219RGTR1-G2K","09/23/2015 14:36:57"
"27","ETS-2-64","6518552B","","3X3","27","STD  ","3X3           ","53219RGTR1-G2K","09/23/2015 18:30:46"
"27","ETS-2-64","6518552B","","3X3","27","STD  ","3X3           ","53219RGTR1-G2K","09/23/2015 22:24:32"
"27","ETS-2-64","6520265B","setup change","4X4","27","STD  ","4X4           ","PS54426RSAR1-L","09/24/2015 00:29:45"
"29","ETS-2-64","6498316A","","4X4","29","STD  ","4X4           ","S51220ARSNR-LK","09/22/2015 05:56:55"
"29","ETS-2-64","6498316A","","4X4","29","STD  ","4X4           ","S51220ARSNR-LK","09/22/2015 09:52:48"
"29","ETS-2-64","6498316A","","4X4","29","STD  ","4X4           ","S51220ARSNR-LK","09/22/2015 17:44:52"
"29","ETS-2-64","6498316A","","4X4","29","STD  ","4X4           ","S51220ARSNR-LK","09/23/2015 01:30:59"
"29","ETS-2-64","6498316A","","4X4","29","STD  ","4X4           ","S51220ARSNR-LK","09/23/2015 08:52:58"
"29","ETS-2-64","6498316A","","4X4","29","STD  ","4X4           ","S51220ARSNR-LK","09/23/2015 16:46:33"
"29","ETS-2-64","6498316A","","4X4","29","STD  ","4X4           ","S51220ARSNR-LK","09/24/2015 00:40:13"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53513RVER-LN","09/22/2015 05:22:42"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53515RVER-LN","09/22/2015 11:42:40"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53513RVER-LN","09/22/2015 14:49:08"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53513RVER-LN","09/22/2015 16:36:07"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53513RVER-LN","09/22/2015 19:16:20"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53513RVER-LN","09/22/2015 21:54:49"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53513RVER-LN","09/23/2015 00:01:56"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53513RVER-LN","09/23/2015 02:42:25"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53513RVER-LN","09/23/2015 05:22:23"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53513RVER-LN","09/23/2015 08:02:50"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53513RVER-LN","09/23/2015 10:43:44"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53513RVER-LN","09/23/2015 13:16:12"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53515RVER-LN","09/23/2015 16:17:40"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","PS53515RVER-LN","09/23/2015 17:37:08"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","S53515ARVER-LN","09/23/2015 20:11:07"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","S53515ARVER-LN","09/23/2015 22:40:41"
"30","ETS-2-64","6543758C","","4.5X3.5","30","CLIP ","4.5X3.5       ","S53515ARVER-LN","09/24/2015 01:13:22"
"31","ETS-2-64","6571495A","","4X4","31","STD  ","4X4           ","24780SRUYR-G2K","09/22/2015 05:53:39"
"31","ETS-2-64","6571495A","","4X4","31","STD  ","4X4           ","24780SRUYR-G2K","09/22/2015 09:49:34"
"31","ETS-2-64","6571495A","","4X4","31","STD  ","4X4           ","24780SRUYR-G2K","09/22/2015 12:33:09"
"31","ETS-2-64","6571495A","","4X4","31","STD  ","4X4           ","24780SRUYR-G2K","09/22/2015 16:29:35"
"31","ETS-2-64","6571495A","","4X4","31","STD  ","4X4           ","BQ24770RUYR-G2","09/22/2015 20:24:02"
"31","ETS-2-64","6571495A","","4X4","31","STD  ","4X4           ","BQ24770RUYR-G2","09/23/2015 00:19:41"
"31","ETS-2-64","6571495A","","4X4","31","STD  ","4X4           ","BQ24770RUYR-G2","09/23/2015 02:32:29"
"31","ETS-2-64","6571495A","","4X4","31","STD  ","4X4           ","BQ24770RUYR-G2","09/23/2015 06:28:28"
"31","ETS-2-64","6571495A","","4X4","31","STD  ","4X4           ","Q24780RUYR-G2K","09/23/2015 10:30:43"
"31","ETS-2-64","6571495A","","4X4","31","STD  ","4X4           ","BQ24777RUYR-G2","09/23/2015 14:33:34"
"31","ETS-2-64","6571495A","","4X4","31","STD  ","4X4           ","SN2867RUYR-G2K","09/23/2015 18:35:14"
