Lot Name,Device,Key Device,Key Package,Key Pin Package,Num of Device,Estimated Time Required
5699218,PS61177RGRR-G2,N,N,N,15104,cannot be processed due to two possible reasons(1) lack of machine or tooling(2) the device is not contained in route.csv
5699219,PS61177RGRR-G2,N,N,N,14975,cannot be processed due to two possible reasons(1) lack of machine or tooling(2) the device is not contained in route.csv
5826245,S61087DRCR-G2Y,N,N,N,16144,cannot be processed due to two possible reasons(1) lack of machine or tooling(2) the device is not contained in route.csv
5842010,MP512AIRSAR-CK,N,N,N,6052,cannot be processed due to two possible reasons(1) lack of machine or tooling(2) the device is not contained in route.csv
5788963,62407QDRCRQ1-R,N,N,N,6794,cannot be processed due to two possible reasons(1) lack of machine or tooling(2) the device is not contained in route.csv
5814301,62407QDRCRQ1-R,N,N,N,7138,cannot be processed due to two possible reasons(1) lack of machine or tooling(2) the device is not contained in route.csv
5849182,62406QDRCRQ1-R,N,N,N,6940,cannot be processed due to two possible reasons(1) lack of machine or tooling(2) the device is not contained in route.csv
5865842,MC7812SRGCR-CK,N,N,N,1221,cannot be processed due to two possible reasons(1) lack of machine or tooling(2) the device is not contained in route.csv
5865841,MC7812SRGCR-CK,N,N,N,2384,cannot be processed due to two possible reasons(1) lack of machine or tooling(2) the device is not contained in route.csv
