LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE
5989261,CD74120RVFR-LN,7X5           ,RVFCLIP      ,      3547,      4835,5989261     ,4410,1,        17.03,       14.9,      46.8,                   ,12/07/2015 02:06:14,
5989253,CD74120RVFR-LN,7X5           ,RVFCLIP      ,      3541,      4835,5989253     ,4410,1,        17.03,       14.9,      46.8,                   ,12/07/2015 02:06:14,
5990586,S56121ADQPR1-C,6X5           ,DQPCLIP      ,      6345,      4800,5990586     ,4410,1,        17.03,       14.9,     46.45,                   ,12/07/2015 02:06:14,
5987352,CC27201ADPRR-J,4X4           ,DPR          ,      9152,      4762,5987352     ,4410,1,        13.14,      12.22,     47.28,                   ,12/07/2015 02:06:14,
5988015,PS54678RTER-G2,3X3           ,RTE300       ,      3040,      4747,5988015     ,4410,1,        13.11,      12.19,     47.14,                   ,12/07/2015 02:06:14,
8040531,PS54678RTER-G2,3X3           ,RTE300       ,      4480,      4747,8040531     ,4410,1,        13.11,      12.19,     47.14,                   ,12/07/2015 02:06:14,
8047730,PS54678RTER-G2,3X3           ,RTE300       ,      2000,      4747,8047730     ,4410,1,        13.11,      12.19,     47.14,                   ,12/07/2015 02:06:14,
5993036,PS65178ARSLR-R,6X6           ,RSL          ,      5109,      4713,5993036     ,4410,1,        13.33,      11.43,     45.81,                   ,12/07/2015 02:06:14,
5993045,PS65178ARSLR-R,6X6           ,RSL          ,      5148,      4713,5993045     ,4410,1,        13.33,      11.43,     45.81,                   ,12/07/2015 02:06:14,
5993037,PS65178ARSLR-R,6X6           ,RSL          ,      5148,      4713,5993037     ,4410,1,        13.33,      11.43,     45.81,                   ,12/07/2015 02:06:14,
5993047,PS65178ARSLR-R,6X6           ,RSL          ,      3744,      4713,5993047     ,4410,1,        13.33,      11.43,     45.81,                   ,12/07/2015 02:06:14,
5993042,PS65178ARSLR-R,6X6           ,RSL          ,      5126,      4713,5993042     ,4410,1,        13.33,      11.43,     45.81,                   ,12/07/2015 02:06:14,
5993041,PS65178ARSLR-R,6X6           ,RSL          ,      3800,      4713,5993041     ,4410,1,        13.33,      11.43,     45.81,                   ,12/07/2015 02:06:14,
5995306,51631RSMR-G2YK,4X4           ,RSM300       ,      9625,      4552,5995306     ,4410,1,         13.1,      12.14,     45.14,                   ,12/07/2015 02:06:14,
8004639,PS51206DSQR-RK,2X2           ,DSQST        ,     24367,      4551,8004639     ,4410,1,        14.89,      11.23,     42.44,                   ,12/07/2015 02:06:14,
8000158,TPS65178RSLR-R,6X6           ,RSL          ,      3046,      4511,8000158     ,4410,1,        13.33,      11.43,     43.79,                   ,12/07/2015 02:06:14,
5999151,1640ARSLR1-G2K,6X6           ,RSL300       ,      4972,      4444,5999151     ,4410,1,         13.1,      12.14,     44.07,                   ,12/07/2015 02:06:14,
8007535,PS56221DQPT2-C,6X5           ,DQPCLIP      ,      6820,      4300,8007535     ,4410,1,        16.87,       14.9,     41.62,                   ,12/07/2015 02:06:14,
5924478,PS25810RVCR-G2,4X3           ,RVC300ST     ,     15523,      4268,5924478     ,4410,1,            0,      22.19,     65.45,                   ,12/07/2015 02:06:14,
8016171,V2603V1RUNR-G2,2X2           ,RUNST300     ,     22299,      4253,8016171     ,4410,1,        16.17,      12.19,     39.14,                   ,12/07/2015 02:06:14,
8011987,C7834IRTQR-UNP,8X8           ,RTQ          ,       670,      4209,8011987     ,4410,1,         5.88,       3.62,     40.42,                   ,12/07/2015 02:06:14,
8030476,PS54678RTER-G2,3X3           ,RTE300       ,       720,      4147,8030476     ,4410,1,        13.15,      12.19,      41.1,                   ,12/07/2015 02:06:14,
8009275,PS54678RTER-G2,3X3           ,RTE300       ,      6904,      4147,8009275     ,4410,1,        13.15,      12.19,      41.1,                   ,12/07/2015 02:06:14,
8009274,PS54678RTER-G2,3X3           ,RTE300       ,     12617,      4147,8009274     ,4410,1,        13.15,      12.19,      41.1,                   ,12/07/2015 02:06:14,
8031291,PS54678RTER-G2,3X3           ,RTE300       ,       800,      4147,8031291     ,4410,1,        13.15,      12.19,      41.1,                   ,12/07/2015 02:06:14,
8019826,Q24314ADSGR-G2,2X2           ,DSGST        ,     23548,      4058,8019826     ,4410,1,        14.25,      11.23,     38.15,                   ,12/07/2015 02:06:14,
8023185,PS65631DPDR-G2,3X3           ,DPD300       ,     13637,      3747,8023185     ,4410,1,        13.18,      12.22,      37.1,                   ,12/07/2015 02:06:14,
8023178,PS54678RTER-G2,3X3           ,RTE300       ,     13801,      3747,8023178     ,4410,1,        13.15,      12.19,      37.1,                   ,12/07/2015 02:06:14,
8023179,PS54678RTER-G2,3X3           ,RTE300       ,     13661,      3747,8023179     ,4410,1,        13.15,      12.19,      37.1,                   ,12/07/2015 02:06:14,
8027101,PS65178ARSLR-R,6X6           ,RSL          ,      5150,      3685,8027101     ,4410,1,        13.35,      11.43,     35.52,                   ,12/07/2015 02:06:14,
8033429,53355DQPR-CQN#,6X5           ,DQPCLIP      ,      2652,      3501,8033429     ,4410,1,        14.19,      12.35,     33.75,                   ,12/07/2015 02:06:14,
8034269,S544C24RVFR-LN,7X5           ,RVFCLIPT     ,      3633,      3472,8034269     ,4410,1,        14.24,       12.4,     33.47,                   ,12/07/2015 02:06:14,
8036428,53819ARGTR1-LK,3X3           ,RGTST        ,     13818,      3470,8036428     ,4410,1,        13.71,      11.23,     32.81,                   ,12/07/2015 02:06:14,
8036427,53819ARGTR1-LK,3X3           ,RGTST        ,     13819,      3470,8036427     ,4410,1,        13.71,      11.23,     32.81,                   ,12/07/2015 02:06:14,
8036431,53819ARGTR1-LK,3X3           ,RGTST        ,     13822,      3470,8036431     ,4410,1,        13.71,      11.23,     32.81,                   ,12/07/2015 02:06:14,
8064532,25942ARVCR1-G2,4X3           ,RVC300       ,       500,      3454,8064532     ,4410,1,        13.21,      12.14,     34.06,                   ,12/07/2015 02:06:14,
8033229,TPS2556DRBR-L ,3X3           ,DRB          ,      7887,      3432,8033229     ,4410,1,        13.03,      11.93,     33.81,                   ,12/07/2015 02:06:14,
8033205,PS24720RGTR-CK,3X3           ,RGT          ,     13779,      3426,8033205     ,4410,1,        13.23,      12.19,     33.81,                   ,12/07/2015 02:06:14,
8040198,71801DPJT1-G2K,3X4           ,DPJST300     ,     11487,      3373,8040198     ,4410,1,        13.68,      11.16,      31.8,                   ,12/07/2015 02:06:14,
8040200,71801DPJT1-G2K,3X4           ,DPJST300     ,     14856,      3373,8040200     ,4410,1,        13.68,      11.16,      31.8,                   ,12/07/2015 02:06:14,
8035577,PS54678RTER-G2,3X3           ,RTE300       ,     13798,      3349,8035577     ,4410,1,        13.23,      12.19,     33.04,                   ,12/07/2015 02:06:14,
8035578,PS54678RTER-G2,3X3           ,RTE300       ,     13671,      3349,8035578     ,4410,1,        13.23,      12.19,     33.04,                   ,12/07/2015 02:06:14,
8035574,PS54678RTER-G2,3X3           ,RTE300       ,     13807,      3349,8035574     ,4410,1,        13.23,      12.19,     33.04,                   ,12/07/2015 02:06:14,
8042179,1211DSCR1-G2YK,3X3           ,DSC300ST     ,     13820,      3304,8042179     ,4410,1,        13.71,      11.23,     31.15,                   ,12/07/2015 02:06:14,
8038981,Q24640RVAR-G2K,3.5X3.5       ,RVA300       ,      6681,      3261,8038981     ,4410,1,        13.21,      12.14,     32.13,                   ,12/07/2015 02:06:14,
8038985,Q24640RVAR-G2K,3.5X3.5       ,RVA300       ,      3304,      3261,8038985     ,4410,1,        13.21,      12.14,     32.13,                   ,12/07/2015 02:06:14,
8039043,Q24617RGER-G2K,4X4           ,RGE300       ,      9689,      3257,8039043     ,4410,1,        13.26,      12.22,     32.12,                   ,12/07/2015 02:06:14,
8039044,Q24617RGER-G2K,4X4           ,RGE300       ,      5005,      3257,8039044     ,4410,1,        13.26,      12.22,     32.12,                   ,12/07/2015 02:06:14,
8052577,51315RGFR-LS2Y,7X5           ,RGFMCM       ,      3668,      3211,8052577     ,4410,1,        22.77,      17.93,     27.86,                   ,12/07/2015 02:06:14,
8052575,51315RGFR-LS2Y,7X5           ,RGFMCM       ,      3676,      3211,8052575     ,4410,1,        22.77,      17.93,     27.86,                   ,12/07/2015 02:06:14,
8052567,51315RGFR-LS2Y,7X5           ,RGFMCM       ,      2992,      3211,8052567     ,4410,1,        22.77,      17.93,     27.86,                   ,12/07/2015 02:06:14,
8052576,51315RGFR-LS2Y,7X5           ,RGFMCM       ,      3651,      3211,8052576     ,4410,1,        22.77,      17.93,     27.86,                   ,12/07/2015 02:06:14,
8052571,51315RGFR-LS2Y,7X5           ,RGFMCM       ,      3687,      3211,8052571     ,4410,1,        22.77,      17.93,     27.86,                   ,12/07/2015 02:06:14,
8052570,51315RGFR-LS2Y,7X5           ,RGFMCM       ,      3678,      3211,8052570     ,4410,1,        22.77,      17.93,     27.86,                   ,12/07/2015 02:06:14,
8052574,51315RGFR-LS2Y,7X5           ,RGFMCM       ,      3673,      3211,8052574     ,4410,1,        22.77,      17.93,     27.86,                   ,12/07/2015 02:06:14,
8052569,51315RGFR-LS2Y,7X5           ,RGFMCM       ,      1648,      3211,8052569     ,4410,1,        22.77,      17.93,     27.86,                   ,12/07/2015 02:06:14,
8052581,51315RGFR-LS2Y,7X5           ,RGFMCM       ,      3664,      3211,8052581     ,4410,1,        22.77,      17.93,     27.86,                   ,12/07/2015 02:06:14,
8052580,51315RGFR-LS2Y,7X5           ,RGFMCM       ,      3676,      3211,8052580     ,4410,1,        22.77,      17.93,     27.86,                   ,12/07/2015 02:06:14,
8044759,Q24314ADSGR-G2,2X2           ,DSGST        ,     24811,      3210,8044759     ,4410,1,        13.71,      11.23,     30.21,                   ,12/07/2015 02:06:14,
8044097,PS53318DQPR-LN,6X5           ,DQPCLIP      ,      6941,      3199,8044097     ,4410,1,        16.94,       14.9,     30.54,                   ,12/07/2015 02:06:14,
8047121,BQ29705DSER-G2,1.5X1.5       ,DSEST300     ,     27845,      3179,8047121     ,4410,1,        14.28,      11.43,     29.52,                   ,12/07/2015 02:06:14,
8042319,PS54678RTER-G2,3X3           ,RTE300       ,      6903,      3159,8042319     ,4410,1,        13.23,      12.19,     31.14,                   ,12/07/2015 02:06:14,
8042318,PS54678RTER-G2,3X3           ,RTE300       ,     11050,      3159,8042318     ,4410,1,        13.23,      12.19,     31.14,                   ,12/07/2015 02:06:14,
8042316,PS54678RTER-G2,3X3           ,RTE300       ,     13801,      3159,8042316     ,4410,1,        13.23,      12.19,     31.14,12/06/2015 09:20:32,12/07/2015 02:06:14,CLFTEA16
8045323,PS40428RHAR-G2,6X6           ,RHA300       ,      5138,      3147,8045323     ,4410,1,         13.6,      11.64,      30.1,                   ,12/07/2015 02:06:14,
8048166,BQ29707DSER-G2,1.5X1.5       ,DSEST300     ,     20954,      3145,8048166     ,4410,1,        14.28,      11.43,     29.18,                   ,12/07/2015 02:06:14,
8048164,BQ29707DSER-G2,1.5X1.5       ,DSEST300     ,     41979,      3145,8048164     ,4410,1,        14.28,      11.43,     29.18,                   ,12/07/2015 02:06:14,
8048201,54218ARTER1-G2,3X3           ,RTE300ST     ,      7699,      3112,8048201     ,4410,1,        13.68,      11.16,     29.18,                   ,12/07/2015 02:06:14,
8043962,TPS53311RGTR-L,3X3           ,RGT          ,     13786,      3100,8043962     ,4410,1,        13.23,      12.19,     30.54,                   ,12/07/2015 02:06:14,
8044817,PS54678RTER-G2,3X3           ,RTE300       ,     13803,      3066,8044817     ,4410,1,        13.23,      12.19,     30.21,                   ,12/07/2015 02:06:14,
8044815,PS54678RTER-G2,3X3           ,RTE300       ,     13785,      3066,8044815     ,4410,1,        13.23,      12.19,     30.21,                   ,12/07/2015 02:06:14,
8044812,PS54678RTER-G2,3X3           ,RTE300       ,     13581,      3066,8044812     ,4410,1,        13.23,      12.19,     30.21,                   ,12/07/2015 02:06:14,
8044814,PS54678RTER-G2,3X3           ,RTE300       ,     13809,      3066,8044814     ,4410,1,        13.23,      12.19,     30.21,                   ,12/07/2015 02:06:14,
8044816,PS54678RTER-G2,3X3           ,RTE300       ,     13806,      3066,8044816     ,4410,1,        13.23,      12.19,     30.21,                   ,12/07/2015 02:06:14,
8044813,PS54678RTER-G2,3X3           ,RTE300       ,     13798,      3066,8044813     ,4410,1,        13.23,      12.19,     30.21,12/06/2015 11:59:15,12/07/2015 02:06:14,CLFTEA70
8044818,PS54678RTER-G2,3X3           ,RTE300       ,      8083,      3066,8044818     ,4410,1,        13.23,      12.19,     30.21,                   ,12/07/2015 02:06:14,
8048616,PS40428RHAR-G2,6X6           ,RHA300       ,      5177,      3047,8048616     ,4410,1,         13.6,      11.64,      29.1,                   ,12/07/2015 02:06:14,
8046463,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      7328,      3047,8046463     ,4410,1,        15.06,      13.79,     29.79,                   ,12/07/2015 02:06:14,
8048625,PS40428RHAR-G2,6X6           ,RHA300       ,      4279,      3047,8048625     ,4410,1,         13.6,      11.64,      29.1,                   ,12/07/2015 02:06:14,
8046461,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      9198,      3047,8046461     ,4410,1,        15.06,      13.79,     29.79,                   ,12/07/2015 02:06:14,
