"tester_index","tester_config","loadboard_type","setup_change","Package","apu_tester","package_type","pin","package_size","Lot_Name","quantity","Lot_Weight","device_name","Setup_Time","Completion_Time","capacity"
"26","ETS-2-64","6487925B","","3.5X3.5","26","STD","RHL","3.5X3.5","5850143","13188","762","PS54821RHLR2-R","09/18/2015 02:30:41","09/19/2015 11:29:42","61549.9821"
"26","ETS-2-64","6487925B","","3.5X3.5","26","STD","RHL","3.5X3.5","5850142","10437","762","PS54821RHLR2-R","09/18/2015 02:30:41","09/19/2015 15:34:50","61549.9821"
"26","ETS-2-64","6487925B","","3.5X3.5","26","STD","RHL","3.5X3.5","5851612","15105","719","PS54821RHLR2-R","09/18/2015 02:30:41","09/19/2015 21:29:10","61549.9821"
"26","ETS-2-64","6542741A","setup change","3X3","26","STRIP","RGTST","3X3","5841962","13767","1184","53819ARGTR1-LK","09/19/2015 21:29:10","09/20/2015 00:39:44","107404.511"
"27","ETS-2-64","6522167C","setup change","6X5","27","CLIP","DQPCLIP","6X5","5838956","3490","15.78","PS53319DQPR-LN","09/19/2015 23:27:44","09/20/2015 02:21:13","59923.8699"
"27","ETS-2-64","6547181A","","3X3","27","STD","DRC","3X3","5827977","12509","1431","2592AADRCR-G2K","09/18/2015 02:30:41","09/18/2015 07:50:06","56572.0615"
"27","ETS-2-64","6547181A","","3X3","27","STD","DRC","3X3","5846672","13770","862","2592BADRCR-G2K","09/18/2015 02:30:41","09/18/2015 13:44:47","56074.8169"
"27","ETS-2-64","6547181A","","3X3","27","STD","DRC","3X3","5846674","8943","862","2592BADRCR-G2K","09/18/2015 02:30:41","09/18/2015 17:35:29","56074.8169"
"27","ETS-2-64","6547181A","","3X3","27","STD","DRC","3X3","5846670","13692","862","2592BADRCR-G2K","09/18/2015 02:30:41","09/18/2015 23:28:09","56074.8169"
"27","ETS-2-64","6547181A","","3X3","27","STD","DRC","3X3","5846671","13556","862","2592BADRCR-G2K","09/18/2015 02:30:41","09/19/2015 05:17:20","56074.8169"
"27","ETS-2-64","6547181A","","3X3","27","STD","DRC","3X3","5841248","6830","1016","2592ZADRCR-G2K","09/18/2015 02:30:41","09/19/2015 08:28:45","51641.4963"
"27","ETS-2-64","6547181A","","3X3","27","STD","DRC","3X3","5841243","13810","1016","2592ZADRCR-G2K","09/18/2015 02:30:41","09/19/2015 14:54:47","51641.4963"
"27","ETS-2-64","6547181A","","3X3","27","STD","DRC","3X3","5846677","6822","862","2592ZADRCR-G2K","09/18/2015 02:30:41","09/19/2015 18:05:59","51641.4963"
"27","ETS-2-64","6547181A","","3X3","27","STD","DRC","3X3","5846676","11504","862","2592ZADRCR-G2K","09/18/2015 02:30:41","09/19/2015 23:27:44","51641.4963"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5789881","22229","3027","603V1RUNR-G2N#","09/18/2015 02:30:41","09/18/2015 05:13:27","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5796990","24763","2638","603V1RUNR-G2N#","09/18/2015 02:30:41","09/18/2015 08:14:41","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5796997","24747","2638","603V1RUNR-G2N#","09/18/2015 02:30:41","09/18/2015 11:15:47","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5796996","24787","2638","603V1RUNR-G2N#","09/18/2015 02:30:41","09/18/2015 14:17:11","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5830794","24782","1638","603V1RUNR-G2N#","09/18/2015 02:30:41","09/18/2015 17:18:32","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5830795","24776","1638","603V1RUNR-G2N#","09/18/2015 02:30:41","09/18/2015 20:19:51","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5830787","13072","1638","603V1RUNR-G2N#","09/18/2015 02:30:41","09/18/2015 21:55:59","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5830788","12402","1638","603V1RUNR-G2N#","09/18/2015 02:30:41","09/18/2015 23:27:15","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5830796","13320","1638","603V1RUNR-G2N#","09/18/2015 02:30:41","09/19/2015 01:05:11","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5830784","24775","1638","603V1RUNR-G2N#","09/18/2015 02:30:41","09/19/2015 04:06:30","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5830783","24623","1638","603V1RUNR-G2N#","09/18/2015 02:30:41","09/19/2015 07:06:42","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5830789","24643","1638","603V1RUNR-G2N#","09/18/2015 02:30:41","09/19/2015 10:07:03","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5830792","24759","1638","603V1RUNR-G2N#","09/18/2015 02:30:41","09/19/2015 13:08:14","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5831722","12347","1605","603V1RUNR-G2N#","09/18/2015 02:30:41","09/19/2015 14:39:06","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5831723","24568","1605","603V1RUNR-G2N#","09/18/2015 02:30:41","09/19/2015 17:38:54","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5831729","12317","1605","603V1RUNR-G2N#","09/18/2015 02:30:41","09/19/2015 19:09:32","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5831719","24781","1605","603V1RUNR-G2N#","09/18/2015 02:30:41","09/19/2015 22:10:53","197858.211"
"29","ETS-2-64","6528944B","","2X2","29","STD","RUNST300","2X2","5831718","24764","1605","603V1RUNR-G2N#","09/18/2015 02:30:41","09/20/2015 01:12:07","197858.211"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","RGY","5.5X3.5","5833031","6472","17.61","BQ24133RGYR-G2","09/18/2015 02:30:41","09/18/2015 07:42:20","49584.8536"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","RGY","5.5X3.5","5787762","6132","32.4","BQ24133RGYR-G2","09/18/2015 02:30:41","09/18/2015 12:37:40","49584.8536"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","RGY","5.5X3.5","5833042","6473","16.88","BQ24133RGYR-G2","09/18/2015 02:30:41","09/18/2015 17:49:22","49584.8536"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","RGY","5.5X3.5","5827641","5133","1459","BQ24133RGYR1-L","09/18/2015 02:30:41","09/19/2015 22:55:55","49584.8536"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","RGY","5.5X3.5","5838768","6320","1495","BQ24170RGYR-G2","09/18/2015 02:30:41","09/18/2015 21:07:02","48904.569"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","RGY","5.5X3.5","5835801","6370","1179","BQ24170RGYR-G2","09/18/2015 02:30:41","09/19/2015 00:26:16","48904.569"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","RGY","5.5X3.5","5835796","6355","1179","BQ24170RGYR-G2","09/18/2015 02:30:41","09/19/2015 03:45:02","48904.569"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","RGY","5.5X3.5","5835802","6400","1179","BQ24170RGYR-G2","09/18/2015 02:30:41","09/19/2015 07:05:12","48904.569"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","RGY","5.5X3.5","5835798","6401","1179","BQ24170RGYR-G2","09/18/2015 02:30:41","09/19/2015 10:25:24","48904.569"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","RGY","5.5X3.5","5835800","6374","1179","BQ24170RGYR-G2","09/18/2015 02:30:41","09/19/2015 13:44:45","48904.569"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","RGY","5.5X3.5","5835799","6360","1179","BQ24170RGYR-G2","09/18/2015 02:30:41","09/19/2015 17:03:41","48904.569"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","RGY","5.5X3.5","5838767","6425","1095","BQ24170RGYR-G2","09/18/2015 02:30:41","09/19/2015 20:24:37","48904.569"
"30","ETS-2-64","6528917B","setup change","7X5","30","CLIP","RVFCLIP","7X5","5685945","3550","66.75","44C20RVFT1-LN#","09/19/2015 22:55:55","09/20/2015 01:52:18","16624.7584"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","RHL","3.5X3.5","5845046","11427","907","PS54821RHLR2-R","09/18/2015 02:30:41","09/18/2015 06:58:58","61549.9821"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","RHL","3.5X3.5","5846599","15116","862","PS54821RHLR2-R","09/18/2015 02:30:41","09/18/2015 12:53:33","61549.9821"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","RHL","3.5X3.5","5848419","15090","803","PS54821RHLR2-R","09/18/2015 02:30:41","09/18/2015 18:47:32","61549.9821"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","RHL","3.5X3.5","5848422","10512","803","PS54821RHLR2-R","09/18/2015 02:30:41","09/18/2015 22:54:26","61549.9821"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","RHL","3.5X3.5","5848410","15063","803","PS54821RHLR2-R","09/18/2015 02:30:41","09/19/2015 04:47:46","61549.9821"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","RHL","3.5X3.5","5849673","15113","772","PS54821RHLR2-R","09/18/2015 02:30:41","09/19/2015 10:42:17","61549.9821"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","RHL","3.5X3.5","5850139","15111","762","PS54821RHLR2-R","09/18/2015 02:30:41","09/19/2015 16:36:45","61549.9821"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","RHL","3.5X3.5","5850138","15080","762","PS54821RHLR2-R","09/18/2015 02:30:41","09/19/2015 22:30:30","61549.9821"
"31","ETS-2-64","6560309A","setup change","4X4","31","STD","RGE","4X4","5849229","4456","786","BQ24266RGER1-8","09/19/2015 22:30:30","09/20/2015 00:33:51","54660.0657"
"32","ETS-2-128","6530035A","","3X3","32","STRIP","DSC300ST","3X3","5839893","13822","1653","1211DSCR1-G2YK","09/19/2015 20:31:42","09/19/2015 23:49:33","208380.42"
"32","ETS-2-128","6530035A","","3X3","32","STRIP","DSC300ST","3X3","5835728","13818","1355","1211DSCR1-G2YK","09/19/2015 20:31:42","09/20/2015 01:26:02","208380.42"
"32","ETS-2-128","6530035A","setup change","3X3","32","STRIP","DSC300ST","3X3","5839901","13802","1653","1211DSCR1-G2YK","09/19/2015 20:31:42","09/19/2015 22:13:03","208380.42"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","RGR300ST","3.5X3.5","5812746","8123","24.61","7A8300RGRR-G2K","09/18/2015 02:30:41","09/18/2015 09:01:34","83689.4118"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","RGR300ST","3.5X3.5","5816374","14315","1956","7A8300RGRR-G2K","09/18/2015 02:30:41","09/18/2015 13:08:53","83689.4118"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","RGR300ST","3.5X3.5","5816375","15109","1956","7A8300RGRR-G2K","09/18/2015 02:30:41","09/18/2015 17:29:52","83689.4118"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","RGR300ST","3.5X3.5","5816378","8140","1956","7A8300RGRR-G2K","09/18/2015 02:30:41","09/18/2015 19:50:55","83689.4118"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","RGR300ST","3.5X3.5","5816376","14998","1956","7A8300RGRR-G2K","09/18/2015 02:30:41","09/19/2015 00:09:59","83689.4118"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","RGR300ST","3.5X3.5","5816371","15100","1956","7A8300RGRR-G2K","09/18/2015 02:30:41","09/19/2015 04:30:48","83689.4118"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","RGR300ST","3.5X3.5","5818226","15080","1892","7A8300RGRR-G2K","09/18/2015 02:30:41","09/19/2015 08:51:16","83689.4118"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","RGR300ST","3.5X3.5","5822164","15095","1781","7A8300RGRR-G2K","09/18/2015 02:30:41","09/19/2015 13:12:00","83689.4118"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","RGR300ST","3.5X3.5","5825212","10279","1686","7A8300RGRR-G2K","09/18/2015 02:30:41","09/19/2015 16:09:52","83689.4118"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","RGR300ST","3.5X3.5","5825210","7548","1686","7A8300RGRR-G2K","09/18/2015 02:30:41","09/19/2015 18:20:45","83689.4118"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","RGR300ST","3.5X3.5","5825213","7553","1686","7A8300RGRR-G2K","09/18/2015 02:30:41","09/19/2015 20:31:42","83689.4118"
"33","ETS-2-64","6568521A","setup change","5X5","33","STD","RHB300","5X5","5849307","7903","784","PS65261RHBR-G2","09/19/2015 22:48:07","09/20/2015 01:08:48","84486.7221"
"33","ETS-2-64","6569306A","","3X3","33","STD","RTE300","3X3","5837514","11350","1114","5633BRTER-KDG2","09/18/2015 02:30:41","09/18/2015 05:59:18","78064.9412"
"33","ETS-2-64","6569306A","","3X3","33","STD","RTE300","3X3","5846714","13459","862","65633AKRTER-G2","09/18/2015 02:30:41","09/18/2015 09:54:58","82589.1594"
"33","ETS-2-64","6569306A","","3X3","33","STD","RTE300","3X3","5846708","13808","862","65633AKRTER-G2","09/18/2015 02:30:41","09/18/2015 13:56:44","82589.1594"
"33","ETS-2-64","6569306A","","3X3","33","STD","RTE300","3X3","5846712","13794","862","65633AKRTER-G2","09/18/2015 02:30:41","09/18/2015 17:58:15","82589.1594"
"33","ETS-2-64","6569306A","","3X3","33","STD","RTE300","3X3","5846709","13805","862","65633AKRTER-G2","09/18/2015 02:30:41","09/18/2015 21:59:58","82589.1594"
"33","ETS-2-64","6569306A","","3X3","33","STD","RTE300","3X3","5846706","13800","862","65633AKRTER-G2","09/18/2015 02:30:41","09/19/2015 02:01:35","82589.1594"
"33","ETS-2-64","6569306A","","3X3","33","STD","RTE300","3X3","5849169","13809","785","65633AKRTER-G2","09/18/2015 02:30:41","09/19/2015 06:03:22","82589.1594"
"33","ETS-2-64","6569306A","","3X3","33","STD","RTE300","3X3","5849170","13780","785","65633AKRTER-G2","09/18/2015 02:30:41","09/19/2015 10:04:39","82589.1594"
"33","ETS-2-64","6569306A","","3X3","33","STD","RTE300","3X3","5849175","13808","785","65633AKRTER-G2","09/18/2015 02:30:41","09/19/2015 14:06:24","82589.1594"
"33","ETS-2-64","6569306A","","3X3","33","STD","RTE300","3X3","5836673","13735","1149","65633BKRTER-G2","09/18/2015 02:30:41","09/19/2015 18:24:56","78715.6499"
"33","ETS-2-64","6569306A","","3X3","33","STD","RTE300","3X3","5837068","6899","1130","65633BKRTER-G2","09/18/2015 02:30:41","09/19/2015 20:35:17","78715.6499"
"33","ETS-2-64","6569306A","","3X3","33","STD","RTE300","3X3","5840890","7031","1025","65633BKRTER-G2","09/18/2015 02:30:41","09/19/2015 22:48:07","78715.6499"
"34","ETS-2-64","6541533C","","4X4","34","STD","RSM300","4X4","5835779","7135","1181","51631RSMR-G2YK","09/18/2015 02:30:41","09/18/2015 05:05:17","66896.3003"
"34","ETS-2-64","6541533C","","4X4","34","STD","RSM300","4X4","5839054","10063","1089","S51624RSMR-G2K","09/18/2015 02:30:41","09/18/2015 10:03:16","48793.8024"
"34","ETS-2-64","6541533C","","4X4","34","STD","RSM300","4X4","5841228","10073","1016","S51624RSMR-G2K","09/18/2015 02:30:41","09/18/2015 15:01:33","48793.8024"
"34","ETS-2-64","6541533C","","4X4","34","STD","RSM300","4X4","5841239","9840","1016","S51624RSMR-G2K","09/18/2015 02:30:41","09/18/2015 19:52:57","48793.8024"
"34","ETS-2-64","6541533C","","4X4","34","STD","RSM300","4X4","5841230","9999","1016","S51624RSMR-G2K","09/18/2015 02:30:41","09/19/2015 00:49:03","48793.8024"
"34","ETS-2-64","6541533C","","4X4","34","STD","RSM300","4X4","5841238","10055","1016","S51624RSMR-G2K","09/18/2015 02:30:41","09/19/2015 05:46:48","48793.8024"
"34","ETS-2-64","6541533C","","4X4","34","STD","RSM300","4X4","5841229","10072","1016","S51624RSMR-G2K","09/18/2015 02:30:41","09/19/2015 10:45:03","48793.8024"
"34","ETS-2-64","6541533C","","4X4","34","STD","RSM300","4X4","5841237","10043","1016","S51624RSMR-G2K","09/18/2015 02:30:41","09/19/2015 15:42:26","48793.8024"
"34","ETS-2-64","6541533C","","4X4","34","STD","RSM300","4X4","5841949","5033","993","S51624RSMR-G2K","09/18/2015 02:30:41","09/19/2015 18:11:59","48793.8024"
"34","ETS-2-64","6541533C","","4X4","34","STD","RSM300","4X4","5844480","10070","924","S51624RSMR-G2K","09/18/2015 02:30:41","09/19/2015 23:10:10","48793.8024"
"34","ETS-2-64","6541533C","","4X4","34","STD","RSM300","4X4","5848045","5039","817","S51624RSMR-G2K","09/18/2015 02:30:41","09/20/2015 01:39:53","48793.8024"
"35","ETS-2M-64","6505771B","","3X3","35","STD","DRB","3X3","5839038","13673","1494","TPS2557DRBR3-R","09/18/2015 02:30:41","09/18/2015 13:27:59",""
"35","ETS-2M-64","6505771B","","3X3","35","STD","DRB","3X3","5835868","10680","1191","TPS2557DRBR3-R","09/18/2015 02:30:41","09/18/2015 22:01:37",""
"35","ETS-2M-64","6505771B","","3X3","35","STD","DRB","3X3","5836625","10694","1160","TPS2557DRBR3-R","09/18/2015 02:30:41","09/19/2015 06:35:55",""
"35","ETS-2M-64","6505771B","","3X3","35","STD","DRB","3X3","5836626","6887","1160","TPS2557DRBR3-R","09/18/2015 02:30:41","09/19/2015 12:07:29",""
"35","ETS-2M-64","6505771B","","3X3","35","STD","DRB","3X3","5839034","13813","1094","TPS2557DRBR3-R","09/18/2015 02:30:41","09/19/2015 23:11:31",""
"35","ETS-2M-64","6528917C","setup change","7X5","35","CLIP","RVFCLIP","7X5","5805353","1459","27.67","4C24RVFT-OLQN#","09/19/2015 23:11:31","09/20/2015 00:27:31","20621.0837"
"36","ETS-2-64","6493388A","","3X3","36","STD","DRC300LLF","3X3","5826245","16144","1473","S61087DRCR-G2Y","09/18/2015 02:30:41","09/18/2015 05:42:14","121991.886"
"36","ETS-2-64","6493388A","","3X3","36","STD","DRC300LLF","3X3","5826244","16554","1473","S61087DRCR-G2Y","09/18/2015 02:30:41","09/18/2015 08:58:38","121991.886"
"36","ETS-2-64","6493388A","","3X3","36","STD","DRC300LLF","3X3","5826246","15048","1473","S61087DRCR-G2Y","09/18/2015 02:30:41","09/18/2015 11:57:16","121991.886"
"36","ETS-2-64","6493388A","","3X3","36","STD","DRC300LLF","3X3","5826243","16575","1473","S61087DRCR-G2Y","09/18/2015 02:30:41","09/18/2015 15:13:54","121991.886"
"36","ETS-2-64","6493388A","","3X3","36","STD","DRC300LLF","3X3","5844255","16925","929","S61087DRCR-G2Y","09/18/2015 02:30:41","09/18/2015 18:34:41","121991.886"
"36","ETS-2-64","6493388A","","3X3","36","STD","DRC300LLF","3X3","5844254","16694","929","S61087DRCR-G2Y","09/18/2015 02:30:41","09/18/2015 21:52:44","121991.886"
"36","ETS-2-64","6493388A","","3X3","36","STD","DRC300LLF","3X3","5844258","16855","929","S61087DRCR-G2Y","09/18/2015 02:30:41","09/19/2015 01:12:42","121991.886"
"36","ETS-2-64","6493388A","","3X3","36","STD","DRC300LLF","3X3","5844257","16936","929","S61087DRCR-G2Y","09/18/2015 02:30:41","09/19/2015 04:33:36","121991.886"
"36","ETS-2-64","6493388A","","3X3","36","STD","DRC300LLF","3X3","5844253","16856","929","S61087DRCR-G2Y","09/18/2015 02:30:41","09/19/2015 07:53:34","121991.886"
"36","ETS-2-64","6493388A","","3X3","36","STD","DRC300LLF","3X3","5844256","16932","929","S61087DRCR-G2Y","09/18/2015 02:30:41","09/19/2015 11:14:26","121991.886"
"36","ETS-2-64","6493388A","","3X3","36","STD","DRC300LLF","3X3","5844252","16909","929","S61087DRCR-G2Y","09/18/2015 02:30:41","09/19/2015 14:35:01","121991.886"
"36","ETS-2-64","6493388A","","3X3","36","STD","DRC300LLF","3X3","5844259","11774","929","S61087DRCR-G2Y","09/18/2015 02:30:41","09/19/2015 16:55:00","121991.886"
"37","ETS-2-128","6544455A","","3X3","37","STD","RTE300","3X3","5835677","10861","1181","PS61176RTER-G2","09/18/2015 05:38:20","09/18/2015 10:19:19","93324.6593"
"37","ETS-2-128","6544455A","","3X3","37","STD","RTE300","3X3","5845538","8897","894","PS61176RTER-G2","09/18/2015 05:38:20","09/18/2015 12:37:35","93324.6593"
"37","ETS-2-128","6544455A","","3X3","37","STD","RTE300","3X3","5835675","13433","1181","PS61176RTER-G2","09/18/2015 05:38:20","09/18/2015 16:05:50","93324.6593"
"37","ETS-2-128","6544455A","","3X3","37","STD","RTE300","3X3","5835676","13785","1181","PS61176RTER-G2","09/18/2015 05:38:20","09/18/2015 19:39:30","93324.6593"
"37","ETS-2-128","6544455A","","3X3","37","STD","RTE300","3X3","5845537","13488","894","PS61176RTER-G2","09/18/2015 05:38:20","09/18/2015 23:08:35","93324.6593"
"37","ETS-2-128","6544455A","setup change","3X3","37","STD","RTE300","3X3","5835678","6900","1181","PS61176RTER-G2","09/18/2015 05:38:20","09/18/2015 07:30:46","93324.6593"
"37","ETS-2-128","6555639A","","5.5X3.5","37","STD","RHR300","5.5X3.5","5584612","5071","9058","1306051RHRR-G2","09/18/2015 02:30:41","09/18/2015 05:38:20","42013.5278"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5841143","13820","1019","CC24610DRBR-CK","09/18/2015 02:30:41","09/18/2015 06:05:20","93149.4138"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5841144","13788","1019","CC24610DRBR-CK","09/18/2015 02:30:41","09/18/2015 09:39:29","93149.4138"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5841141","13782","1019","CC24610DRBR-CK","09/18/2015 02:30:41","09/18/2015 13:13:33","93149.4138"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5841147","13775","1019","CC24610DRBR-CK","09/18/2015 02:30:41","09/18/2015 16:47:30","93149.4138"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5841135","13819","1019","CC24610DRBR-CK","09/18/2015 02:30:41","09/18/2015 20:22:09","93149.4138"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5841138","12311","1019","CC24610DRBR-CK","09/18/2015 02:30:41","09/18/2015 23:33:28","93149.4138"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5841136","13792","1019","CC24610DRBR-CK","09/18/2015 02:30:41","09/19/2015 03:07:41","93149.4138"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5841137","13695","1019","CC24610DRBR-CK","09/18/2015 02:30:41","09/19/2015 06:40:24","93149.4138"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5852166","7632","11.79","CC24610DRBR-GK","09/18/2015 02:30:41","09/19/2015 12:47:44","93149.4138"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5846691","7100","12.7","CC24610DRBR-GK","09/18/2015 02:30:41","09/19/2015 18:29:32","93149.4138"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5835666","7185","1180","CC24610DRBR-GK","09/18/2015 02:30:41","09/19/2015 20:21:37","93149.4138"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5846692","6893","862","CC24610DRBR-GK","09/18/2015 02:30:41","09/19/2015 22:09:10","93149.4138"
"38","ETS-2-64","6511094C","","3X3","38","STD","DRB","3X3","5852167","6910","698","CC24610DRBR-GK","09/18/2015 02:30:41","09/19/2015 23:57:00","93149.4138"
"39","ETS-2M-64","6541231B","","3.5X3.5","39","STD","RGR300","3.5X3.5","5846669","14778","862","Q24736RGRR-G2K","09/18/2015 02:30:41","09/18/2015 07:12:43","75720.6487"
"39","ETS-2M-64","6541231B","","3.5X3.5","39","STD","RGR300","3.5X3.5","5846665","15069","862","Q24736RGRR-G2K","09/18/2015 02:30:41","09/18/2015 12:00:17","75720.6487"
"39","ETS-2M-64","6541231B","","3.5X3.5","39","STD","RGR300","3.5X3.5","5846668","14939","862","Q24736RGRR-G2K","09/18/2015 02:30:41","09/18/2015 16:45:23","75720.6487"
"39","ETS-2M-64","6541231B","","3.5X3.5","39","STD","RGR300","3.5X3.5","5849122","14970","785","Q24736RGRR-G2K","09/18/2015 02:30:41","09/18/2015 21:31:04","75720.6487"
"39","ETS-2M-64","6541231B","","3.5X3.5","39","STD","RGR300","3.5X3.5","5849124","15106","785","Q24736RGRR-G2K","09/18/2015 02:30:41","09/19/2015 02:19:20","75720.6487"
"39","ETS-2M-64","6541231B","","3.5X3.5","39","STD","RGR300","3.5X3.5","5849123","15013","785","Q24736RGRR-G2K","09/18/2015 02:30:41","09/19/2015 07:05:51","75720.6487"
"39","ETS-2M-64","6541231B","","3.5X3.5","39","STD","RGR300","3.5X3.5","5849125","15059","785","Q24736RGRR-G2K","09/18/2015 02:30:41","09/19/2015 11:53:13","75720.6487"
"39","ETS-2M-64","6541231B","","3.5X3.5","39","STD","RGR300","3.5X3.5","5851490","15105","722","Q24736RGRR-G2K","09/18/2015 02:30:41","09/19/2015 16:41:29","75720.6487"
"39","ETS-2M-64","6541231B","","3.5X3.5","39","STD","RGR300","3.5X3.5","5851495","15116","722","Q24736RGRR-G2K","09/18/2015 02:30:41","09/19/2015 21:29:56","75720.6487"
"39","ETS-2M-64","6541231B","","3.5X3.5","39","STD","RGR300","3.5X3.5","5851492","15112","722","Q24736RGRR-G2K","09/18/2015 02:30:41","09/20/2015 02:18:20","75720.6487"
"40","ETM-4-64","6518742B","","4X4","40","STD","RGE300LLF","4X4","5819605","9943","1671","Q24166RGER-G2Y","09/18/2015 02:30:41","09/18/2015 05:46:26","73501.5286"
"40","ETM-4-64","6518742B","","4X4","40","STD","RGE300LLF","4X4","5819606","6588","1671","Q24166RGER-G2Y","09/18/2015 02:30:41","09/18/2015 07:56:29","73501.5286"
"40","ETM-4-64","6518742B","","4X4","40","STD","RGE300LLF","4X4","5819607","8176","1671","Q24166RGET-G2Y","09/18/2015 02:30:41","09/18/2015 10:37:38","73501.5286"
"40","ETM-4-64","6518742B","","4X4","40","STD","RGE300LLF","4X4","5816535","10006","1773","Q24272RGER-G2Y","09/18/2015 02:30:41","09/18/2015 13:57:10","72586.6121"
"40","ETM-4-64","6556725A","","4X4","40","STD","RGE300LLF","4X4","5841653","9890","1049","24250RGER1-G2Y","09/18/2015 13:57:10","09/19/2015 01:42:08","32052.9356"
"40","ETM-4-64","6556725A","","4X4","40","STD","RGE300LLF","4X4","5841651","9948","1049","24250RGER1-G2Y","09/18/2015 13:57:10","09/19/2015 09:09:54","32052.9356"
"40","ETM-4-64","6556725A","","4X4","40","STD","RGE300LLF","4X4","5841652","10015","15.6","24250RGER1-G2Y","09/18/2015 13:57:10","09/19/2015 17:11:37","32052.9356"
"40","ETM-4-64","6556725A","","4X4","40","STD","RGE300LLF","4X4","5841656","10015","15.25","24250RGER1-G2Y","09/18/2015 13:57:10","09/20/2015 01:13:20","32052.9356"
"40","ETM-4-64","6556725A","setup change","4X4","40","STD","RGE300LLF","4X4","5841657","5652","1049","24250RGER1-G2Y","09/18/2015 13:57:10","09/18/2015 18:16:59","32052.9356"
