Machine_Instance,Machine_Family_Name,Lot_Name,Quantity,Lot_Weight,Initial_Lot_Flag,Device_Name,Tooling_Family_Name,Certification,Setup_Time,Completion_Time,Package
CLFTEA19,ETS-S-64,5832034,7483,15.73,N,S54620RGYR1-G2,6487925B,1,09/18/2015 02:30:41,09/19/2015 13:56:19,3.5X3.5
CLFTEA19,ETS-S-64,5844412,11743,924,N,TPS54622RHLR-L,6487925B,1,09/18/2015 02:30:41,09/19/2015 19:00:45,3.5X3.5
CLFTEA19,ETS-S-64,5844411,15080,924,N,TPS54622RHLR-L,6487925B,1,09/18/2015 02:30:41,09/20/2015 01:31:25,3.5X3.5
CLFTEA27,ETS-2-64,5827977,12509,1431,N,2592AADRCR-G2K,6547181A,1,09/18/2015 02:30:41,09/18/2015 07:50:06,3X3
CLFTEA27,ETS-2-64,5846672,13770,862,N,2592BADRCR-G2K,6547181A,1,09/18/2015 02:30:41,09/18/2015 13:44:47,3X3
CLFTEA27,ETS-2-64,5846674,8943,862,N,2592BADRCR-G2K,6547181A,1,09/18/2015 02:30:41,09/18/2015 17:35:29,3X3
CLFTEA27,ETS-2-64,5846670,13692,862,N,2592BADRCR-G2K,6547181A,1,09/18/2015 02:30:41,09/18/2015 23:28:09,3X3
CLFTEA27,ETS-2-64,5846671,13556,862,N,2592BADRCR-G2K,6547181A,1,09/18/2015 02:30:41,09/19/2015 05:17:20,3X3
CLFTEA27,ETS-2-64,5841248,6830,1016,N,2592ZADRCR-G2K,6547181A,1,09/18/2015 02:30:41,09/19/2015 08:28:45,3X3
CLFTEA27,ETS-2-64,5841243,13810,1016,N,2592ZADRCR-G2K,6547181A,1,09/18/2015 02:30:41,09/19/2015 14:54:47,3X3
CLFTEA27,ETS-2-64,5846677,6822,862,N,2592ZADRCR-G2K,6547181A,1,09/18/2015 02:30:41,09/19/2015 18:05:59,3X3
CLFTEA27,ETS-2-64,5846676,11504,862,N,2592ZADRCR-G2K,6547181A,1,09/18/2015 02:30:41,09/19/2015 23:27:44,3X3
CLFTEA76,ETS-2-64,5842720,9851,975,N,406035RGER-G2Y,6575258A,1,09/18/2015 02:30:41,09/18/2015 07:59:08,4X4
CLFTEA76,ETS-2-64,5829686,9859,18.26,N,S65283RGER-G2Y,6575258A,1,09/18/2015 02:30:41,09/18/2015 15:53:21,4X4
CLFTEA76,ETS-2-64,5836659,10024,16.03,N,S65283RGER-G2Y,6575258A,1,09/18/2015 02:30:41,09/18/2015 23:55:30,4X4
CLFTEA76,ETS-2-64,5836656,9981,1142,N,S65283RGER-G2Y,6575258A,1,09/18/2015 02:30:41,09/19/2015 04:37:16,4X4
CLFTEA76,ETS-2-64,5839065,4271,1090,N,S65283RGER-G2Y,6575258A,1,09/18/2015 02:30:41,09/19/2015 06:38:24,4X4
CLFTEA76,ETS-2-64,5839059,8956,1090,N,S65283RGER-G2Y,6575258A,1,09/18/2015 02:30:41,09/19/2015 10:51:19,4X4
CLFTEA76,ETS-2-64,5839841,10019,1062,N,S65283RGER-G2Y,6575258A,1,09/18/2015 02:30:41,09/19/2015 15:34:09,4X4
CLFTEA76,ETS-2-64,5839839,9411,1062,N,S65283RGER-G2Y,6575258A,1,09/18/2015 02:30:41,09/19/2015 19:59:52,4X4
CLFTEA76,ETS-2-64,5839842,7881,1062,N,S65283RGER-G2Y,6575258A,1,09/18/2015 02:30:41,09/19/2015 23:42:33,4X4
CLFTEA69,ETS-2-64,5837512,13672,1114,N,5633BRTER-KDG2,6569306A,1,09/18/2015 02:30:41,09/18/2015 06:41:46,3X3
CLFTEA69,ETS-2-64,5857418,13814,520,N,5633BRTER-KDG2,6569306A,1,09/18/2015 02:30:41,09/18/2015 10:55:28,3X3
CLFTEA69,ETS-2-64,5857416,13540,520,N,5633BRTER-KDG2,6569306A,1,09/18/2015 02:30:41,09/18/2015 15:04:08,3X3
CLFTEA69,ETS-2-64,5835908,13621,1180,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/18/2015 19:20:32,3X3
CLFTEA69,ETS-2-64,5835902,13773,1180,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/18/2015 23:39:46,3X3
CLFTEA69,ETS-2-64,5837064,13745,1130,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 03:58:29,3X3
CLFTEA69,ETS-2-64,5837492,6896,1114,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 06:08:47,3X3
CLFTEA69,ETS-2-64,5839075,13773,1089,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 10:28:01,3X3
CLFTEA69,ETS-2-64,5839869,9610,1061,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 13:29:12,3X3
CLFTEA69,ETS-2-64,5843112,13712,963,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 17:47:18,3X3
CLFTEA69,ETS-2-64,5849180,10527,785,N,PS65633RTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 20:51:26,3X3
CLFTEA69,ETS-2-64,5849181,6893,785,N,PS65633RTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 22:52:20,3X3
CLFTEA44,ETS-2-64,5850796,7438,739,N,BQ24195RGER-RY,6525585A,1,09/18/2015 02:30:41,09/18/2015 05:27:31,4X4
CLFTEA44,ETS-2-64,5854178,10015,624,N,BQ24195RGER-RY,6525585A,1,09/18/2015 02:30:41,09/18/2015 09:25:16,4X4
CLFTEA44,ETS-2-64,5856006,5010,564,N,BQ24195RGER-RY,6525585A,1,09/18/2015 02:30:41,09/18/2015 11:24:42,4X4
CLFTEA44,ETS-2-64,5828563,8957,2032,N,BQ24196RGER-RY,6525585A,1,09/18/2015 02:30:41,09/18/2015 14:57:27,4X4
CLFTEA44,ETS-2-64,5841920,9992,1620,N,BQ24196RGER-RY,6525585A,1,09/18/2015 02:30:41,09/18/2015 18:54:40,4X4
CLFTEA44,ETS-2-64,5844287,9552,1555,N,BQ24196RGER-RY,6525585A,1,09/18/2015 02:30:41,09/18/2015 22:41:28,4X4
CLFTEA44,ETS-2-64,5845407,9265,1522,N,BQ24196RGER-RY,6525585A,1,09/18/2015 02:30:41,09/19/2015 02:21:30,4X4
CLFTEA44,ETS-2-64,5845418,9568,1522,N,BQ24196RGER-RY,6525585A,1,09/18/2015 02:30:41,09/19/2015 06:08:41,4X4
CLFTEA44,ETS-2-64,5846618,9911,1489,N,BQ24196RGER-RY,6525585A,1,09/18/2015 02:30:41,09/19/2015 10:03:59,4X4
CLFTEA44,ETS-2-64,5846617,8974,1489,N,BQ24196RGER-RY,6525585A,1,09/18/2015 02:30:41,09/19/2015 13:37:08,4X4
CLFTEA44,ETS-2-64,5846613,9473,1489,N,BQ24196RGER-RY,6525585A,1,09/18/2015 02:30:41,09/19/2015 17:22:05,4X4
CLFTEA44,ETS-2-64,5842719,8944,974,N,Q24292IRGER-G2,6525585A,1,09/18/2015 02:30:41,09/19/2015 20:42:57,4X4
CLFTEA44,ETS-2-64,5851317,9673,686,N,BQ24196RGER-RY,6525585A,1,09/18/2015 02:30:41,09/20/2015 00:32:37,4X4
CLFTEA20,ETS-S-64,5858321,10062,9.99,N,TPS61183RTJR-R,6508600B,2,09/18/2015 02:30:41,09/18/2015 10:34:39,4X4
CLFTEA2,ETS-1-64,5838130,10655,1090,N,S51200DRCR-G2Y,6516230D,1,09/18/2015 02:30:41,09/18/2015 11:03:07,3X3
CLFTEA2,ETS-1-64,5844240,16883,929,N,S51200DRCR-G2Y,6516230D,1,09/18/2015 02:30:41,09/19/2015 00:34:29,3X3
CLFTEA2,ETS-1-64,5844244,16922,929,N,S51200DRCR-G2Y,6516230D,1,09/18/2015 02:30:41,09/19/2015 14:07:45,3X3
CLFTEA2,ETS-1-64,5843439,14880,1356,N,S51200DRCR-G2Y,6516230D,1,09/18/2015 02:30:41,09/20/2015 02:02:59,3X3
CLFTEA24,ETS-2-64,5845765,7883,977,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/18/2015 08:30:32,5X5
CLFTEA24,ETS-2-64,5849318,7913,873,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/18/2015 14:31:45,5X5
CLFTEA24,ETS-2-64,5849320,7909,873,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/18/2015 20:32:48,5X5
CLFTEA24,ETS-2-64,5849315,7901,873,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/19/2015 02:33:29,5X5
CLFTEA24,ETS-2-64,5849316,7910,873,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/19/2015 08:34:34,5X5
CLFTEA24,ETS-2-64,5849324,3946,873,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/19/2015 11:35:12,5X5
CLFTEA24,ETS-2-64,5843412,7889,955,N,S51220ARTVR-LK,6487839B,1,09/18/2015 02:30:41,09/19/2015 17:35:03,5X5
CLFTEA24,ETS-2-64,5851345,7899,814,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/19/2015 23:35:38,5X5
CLFTEA3,ETS-0-64,5849755,4544,12.77,N,PS65168RSBR1-R,6518677A,1,09/18/2015 02:30:41,09/18/2015 06:09:47,5X5
CLFTEA3,ETS-0-64,5672538,7704,6487,N,PS65168RSBR1-R,6518677A,1,09/18/2015 02:30:41,09/18/2015 09:32:59,5X5
CLFTEA32,ETS-2-128,5812746,8123,24.61,N,7A8300RGRR-G2K,6571778A,1,09/18/2015 02:30:41,09/18/2015 09:01:34,3.5X3.5
CLFTEA32,ETS-2-128,5816374,14315,1956,N,7A8300RGRR-G2K,6571778A,1,09/18/2015 02:30:41,09/18/2015 13:08:53,3.5X3.5
CLFTEA32,ETS-2-128,5816375,15109,1956,N,7A8300RGRR-G2K,6571778A,1,09/18/2015 02:30:41,09/18/2015 17:29:52,3.5X3.5
CLFTEA32,ETS-2-128,5816378,8140,1956,N,7A8300RGRR-G2K,6571778A,1,09/18/2015 02:30:41,09/18/2015 19:50:55,3.5X3.5
CLFTEA32,ETS-2-128,5816376,14998,1956,N,7A8300RGRR-G2K,6571778A,1,09/18/2015 02:30:41,09/19/2015 00:09:59,3.5X3.5
CLFTEA32,ETS-2-128,5816371,15100,1956,N,7A8300RGRR-G2K,6571778A,1,09/18/2015 02:30:41,09/19/2015 04:30:48,3.5X3.5
CLFTEA32,ETS-2-128,5818226,15080,1892,N,7A8300RGRR-G2K,6571778A,1,09/18/2015 02:30:41,09/19/2015 08:51:16,3.5X3.5
CLFTEA32,ETS-2-128,5822164,15095,1781,N,7A8300RGRR-G2K,6571778A,1,09/18/2015 02:30:41,09/19/2015 13:12:00,3.5X3.5
CLFTEA32,ETS-2-128,5825212,10279,1686,N,7A8300RGRR-G2K,6571778A,1,09/18/2015 02:30:41,09/19/2015 16:09:52,3.5X3.5
CLFTEA32,ETS-2-128,5825210,7548,1686,N,7A8300RGRR-G2K,6571778A,1,09/18/2015 02:30:41,09/19/2015 18:20:45,3.5X3.5
CLFTEA32,ETS-2-128,5825213,7553,1686,N,7A8300RGRR-G2K,6571778A,1,09/18/2015 02:30:41,09/19/2015 20:31:42,3.5X3.5
CLFTEA4,ETS-1-64,5843440,15923,956,N,S51200DRCR-G2Y,6516230D,1,09/18/2015 02:30:41,09/18/2015 15:15:59,3X3
CLFTEA4,ETS-1-64,5843441,10445,956,N,S51200DRCR-G2Y,6516230D,1,09/18/2015 02:30:41,09/18/2015 23:38:20,3X3
CLFTEA4,ETS-1-64,5843435,16759,956,N,S51200DRCR-G2Y,6516230D,1,09/18/2015 02:30:41,09/19/2015 13:03:46,3X3
CLFTEA4,ETS-1-64,5843431,16785,956,N,S51200DRCR-G2Y,6516230D,1,09/18/2015 02:30:41,09/20/2015 02:30:26,3X3
CLFTEA43,ETS-2-64,5782240,13760,2939,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/18/2015 13:32:09,3X3
CLFTEA43,ETS-2-64,5792042,7294,2640,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/18/2015 19:23:16,3X3
CLFTEA43,ETS-2-64,5830997,10615,1346,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/19/2015 03:53:47,3X3
CLFTEA43,ETS-2-64,5832826,10598,1286,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/19/2015 12:23:29,3X3
CLFTEA43,ETS-2-64,5841098,6883,1065,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/19/2015 17:54:51,3X3
CLFTEA43,ETS-2-64,5807357,10528,2084,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/20/2015 02:21:12,3X3
CLFTEA5,ETS-0-64,5821237,3719,1628,N,PS7A4701RGWR-R,6528989B,1,09/18/2015 02:30:41,09/18/2015 04:05:35,5X5
CLFTEA5,ETS-0-64,5821240,7678,1628,N,PS7A4701RGWT-R,6528989B,1,09/18/2015 02:30:41,09/18/2015 07:20:28,5X5
CLFTEA57,ETS-2-64,5806566,1641,2458,N,TPS2388RTQR-C,6570729C,1,09/18/2015 02:30:41,09/18/2015 13:36:56,8X8
CLFTEA57,ETS-2-64,5809618,2695,2370,N,TPS2388RTQR-C,6570729C,1,09/18/2015 02:30:41,09/19/2015 07:50:30,8X8
CLFTEA57,ETS-2-64,5826591,1851,1802,N,TPS2388RTQR-C,6570729C,1,09/18/2015 02:30:41,09/19/2015 20:21:54,8X8
CLFTEA57,ETS-2-64,5809614,1674,29.25,N,TPS2388RTQR-C,6570729C,1,09/18/2015 02:30:41,09/19/2015 21:43:15,8X8
CLFTEA57,ETS-2-64,5823145,1842,24,N,TPS2388RTQT-C,6570729C,1,09/18/2015 02:30:41,09/19/2015 23:12:40,8X8
CLFTEA57,ETS-2-64,5823154,1642,23.03,N,TPS2388RTQR-C,6570729C,1,09/18/2015 02:30:41,09/20/2015 00:32:29,8X8
CLFTEA57,ETS-2-64,5831945,1676,21.89,N,TPS2388RTQR-C,6570729C,1,09/18/2015 02:30:41,09/20/2015 01:53:55,8X8
CLFTEA6,ETS-2-64,5851355,7911,814,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/18/2015 08:31:48,5X5
CLFTEA6,ETS-2-64,5849322,7904,1281,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/18/2015 14:32:37,5X5
CLFTEA6,ETS-2-64,5845763,7908,977,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/18/2015 20:33:37,5X5
CLFTEA6,ETS-2-64,5849323,7693,873,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/19/2015 02:24:50,5X5
CLFTEA6,ETS-2-64,5851356,7915,814,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/19/2015 08:26:08,5X5
CLFTEA6,ETS-2-64,5851344,7914,814,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/19/2015 14:27:25,5X5
CLFTEA6,ETS-2-64,5857082,7912,617,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/19/2015 20:28:35,5X5
CLFTEA6,ETS-2-64,5857079,7908,617,N,51980ARTVR-G2K,6487839B,1,09/18/2015 02:30:41,09/20/2015 02:29:35,5X5
CLFTEA62,ETS-2-128,5828627,13806,1414,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/18/2015 06:50:32,3X3
CLFTEA62,ETS-2-128,5831818,13804,1314,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/18/2015 11:10:21,3X3
CLFTEA62,ETS-2-128,5837490,13809,1114,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/18/2015 15:30:16,3X3
CLFTEA62,ETS-2-128,5839072,13801,1089,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/18/2015 19:50:02,3X3
CLFTEA62,ETS-2-128,5839859,13808,1061,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 00:09:56,3X3
CLFTEA62,ETS-2-128,5839868,13806,1061,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 04:29:47,3X3
CLFTEA62,ETS-2-128,5839861,13799,1061,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 08:49:31,3X3
CLFTEA62,ETS-2-128,5839867,13799,1061,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 13:09:15,3X3
CLFTEA62,ETS-2-128,5839863,13779,1061,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 17:28:36,3X3
CLFTEA62,ETS-2-128,5840884,13801,1025,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 21:48:22,3X3
CLFTEA62,ETS-2-128,5843111,13804,963,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/20/2015 02:08:11,3X3
CLFTEA7,ETS-2-128,5839076,13776,1089,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/18/2015 06:49:58,3X3
CLFTEA7,ETS-2-128,5839073,13787,1089,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/18/2015 11:09:28,3X3
CLFTEA7,ETS-2-128,5831821,13813,1314,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/18/2015 15:29:28,3X3
CLFTEA7,ETS-2-128,5835903,13809,1180,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/18/2015 19:49:23,3X3
CLFTEA7,ETS-2-128,5837062,13811,1130,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 00:09:20,3X3
CLFTEA7,ETS-2-128,5840885,13807,1025,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 04:29:12,3X3
CLFTEA7,ETS-2-128,5843110,13809,963,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 08:49:07,3X3
CLFTEA7,ETS-2-128,5840887,13624,1025,N,65633BKRTER-G2,6569306A,1,09/18/2015 02:30:41,09/19/2015 13:05:34,3X3
CLFTEA70,ETS-2-64,5805925,3171,2479,N,AFE032IRGZR-C,6545193C,1,09/18/2015 02:30:41,09/18/2015 04:41:06,7X7
CLFTEA70,ETS-2-64,5805927,2188,2479,N,AFE032IRGZR-C,6545193C,1,09/18/2015 02:30:41,09/18/2015 06:11:24,7X7
CLFTEA70,ETS-2-64,5805931,4476,30.34,N,AFE032IRGZT-C,6545193C,1,09/18/2015 02:30:41,09/18/2015 09:47:15,7X7
CLFTEA70,ETS-2-64,5805932,4426,30.34,N,AFE032IRGZT-C,6545193C,1,09/18/2015 02:30:41,09/18/2015 13:20:41,7X7
CLFTEA70,ETS-2-64,5805933,2404,30.34,N,AFE032IRGZT-C,6545193C,1,09/18/2015 02:30:41,09/18/2015 15:17:05,7X7
CLFTEA70,ETS-2-64,5805928,4476,30.34,N,AFE032IRGZT-C,6545193C,1,09/18/2015 02:30:41,09/18/2015 18:52:55,7X7
CLFTEA70,ETS-2-64,5805930,4478,30.34,N,AFE032IRGZT-C,6545193C,1,09/18/2015 02:30:41,09/18/2015 22:28:52,7X7
CLFTEA77,ETS-2-64,5782241,13789,2939,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/18/2015 13:33:33,3X3
CLFTEA77,ETS-2-64,5782243,7338,2939,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/18/2015 19:26:46,3X3
CLFTEA77,ETS-2-64,5792040,13700,2640,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/19/2015 06:25:22,3X3
CLFTEA77,ETS-2-64,5792039,13785,2640,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/19/2015 17:28:02,3X3
CLFTEA77,ETS-2-64,5832827,6881,1286,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/19/2015 22:59:19,3X3
CLFTEA81,ETS-2-64,5792041,13695,2640,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/18/2015 13:29:02,3X3
CLFTEA81,ETS-2-64,5807356,13783,2084,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/19/2015 00:31:37,3X3
CLFTEA81,ETS-2-64,5838112,10587,1100,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/19/2015 09:00:47,3X3
CLFTEA81,ETS-2-64,5782242,13690,2939,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/19/2015 19:58:54,3X3
CLFTEA81,ETS-2-64,5830998,6908,17.54,N,546QRTERQ11-G2,6524040A,1,09/18/2015 02:30:41,09/20/2015 01:31:29,3X3
CLFTEA89,ETM-5-128,5778165,8307,3236,N,BQ24298RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/18/2015 04:14:58,4X4
CLFTEA89,ETM-5-128,5821956,5039,1787,N,BQ25890RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/18/2015 05:50:18,4X4
CLFTEA89,ETM-5-128,5819984,9593,1848,N,BQ25890RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/18/2015 08:50:53,4X4
CLFTEA89,ETM-5-128,5816286,10074,1958,N,BQ25892RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/18/2015 11:47:42,4X4
CLFTEA89,ETM-5-128,5816288,10063,1958,N,BQ25892RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/18/2015 14:44:18,4X4
CLFTEA89,ETM-5-128,5815416,10003,1956,N,BQ25892RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/18/2015 17:39:53,4X4
CLFTEA89,ETM-5-128,5817428,8724,1920,N,BQ25892RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/18/2015 20:13:07,4X4
CLFTEA89,ETM-5-128,5817427,10071,1920,N,BQ25892RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/18/2015 23:09:53,4X4
CLFTEA89,ETM-5-128,5818214,10063,1891,N,BQ25892RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/19/2015 02:06:30,4X4
CLFTEA89,ETM-5-128,5818215,10044,1891,N,BQ25892RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/19/2015 05:02:47,4X4
CLFTEA89,ETM-5-128,5819977,10076,1848,N,BQ25892RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/19/2015 07:59:37,4X4
CLFTEA89,ETM-5-128,5819979,10077,1848,N,BQ25892RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/19/2015 10:56:29,4X4
CLFTEA89,ETM-5-128,5819976,10074,1848,N,BQ25892RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/19/2015 13:53:17,4X4
CLFTEA89,ETM-5-128,5822924,7507,1755,N,BQ25892RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/19/2015 16:05:18,4X4
CLFTEA89,ETM-5-128,5788014,9356,2904,N,Q25895MRTWR-G2,6579768C,1,09/18/2015 02:30:41,09/19/2015 18:23:47,4X4
CLFTEA89,ETM-5-128,5792128,9748,2769,N,Q25895MRTWR-G2,6579768C,1,09/18/2015 02:30:41,09/19/2015 20:48:01,4X4
CLFTEA89,ETM-5-128,5791005,8929,2803,N,Q25895MRTWT-G2,6579768C,1,09/18/2015 02:30:41,09/19/2015 23:00:14,4X4
CLFTEA89,ETM-5-128,5817435,10076,1920,N,BQ25892RTWR-G2,6579768C,1,09/18/2015 02:30:41,09/20/2015 01:57:04,4X4
CLFTEA9,ETS-0-64,5828039,11164,1428,N,UCC27526DSDR-R,6542852A,1,09/18/2015 02:30:41,09/18/2015 05:22:22,3X3
CLFTEA9,ETS-0-64,5828038,13718,1428,N,UCC27526DSDR-R,6542852A,1,09/18/2015 02:30:41,09/18/2015 08:53:08,3X3
CLFTEA90,ETM-4-64,5749394,3399,4101,N,25810RVCR-G2R#,6590151A,1,09/18/2015 02:30:41,09/18/2015 05:14:49,4X3
CLFTEA90,ETM-4-64,5847770,7768,100,N,25810RVCR1-G2P,6590151A,1,09/18/2015 02:30:41,09/18/2015 11:28:41,4X3
CLFTEA90,ETM-4-64,5847772,7767,100,N,25810RVCR1-G2P,6590151A,1,09/18/2015 02:30:41,09/18/2015 17:42:30,4X3
CLFTEA90,ETM-4-64,5845427,8592,100,N,25810RVCR1-G2P,6590151A,1,09/18/2015 02:30:41,09/19/2015 00:35:54,4X3
CLFTEA90,ETM-4-64,5847771,13730,100,N,25810RVCR1-G2P,6590151A,1,09/18/2015 02:30:41,09/19/2015 11:35:57,4X3
CLFTEA90,ETM-4-64,5851291,8543,100,N,25810RVCR1-G2P,6590151A,1,09/18/2015 02:30:41,09/19/2015 18:27:00,4X3
CLFTEA90,ETM-4-64,5753685,7660,2413,N,S25810RVCR-G2P,6590151A,1,09/18/2015 02:30:41,09/20/2015 00:35:41,4X3
CLFTEA91,ETS-S-64,5845776,3563,888,N,408065RHLR-G2K,6491839B,1,09/18/2015 02:30:41,09/18/2015 05:19:05,5.5X3.5
CLFTEA91,ETS-S-64,5845775,6391,888,N,408065RHLR-G2K,6491839B,1,09/18/2015 02:30:41,09/18/2015 10:20:21,5.5X3.5
CLFTEA91,ETS-S-64,5845774,6362,888,N,408065RHLR-G2K,6491839B,1,09/18/2015 02:30:41,09/18/2015 15:20:16,5.5X3.5
CLFTEA91,ETS-S-64,5845772,6359,888,N,408065RHLR-G2K,6491839B,1,09/18/2015 02:30:41,09/18/2015 20:20:03,5.5X3.5
CLFTEA91,ETS-S-64,5845769,6388,888,N,408065RHLR-G2K,6491839B,1,09/18/2015 02:30:41,09/19/2015 01:21:11,5.5X3.5
CLFTEA91,ETS-S-64,5845771,6473,888,N,408065RHLR-G2K,6491839B,1,09/18/2015 02:30:41,09/19/2015 06:26:19,5.5X3.5
CLFTEA91,ETS-S-64,5845773,6411,888,N,408065RHLR-G2K,6491839B,1,09/18/2015 02:30:41,09/19/2015 11:28:32,5.5X3.5
CLFTEA95,ETS-4M-128,5845896,7835,1375,N,D97374Q4M-LNKE,6578688B,1,09/18/2015 02:30:41,09/18/2015 04:18:45,4.5X3.5
CLFTEA95,ETS-4M-128,5833889,7797,1363,N,D97374Q4M-LNKE,6578688B,1,09/18/2015 02:30:41,09/18/2015 06:06:19,4.5X3.5
CLFTEA95,ETS-4M-128,5838591,7828,1183,N,D97374Q4M-LNKE,6578688B,1,09/18/2015 02:30:41,09/18/2015 07:54:18,4.5X3.5
CLFTEA95,ETS-4M-128,5848283,7356,1183,N,D97374Q4M-LNKE,6578688B,1,09/18/2015 02:30:41,09/18/2015 09:35:50,4.5X3.5
CLFTEA95,ETS-4M-128,5838590,7603,1183,N,D97374Q4M-LNKE,6578688B,1,09/18/2015 02:30:41,09/18/2015 11:20:45,4.5X3.5
CLFTEA95,ETS-4M-128,5838592,7832,1183,N,D97374Q4M-LNKE,6578688B,1,09/18/2015 02:30:41,09/18/2015 13:08:47,4.5X3.5
CLFTEA95,ETS-4M-128,5838599,7629,1183,N,D97374Q4M-LNKE,6578688B,1,09/18/2015 02:30:41,09/18/2015 14:54:03,4.5X3.5
CLFTEA95,ETS-4M-128,5841661,7820,1085,N,D97374Q4M-LNKE,6578688B,1,09/18/2015 02:30:41,09/18/2015 16:41:55,4.5X3.5
CLFTEA95,ETS-4M-128,5841664,7702,1085,N,D97374Q4M-LNKE,6578688B,1,09/18/2015 02:30:41,09/18/2015 18:28:11,4.5X3.5
CLFTEA95,ETS-4M-128,5841663,7686,1085,N,D97374Q4M-LNKE,6578688B,1,09/18/2015 02:30:41,09/18/2015 20:14:14,4.5X3.5
