tester_index, tester_config,loadboard_type, setup_change,Package,apu_tester,package_type,package_size,device_name,Completion_Time
"13","ETS-1-64","6571778A","","3.5X3.5","13","STRIP","3.5X3.5","7A8300RGRR-G2K","09/18/2015 22:04:04"
"13","ETS-1-64","6571778A","","3.5X3.5","13","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 02:24:51"
"13","ETS-1-64","6571778A","","3.5X3.5","13","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 06:38:46"
"13","ETS-1-64","6571778A","","3.5X3.5","13","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 09:00:05"
"13","ETS-1-64","6571778A","","3.5X3.5","13","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 13:07:38"
"13","ETS-1-64","6571778A","","3.5X3.5","13","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 17:28:37"
"13","ETS-1-64","6571778A","","3.5X3.5","13","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 19:39:32"
"13","ETS-1-64","6571778A","","3.5X3.5","13","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 23:06:41"
"13","ETS-1-64","6553821A","setup change","5.5X3.5","13","STD","5.5X3.5","122QRHLRQ1-BS2","09/20/2015 01:47:36"
"14","ETS-2-64","6484140A","","3X3","14","STD","3X3","24075TRGTR-G2Y","09/18/2015 06:28:32"
"14","ETS-2-64","6484140A","","3X3","14","STD","3X3","24075TRGTR-G2Y","09/18/2015 08:49:40"
"14","ETS-2-64","6484140A","","3X3","14","STD","3X3","24075TRGTR-G2Y","09/18/2015 13:31:49"
"14","ETS-2-64","6484140A","","3X3","14","STD","3X3","24075TRGTR-G2Y","09/18/2015 17:18:28"
"14","ETS-2-64","6484140A","","3X3","14","STD","3X3","24075TRGTR-G2Y","09/18/2015 22:01:20"
"14","ETS-2-64","6484140A","","3X3","14","STD","3X3","24075TRGTR-G2Y","09/19/2015 00:45:00"
"14","ETS-2-64","6484140A","","3X3","14","STD","3X3","24075TRGTR-G2Y","09/19/2015 05:28:06"
"14","ETS-2-64","6484140A","","3X3","14","STD","3X3","Q24072TRGTR-G2","09/19/2015 08:56:46"
"14","ETS-2-64","6484140A","","3X3","14","STD","3X3","Q24072TRGTR-G2","09/19/2015 10:58:49"
"14","ETS-2-64","6484140A","","3X3","14","STD","3X3","Q24075RGTR-G2Y","09/19/2015 17:45:16"
"14","ETS-2-64","6484140A","","3X3","14","STD","3X3","Q24075RGTR-G2Y","09/19/2015 21:39:02"
"14","ETS-2-64","6493742A","setup change","4X4","14","STD","4X4","PS53124RGER-JK","09/20/2015 02:06:39"
"15","ETS-S-64","6518233A","","5X5","15","STD","5X5","PS65023RSBR1-R","09/18/2015 08:18:43"
"15","ETS-S-64","6518233A","","5X5","15","STD","5X5","PS65023RSBR1-R","09/18/2015 10:06:51"
"15","ETS-S-64","6518233A","","5X5","15","STD","5X5","PS65023RSBR1-R","09/18/2015 12:58:26"
"15","ETS-S-64","6518233A","","5X5","15","STD","5X5","PS65023RSBR1-R","09/18/2015 14:47:54"
"15","ETS-S-64","6518233A","","5X5","15","STD","5X5","PS65023RSBR1-R","09/18/2015 16:26:16"
"15","ETS-S-64","6518233A","","5X5","15","STD","5X5","PS65023RSBR1-R","09/18/2015 18:16:26"
"15","ETS-S-64","6518233A","","5X5","15","STD","5X5","PS65023RSBR1-R","09/18/2015 21:56:34"
"15","ETS-S-64","6518233A","","5X5","15","STD","5X5","PS65023RSBR1-R","09/19/2015 00:29:14"
"17","ETS-0-64","6513992B","","3X3","17","STD","3X3","S62130ARGTRS-L","09/18/2015 09:57:01"
"17","ETS-0-64","6513992B","","3X3","17","STD","3X3","S62130ARGTRS-L","09/18/2015 15:33:14"
"17","ETS-0-64","6513992B","","3X3","17","STD","3X3","S62130ARGTRS-L","09/18/2015 20:31:24"
"17","ETS-0-64","6513992B","","3X3","17","STD","3X3","S62130ARGTRS-L","09/19/2015 01:56:39"
"17","ETS-0-64","6513992B","","3X3","17","STD","3X3","S62130ARGTRS-L","09/19/2015 07:33:16"
"17","ETS-0-64","6513992B","","3X3","17","STD","3X3","S62130ARGTRS-L","09/19/2015 13:09:15"
"17","ETS-0-64","6513992B","","3X3","17","STD","3X3","S62130ARGTRS-L","09/19/2015 18:45:10"
"17","ETS-0-64","6513992B","","3X3","17","STD","3X3","S62130ARGTRS-L","09/20/2015 00:21:38"
"18","ETS-2-64","6544140B","","4.5X3.5","18","STD","4.5X3.5","95377Q4M1-LQN#","09/18/2015 02:32:26"
"18","ETS-2-64","6544140B","","4.5X3.5","18","STD","4.5X3.5","95377Q4M1-LQN#","09/18/2015 05:35:59"
"18","ETS-2-64","6544140B","","4.5X3.5","18","STD","4.5X3.5","95377Q4M2-LQN#","09/18/2015 05:39:02"
"18","ETS-2-64","6544140B","","4.5X3.5","18","STD","4.5X3.5","95377Q4M2-LQN#","09/18/2015 08:44:04"
"18","ETS-2-64","6544140B","","4.5X3.5","18","STD","4.5X3.5","D59998Q4M-LQN&","09/18/2015 08:47:22"
"18","ETS-2-64","6544140B","","4.5X3.5","18","STD","4.5X3.5","D59998Q4M-LQN&","09/18/2015 11:41:36"
"18","ETS-2-64","6544140B","","4.5X3.5","18","STD","4.5X3.5","D95377Q4M-LQN#","09/18/2015 11:44:10"
"18","ETS-2-64","6544140B","","4.5X3.5","18","STD","4.5X3.5","D95377Q4M-LQN#","09/18/2015 14:48:06"
"18","ETS-2-64","6523177B","setup change","6X5","18","CLIP","6X5","SD97370Q5M2-LN","09/18/2015 17:56:40"
"18","ETS-2-64","6523177B","","6X5","18","CLIP","6X5","SD97370Q5M2-LN","09/18/2015 21:03:45"
"18","ETS-2-64","6523177B","","6X5","18","CLIP","6X5","SD97370Q5M2-LN","09/19/2015 00:10:17"
"18","ETS-2-64","6523177B","","6X5","18","CLIP","6X5","SD97370Q5M2-LN","09/19/2015 03:17:30"
"18","ETS-2-64","6523177B","","6X5","18","CLIP","6X5","SD97370Q5M2-LN","09/19/2015 06:22:42"
"18","ETS-2-64","6523177B","","6X5","18","CLIP","6X5","SD97370Q5M2-LN","09/19/2015 09:28:31"
"18","ETS-2-64","6523177B","","6X5","18","CLIP","6X5","SD97370Q5M2-LN","09/19/2015 12:16:36"
"18","ETS-2-64","6523177B","","6X5","18","CLIP","6X5","SD97370Q5M2-LN","09/19/2015 15:13:42"
"18","ETS-2-64","6523177B","","6X5","18","CLIP","6X5","SD97370Q5M2-LN","09/19/2015 18:18:06"
"18","ETS-2-64","6523177B","","6X5","18","CLIP","6X5","SD97370Q5M2-LN","09/19/2015 21:25:41"
"18","ETS-2-64","6514765A","setup change","2X2","18","STD","2X2","S60151DRVR-G2K","09/19/2015 23:17:16"
"18","ETS-2-64","6570729C","setup change","8X8","18","STD","8X8","TPS2388RTQR-C","09/20/2015 00:56:56"
"19","ETS-S-64","6487925B","","3.5X3.5","19","STRIP","3.5X3.5","4622RHLR1-LQR#","09/18/2015 09:02:04"
"19","ETS-S-64","6487925B","","3.5X3.5","19","STD","3.5X3.5","N1109048RHLR-L","09/18/2015 14:13:00"
"19","ETS-S-64","6487925B","","3.5X3.5","19","STD","3.5X3.5","N1109048RHLR-L","09/18/2015 19:22:38"
"19","ETS-S-64","6487925B","","3.5X3.5","19","STD","3.5X3.5","PS54622ARHLR-L","09/19/2015 01:26:11"
"19","ETS-S-64","6487925B","","3.5X3.5","19","STD","3.5X3.5","PS54622ARHLR-L","09/19/2015 07:56:09"
"19","ETS-S-64","6487925B","","3.5X3.5","19","STD","3.5X3.5","S54620RGYR1-G2","09/19/2015 13:56:19"
"19","ETS-S-64","6487925B","","3.5X3.5","19","STD","3.5X3.5","TPS54622RHLR-L","09/19/2015 19:00:45"
"19","ETS-S-64","6487925B","","3.5X3.5","19","STD","3.5X3.5","TPS54622RHLR-L","09/20/2015 01:31:25"
"20","ETS-S-64","6508600B","","4X4","20","STD","4X4","TPS61183RTJR-R","09/18/2015 10:34:39"
"20","ETS-S-64","6484527A","setup change","5X5","20","STD","5X5","S650240RHBR1-R","09/18/2015 13:50:22"
"20","ETS-S-64","6484527A","","5X5","20","STD","5X5","S650240RHBR1-R","09/18/2015 20:05:54"
"20","ETS-S-64","6484527A","","5X5","20","STD","5X5","S650240RHBR1-R","09/19/2015 02:24:57"
"20","ETS-S-64","6484527A","","5X5","20","STD","5X5","S650240RHBR1-R","09/19/2015 08:45:20"
"22","ETS-0-64","6494708A","","4X4","22","STD","4X4","TPS2420RSAR-G2","09/18/2015 06:03:54"
"22","ETS-0-64","6494708A","","4X4","22","STD","4X4","TPS2420RSAR-G2","09/18/2015 11:36:07"
"22","ETS-0-64","6494708A","","4X4","22","STD","4X4","TPS2590RSAR-G2","09/18/2015 16:29:43"
"22","ETS-0-64","6494708A","","4X4","22","STD","4X4","TPS2590RSAR-G2","09/18/2015 20:32:33"
"22","ETS-0-64","6494708A","","4X4","22","STD","4X4","TPS2590RSAR-G2","09/19/2015 01:28:44"
"22","ETS-0-64","6494708A","","4X4","22","STD","4X4","TPS2590RSAR-G2","09/19/2015 06:26:59"
"22","ETS-0-64","6494708A","","4X4","22","STD","4X4","TPS2590RSAR-G2","09/19/2015 10:23:08"
"22","ETS-0-64","6494708A","","4X4","22","STD","4X4","TPS2590RSAR-G2","09/19/2015 12:52:37"
"22","ETS-0-64","6494708A","","4X4","22","STD","4X4","TPS2590RSAR-G2","09/19/2015 17:51:01"
"22","ETS-0-64","6494708A","","4X4","22","STD","4X4","TPS2590RSAR-G2","09/19/2015 22:48:44"
"22","ETS-0-64","6519267C","setup change","7X7","22","STD","7X7","FE030AIRGZR-CK","09/20/2015 00:41:11"
"22","ETS-0-64","6519267C","","7X7","22","STD","7X7","AFE031AIRGZR-C","09/20/2015 02:29:39"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53513RVER-LN","09/18/2015 05:10:06"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53513RVER-LN","09/18/2015 07:51:24"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53513RVER-LN","09/18/2015 10:33:34"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53513RVER-LN","09/18/2015 13:14:55"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53513RVER-LN","09/18/2015 15:56:56"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53513RVER-LN","09/18/2015 18:38:55"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53515RVER-LN","09/18/2015 21:15:38"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53515RVER-LN","09/18/2015 23:52:46"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53515RVER-LN","09/19/2015 02:28:35"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53515RVER-LN","09/19/2015 05:07:01"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53515RVER-LN","09/19/2015 07:45:06"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53515RVER-LN","09/19/2015 09:57:01"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53515RVER-LN","09/19/2015 12:36:04"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53515RVER-LN","09/19/2015 15:14:47"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53515RVER-LN","09/19/2015 17:50:11"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","PS53515RVER-LN","09/19/2015 20:24:47"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","S53515ARVER-LN","09/19/2015 22:54:20"
"23","ETS-2-64","6543758C","","4.5X3.5","23","CLIP","4.5X3.5","S53515ARVER-LN","09/20/2015 01:27:01"
"24","ETS-2-64","6487839B","","5X5","24","STD","5X5","51980ARTVR-G2K","09/18/2015 08:30:32"
"24","ETS-2-64","6487839B","","5X5","24","STD","5X5","51980ARTVR-G2K","09/18/2015 14:31:45"
"24","ETS-2-64","6487839B","","5X5","24","STD","5X5","51980ARTVR-G2K","09/18/2015 20:32:48"
"24","ETS-2-64","6487839B","","5X5","24","STD","5X5","51980ARTVR-G2K","09/19/2015 02:33:29"
"24","ETS-2-64","6487839B","","5X5","24","STD","5X5","51980ARTVR-G2K","09/19/2015 08:34:34"
"24","ETS-2-64","6487839B","","5X5","24","STD","5X5","51980ARTVR-G2K","09/19/2015 11:35:12"
"24","ETS-2-64","6487839B","","5X5","24","STD","5X5","S51220ARTVR-LK","09/19/2015 17:35:03"
"24","ETS-2-64","6487839B","","5X5","24","STD","5X5","51980ARTVR-G2K","09/19/2015 23:35:38"
"24","ETS-2-64","6542777B","setup change","6X6","24","STD","6X6","PS40428RHAR-G2","09/20/2015 01:45:59"
"25","ETS-2-64","6553444B","","3X3","25","STD","3X3","PS54227DRCR-LY","09/18/2015 05:40:00"
"25","ETS-2-64","6553444B","","3X3","25","STD","3X3","PS54227DRCR-LY","09/18/2015 07:16:02"
"25","ETS-2-64","6553444B","","3X3","25","STD","3X3","PS54227DRCR-LY","09/18/2015 09:33:21"
"25","ETS-2-64","6553444B","","3X3","25","STD","3X3","PS54228DRCR-LY","09/18/2015 19:16:38"
"25","ETS-2-64","6553444B","","3X3","25","STD","3X3","PS54228DRCR-LY","09/18/2015 22:26:03"
"25","ETS-2-64","6553444B","","3X3","25","STD","3X3","PS54228DRCR-LY","09/19/2015 01:34:50"
"25","ETS-2-64","6553444B","","3X3","25","STD","3X3","PS54228DRCR-LY","09/19/2015 03:09:55"
"25","ETS-2-64","6553444B","","3X3","25","STD","3X3","S54328DRCR-G2Y","09/19/2015 14:06:50"
"25","ETS-2-64","6553444B","","3X3","25","STD","3X3","S54428DRCR-G2Y","09/20/2015 00:54:38"
"26","ETS-2-64","6487925B","","3.5X3.5","26","STD","3.5X3.5","PS54821RHLR2-R","09/18/2015 08:22:57"
"26","ETS-2-64","6487925B","","3.5X3.5","26","STD","3.5X3.5","PS54821RHLR2-R","09/18/2015 14:14:32"
"26","ETS-2-64","6487925B","","3.5X3.5","26","STD","3.5X3.5","PS54821RHLR2-R","09/18/2015 20:04:45"
"26","ETS-2-64","6487925B","","3.5X3.5","26","STD","3.5X3.5","PS54821RHLR2-R","09/19/2015 00:27:43"
"26","ETS-2-64","6487925B","","3.5X3.5","26","STD","3.5X3.5","PS54821RHLR2-R","09/19/2015 06:20:13"
"26","ETS-2-64","6487925B","","3.5X3.5","26","STD","3.5X3.5","PS54821RHLR2-R","09/19/2015 11:29:42"
"26","ETS-2-64","6487925B","","3.5X3.5","26","STD","3.5X3.5","PS54821RHLR2-R","09/19/2015 15:34:50"
"26","ETS-2-64","6487925B","","3.5X3.5","26","STD","3.5X3.5","PS54821RHLR2-R","09/19/2015 21:29:10"
"26","ETS-2-64","6542741A","setup change","3X3","26","STRIP","3X3","53819ARGTR1-LK","09/20/2015 00:39:44"
"27","ETS-2-64","6547181A","","3X3","27","STD","3X3","2592AADRCR-G2K","09/18/2015 07:50:06"
"27","ETS-2-64","6547181A","","3X3","27","STD","3X3","2592BADRCR-G2K","09/18/2015 13:44:47"
"27","ETS-2-64","6547181A","","3X3","27","STD","3X3","2592BADRCR-G2K","09/18/2015 17:35:29"
"27","ETS-2-64","6547181A","","3X3","27","STD","3X3","2592BADRCR-G2K","09/18/2015 23:28:09"
"27","ETS-2-64","6547181A","","3X3","27","STD","3X3","2592BADRCR-G2K","09/19/2015 05:17:20"
"27","ETS-2-64","6547181A","","3X3","27","STD","3X3","2592ZADRCR-G2K","09/19/2015 08:28:45"
"27","ETS-2-64","6547181A","","3X3","27","STD","3X3","2592ZADRCR-G2K","09/19/2015 14:54:47"
"27","ETS-2-64","6547181A","","3X3","27","STD","3X3","2592ZADRCR-G2K","09/19/2015 18:05:59"
"27","ETS-2-64","6547181A","","3X3","27","STD","3X3","2592ZADRCR-G2K","09/19/2015 23:27:44"
"27","ETS-2-64","6522167C","setup change","6X5","27","CLIP","6X5","PS53319DQPR-LN","09/20/2015 02:21:13"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/18/2015 05:13:27"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/18/2015 08:14:41"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/18/2015 11:15:47"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/18/2015 14:17:11"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/18/2015 17:18:32"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/18/2015 20:19:51"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/18/2015 21:55:59"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/18/2015 23:27:15"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/19/2015 01:05:11"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/19/2015 04:06:30"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/19/2015 07:06:42"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/19/2015 10:07:03"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/19/2015 13:08:14"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/19/2015 14:39:06"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/19/2015 17:38:54"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/19/2015 19:09:32"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/19/2015 22:10:53"
"29","ETS-2-64","6528944B","","2X2","29","STD","2X2","603V1RUNR-G2N#","09/20/2015 01:12:07"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","5.5X3.5","BQ24133RGYR-G2","09/18/2015 07:42:20"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","5.5X3.5","BQ24133RGYR-G2","09/18/2015 12:37:40"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","5.5X3.5","BQ24133RGYR-G2","09/18/2015 17:49:22"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","5.5X3.5","BQ24170RGYR-G2","09/18/2015 21:07:02"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","5.5X3.5","BQ24170RGYR-G2","09/19/2015 00:26:16"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","5.5X3.5","BQ24170RGYR-G2","09/19/2015 03:45:02"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","5.5X3.5","BQ24170RGYR-G2","09/19/2015 07:05:12"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","5.5X3.5","BQ24170RGYR-G2","09/19/2015 10:25:24"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","5.5X3.5","BQ24170RGYR-G2","09/19/2015 13:44:45"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","5.5X3.5","BQ24170RGYR-G2","09/19/2015 17:03:41"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","5.5X3.5","BQ24170RGYR-G2","09/19/2015 20:24:37"
"30","ETS-2-64","6515577B","","5.5X3.5","30","STD","5.5X3.5","BQ24133RGYR1-L","09/19/2015 22:55:55"
"30","ETS-2-64","6528917B","setup change","7X5","30","CLIP","7X5","44C20RVFT1-LN#","09/20/2015 01:52:18"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","3.5X3.5","PS54821RHLR2-R","09/18/2015 06:58:58"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","3.5X3.5","PS54821RHLR2-R","09/18/2015 12:53:33"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","3.5X3.5","PS54821RHLR2-R","09/18/2015 18:47:32"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","3.5X3.5","PS54821RHLR2-R","09/18/2015 22:54:26"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","3.5X3.5","PS54821RHLR2-R","09/19/2015 04:47:46"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","3.5X3.5","PS54821RHLR2-R","09/19/2015 10:42:17"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","3.5X3.5","PS54821RHLR2-R","09/19/2015 16:36:45"
"31","ETS-2-64","6487925B","","3.5X3.5","31","STD","3.5X3.5","PS54821RHLR2-R","09/19/2015 22:30:30"
"31","ETS-2-64","6560309A","setup change","4X4","31","STD","4X4","BQ24266RGER1-8","09/20/2015 00:33:51"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","3.5X3.5","7A8300RGRR-G2K","09/18/2015 09:01:34"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","3.5X3.5","7A8300RGRR-G2K","09/18/2015 13:08:53"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","3.5X3.5","7A8300RGRR-G2K","09/18/2015 17:29:52"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","3.5X3.5","7A8300RGRR-G2K","09/18/2015 19:50:55"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 00:09:59"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 04:30:48"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 08:51:16"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 13:12:00"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 16:09:52"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 18:20:45"
"32","ETS-2-128","6571778A","","3.5X3.5","32","STRIP","3.5X3.5","7A8300RGRR-G2K","09/19/2015 20:31:42"
"32","ETS-2-128","6530035A","setup change","3X3","32","STRIP","3X3","1211DSCR1-G2YK","09/19/2015 22:13:03"
"32","ETS-2-128","6530035A","","3X3","32","STRIP","3X3","1211DSCR1-G2YK","09/19/2015 23:49:33"
"32","ETS-2-128","6530035A","","3X3","32","STRIP","3X3","1211DSCR1-G2YK","09/20/2015 01:26:02"
"33","ETS-2-64","6569306A","","3X3","33","STD","3X3","5633BRTER-KDG2","09/18/2015 05:59:18"
"33","ETS-2-64","6569306A","","3X3","33","STD","3X3","65633AKRTER-G2","09/18/2015 09:54:58"
"33","ETS-2-64","6569306A","","3X3","33","STD","3X3","65633AKRTER-G2","09/18/2015 13:56:44"
"33","ETS-2-64","6569306A","","3X3","33","STD","3X3","65633AKRTER-G2","09/18/2015 17:58:15"
"33","ETS-2-64","6569306A","","3X3","33","STD","3X3","65633AKRTER-G2","09/18/2015 21:59:58"
"33","ETS-2-64","6569306A","","3X3","33","STD","3X3","65633AKRTER-G2","09/19/2015 02:01:35"
"33","ETS-2-64","6569306A","","3X3","33","STD","3X3","65633AKRTER-G2","09/19/2015 06:03:22"
"33","ETS-2-64","6569306A","","3X3","33","STD","3X3","65633AKRTER-G2","09/19/2015 10:04:39"
"33","ETS-2-64","6569306A","","3X3","33","STD","3X3","65633AKRTER-G2","09/19/2015 14:06:24"
"33","ETS-2-64","6569306A","","3X3","33","STD","3X3","65633BKRTER-G2","09/19/2015 18:24:56"
"33","ETS-2-64","6569306A","","3X3","33","STD","3X3","65633BKRTER-G2","09/19/2015 20:35:17"
"33","ETS-2-64","6569306A","","3X3","33","STD","3X3","65633BKRTER-G2","09/19/2015 22:48:07"
"33","ETS-2-64","6568521A","setup change","5X5","33","STD","5X5","PS65261RHBR-G2","09/20/2015 01:08:48"
"34","ETS-2-64","6541533C","","4X4","34","STD","4X4","51631RSMR-G2YK","09/18/2015 05:05:17"
"34","ETS-2-64","6541533C","","4X4","34","STD","4X4","S51624RSMR-G2K","09/18/2015 10:03:16"
