LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE
5397283,PS62410DRCR-RY,DRCLLF       ,10 ,     16914,      8.82,5397283,4410,1,         15.3,       14.7,      8.77,                   ,05/07/2015 02:06:12,
5385101,PS62420DRCR-RY,DRCLLF       ,10 ,     16637,     12.32,5385101,4410,1,        15.47,       14.7,     12.09,                   ,05/07/2015 02:06:12,
5377808,PS65053RGER1-R,RGE          ,24 ,      9978,         1,5377808,4410,1,        14.77,      13.89,     14.15,05/06/2015 10:03:03,05/07/2015 02:06:12,CLFTEA71
5387117,PS65261RHBR-G2,RHB300       ,32 ,      7914,     11.75,5387117,4410,1,        15.03,      14.21,     11.47,                   ,05/07/2015 02:06:12,
5397113,Q24296MRGER-G2,RGE300       ,24 ,      9503,      9.02,5397113,4410,1,           15,      14.21,      8.78,                   ,05/07/2015 02:06:12,
5390899,Q24735RGRR-G2K,RGR300       ,20 ,     15104,     10.71,5390899,4410,1,         15.1,      14.29,     10.45,                   ,05/07/2015 02:06:12,
5279685,Q24753ARHDR-LK,RHD          ,28 ,      5482,         1,5279685,4410,1,         15.6,      13.85,     43.79,                   ,05/07/2015 02:06:12,
5327979,QRHLRQ11-BS2N&,RHLMCM       ,24 ,      8198,     29.08,5327979,4410,1,        19.51,      18.37,     28.48,                   ,05/07/2015 02:06:12,
5362280,S544C24RVFR-LN,RVFCLIP      ,40 ,      3581,         1,5362280,4410,1,        17.85,      16.81,     18.46,                   ,05/07/2015 02:06:12,
5284198,S544C24RVFR-LN,RVFCLIP      ,40 ,      3411,         1,5284198,4410,1,        18.64,      16.81,     42.44,                   ,05/07/2015 02:06:12,
5358665,S65177RHAR1-G2,RHA300       ,40 ,      5157,     20.71,5358665,4410,1,        15.57,      13.79,     19.47,                   ,05/07/2015 02:06:12,
5350676,TPS54622RHLR-L,RHL          ,14 ,     15006,     22.06,5350676,4410,1,         15.1,      14.29,      21.8,                   ,05/07/2015 02:06:12,
5232629,1235RWLT-G2QN&,RWLFCST300   ,9  ,     19855,         1,5232629,4410,1,           .1,          0,      57.3,                   ,05/07/2015 02:06:12,
5370800,1304025RHBR-G2,RHB300       ,32 ,      7894,     17.32,5370800,4410,1,        15.49,      13.71,     16.09,                   ,05/07/2015 02:06:12,
5347815,1315RGFR-G2S2Y,RGFMCM300    ,40 ,      3247,     26.19,5347815,4410,1,        28.44,      24.43,     22.72,                   ,05/07/2015 02:06:12,
5404780,192IRGER-UG2R&,RGE300       ,24 ,       986,      3.15,5404780,4410,1,         5.61,       8.54,      6.63,                   ,05/07/2015 02:06:12,
