Machine_Instance,Machine_Family_Name,Lot_Name,Logpoint,Quantity,Lot_Weight,Initial_Lot_Flag,Device_Name,Tooling_Family_Name,Certification,Setup_Time,Start_Time,Completion_Time,Pass_No,Finished,Package
CLFTEA50,ETS-2-64,8099371,4410,13822,1140,N,PS2560DRCR1-G2,6554905A,1,00/04/2016 06:06:12,0/4/2016 16:17:36,00/04/2016 17:09:28,1,Y,3X3
CLFTEA50,ETS-2-64,8099373,4410,13820,1140,N,PS2560DRCR1-G2,6554905A,1,00/04/2016 06:06:12,0/4/2016 17:9:28,00/04/2016 18:01:20,1,Y,3X3
CLFTEA50,ETS-2-64,8099379,4410,6911,1140,N,PS2560DRCR1-G2,6554905A,1,00/04/2016 06:06:12,0/4/2016 18:1:20,00/04/2016 18:27:18,1,Y,3X3
CLFTEA50,ETS-2-64,8091381,4410,13772,1997,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/4/2016 18:27:18,00/04/2016 19:56:05,1,Y,3X3
CLFTEA50,ETS-2-64,8091384,4410,13800,1997,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/4/2016 19:56:5,00/04/2016 21:25:02,1,Y,3X3
CLFTEA50,ETS-2-64,8091386,4410,7639,1997,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/4/2016 21:25:2,00/04/2016 22:14:18,1,Y,3X3
CLFTEA50,ETS-2-64,8091379,4410,13823,1997,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/4/2016 22:14:18,00/04/2016 23:43:24,1,Y,3X3
CLFTEA50,ETS-2-64,8091378,4410,13809,1997,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/4/2016 23:43:24,00/05/2016 01:12:25,1,Y,3X3
CLFTEA50,ETS-2-64,8091383,4410,13801,1997,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 1:12:25,00/05/2016 02:41:23,1,Y,3X3
CLFTEA50,ETS-2-64,8091382,4410,13782,1997,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 2:41:23,00/05/2016 04:10:14,1,Y,3X3
CLFTEA50,ETS-2-64,8091380,4410,13823,1997,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 4:10:14,00/05/2016 05:39:20,1,Y,3X3
CLFTEA50,ETS-2-64,8107778,4410,13823,1535,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 5:39:20,00/05/2016 07:08:27,1,Y,3X3
CLFTEA50,ETS-2-64,8107772,4410,13811,1535,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 7:8:27,00/05/2016 08:37:29,1,Y,3X3
CLFTEA50,ETS-2-64,8107774,4410,13805,1535,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 8:37:29,00/05/2016 10:06:28,1,Y,3X3
CLFTEA50,ETS-2-64,8107776,4410,13823,1535,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 10:6:28,00/05/2016 11:35:35,1,Y,3X3
CLFTEA50,ETS-2-64,8107779,4410,7493,1535,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 11:35:35,00/05/2016 12:23:54,1,Y,3X3
CLFTEA50,ETS-2-64,8107773,4410,13821,1535,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 12:23:54,00/05/2016 13:53:00,1,Y,3X3
CLFTEA50,ETS-2-64,8107775,4410,13824,1535,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 13:53:0,00/05/2016 15:22:07,1,Y,3X3
CLFTEA50,ETS-2-64,8107777,4410,13801,1535,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 15:22:7,00/05/2016 16:51:05,1,Y,3X3
CLFTEA50,ETS-2-64,8108839,4410,13810,1506,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 16:51:5,00/05/2016 18:20:06,1,Y,3X3
CLFTEA50,ETS-2-64,8108840,4410,13808,1506,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 18:20:6,00/05/2016 19:49:07,1,Y,3X3
CLFTEA50,ETS-2-64,8108841,4410,10906,1506,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 19:49:7,00/05/2016 20:59:25,1,Y,3X3
CLFTEA50,ETS-2-64,8111083,4410,7263,1439,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 20:59:25,00/05/2016 21:46:16,1,Y,3X3
CLFTEA50,ETS-2-64,8111078,4410,10430,1439,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 21:46:16,00/05/2016 22:53:30,1,Y,3X3
CLFTEA50,ETS-2-64,8112324,4410,10775,1399,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/5/2016 22:53:30,00/06/2016 00:02:59,1,Y,3X3
CLFTEA50,ETS-2-64,8114212,4410,13822,15.11,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/6/2016 0:2:59,00/06/2016 01:32:05,1,Y,3X3
CLFTEA50,ETS-2-64,8114209,4410,13824,15.3,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/6/2016 1:32:5,00/06/2016 03:01:12,1,Y,3X3
CLFTEA50,ETS-2-64,8090403,4410,7001,1416,N,PS74801DRCT2-B,6554905A,1,00/04/2016 06:06:12,0/6/2016 3:1:12,00/06/2016 03:46:21,1,Y,3X3
CLFTEA50,ETS-2-64,8112323,4410,13824,1399,N,PS74801DRCR2-B,6554905A,1,00/04/2016 06:06:12,0/6/2016 3:46:21,00/06/2016 05:15:27,1,Y,3X3
CLFTEA63,ETS-2-64,8099452,4410,6475,1095,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/4/2016 6:6:14,00/04/2016 10:04:35,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8099455,4410,6457,1095,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/4/2016 10:4:35,00/04/2016 14:02:18,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8099450,4410,6475,1095,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/4/2016 14:2:18,00/04/2016 18:00:41,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8102750,4410,5798,1021,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/4/2016 18:0:41,00/04/2016 21:34:09,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8102745,4410,6222,1021,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/4/2016 21:34:9,00/05/2016 01:23:13,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8102752,4410,6241,1021,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/5/2016 1:23:13,00/05/2016 05:13:00,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8102751,4410,3235,1021,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/5/2016 5:13:0,00/05/2016 07:12:07,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8102753,4410,3238,1021,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/5/2016 7:12:7,00/05/2016 09:11:21,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8102746,4410,3216,1021,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/5/2016 9:11:21,00/05/2016 11:09:46,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8109730,4410,3221,821,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/5/2016 11:9:46,00/05/2016 13:08:23,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8109743,4410,3225,821,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/5/2016 13:8:23,00/05/2016 15:07:08,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8109735,4410,3232,821,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/5/2016 15:7:8,00/05/2016 17:06:09,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8109728,4410,6269,821,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/5/2016 17:6:9,00/05/2016 20:56:57,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8109734,4410,5797,821,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/5/2016 20:56:57,00/06/2016 00:30:22,1,Y,5.5X3.5
CLFTEA63,ETS-2-64,8109742,4410,5388,821,N,1306051RHRR-G2,6555639A,2,00/04/2016 06:06:12,0/6/2016 0:30:22,00/06/2016 03:48:45,1,Y,5.5X3.5
CLFTEA85,ETS-2M-64,8036427,4410,13819,3137,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/4/2016 6:6:14,00/04/2016 09:11:31,1,Y,3X3
CLFTEA85,ETS-2M-64,8036431,4410,13822,3137,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/4/2016 9:11:31,00/04/2016 12:16:53,1,Y,3X3
CLFTEA85,ETS-2M-64,8036428,4410,13818,3137,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/4/2016 12:16:53,00/04/2016 15:22:12,1,Y,3X3
CLFTEA85,ETS-2M-64,8094767,4410,13820,1276,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/4/2016 15:22:12,00/04/2016 18:27:32,1,Y,3X3
CLFTEA85,ETS-2M-64,8094768,4410,13821,1276,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/4/2016 18:27:32,00/04/2016 21:32:53,1,Y,3X3
CLFTEA85,ETS-2M-64,8094772,4410,13818,1276,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/4/2016 21:32:53,00/05/2016 00:38:12,1,Y,3X3
CLFTEA85,ETS-2M-64,8098449,4410,13822,1166,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/5/2016 0:38:12,00/05/2016 03:43:33,1,Y,3X3
CLFTEA85,ETS-2M-64,8098453,4410,13821,1166,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/5/2016 3:43:33,00/05/2016 06:48:55,1,Y,3X3
CLFTEA85,ETS-2M-64,8098447,4410,13820,1166,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/5/2016 6:48:55,00/05/2016 09:54:15,1,Y,3X3
CLFTEA85,ETS-2M-64,8098441,4410,13824,1166,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/5/2016 9:54:15,00/05/2016 12:59:38,1,Y,3X3
CLFTEA85,ETS-2M-64,8098446,4410,13820,1166,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/5/2016 12:59:38,00/05/2016 16:04:59,1,Y,3X3
CLFTEA85,ETS-2M-64,8098451,4410,13821,1166,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/5/2016 16:4:59,00/05/2016 19:10:20,1,Y,3X3
CLFTEA85,ETS-2M-64,8098454,4410,13818,1166,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/5/2016 19:10:20,00/05/2016 22:15:38,1,Y,3X3
CLFTEA85,ETS-2M-64,8098448,4410,13818,1166,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/5/2016 22:15:38,00/06/2016 01:20:57,1,Y,3X3
CLFTEA85,ETS-2M-64,8094766,4410,13815,1276,N,53819ARGTR1-LK,6542741A,1,00/04/2016 06:06:12,0/6/2016 1:20:57,00/06/2016 04:26:13,1,Y,3X3
CLFTEA72,ETS-2-64,5963741,4410,7525,5236,N,S51362RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/4/2016 6:6:14,00/04/2016 08:24:03,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8094724,4410,7845,1147,N,S51362RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/4/2016 8:24:3,00/04/2016 10:47:47,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8094729,4410,4777,15.08,N,S51362RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/4/2016 10:47:47,00/04/2016 12:15:19,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8117670,4410,3946,15.52,N,S51362RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/4/2016 12:15:19,00/04/2016 13:27:37,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8088103,4410,7551,1344,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/4/2016 13:27:37,00/04/2016 15:49:02,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8101647,4410,4374,1074,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/4/2016 15:49:2,00/04/2016 17:10:57,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8101650,4410,7762,1074,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/4/2016 17:10:57,00/04/2016 19:36:18,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8101652,4410,7831,1074,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/4/2016 19:36:18,00/04/2016 22:02:57,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8101651,4410,7838,1074,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/4/2016 22:2:57,00/05/2016 00:29:43,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8111344,4410,7461,1074,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/5/2016 0:29:43,00/05/2016 02:49:27,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8105163,4410,7822,973,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/5/2016 2:49:27,00/05/2016 05:15:55,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8105162,4410,7497,973,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/5/2016 5:15:55,00/05/2016 07:36:19,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8105172,4410,5837,973,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/5/2016 7:36:19,00/05/2016 09:25:37,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8105165,4410,7847,973,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/5/2016 9:25:37,00/05/2016 11:52:34,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8105164,4410,7496,973,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/5/2016 11:52:34,00/05/2016 14:12:56,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8105166,4410,7828,973,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/5/2016 14:12:56,00/05/2016 16:39:32,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8105167,4410,7833,973,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/5/2016 16:39:32,00/05/2016 19:06:13,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8105161,4410,3765,973,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/5/2016 19:6:13,00/05/2016 20:16:44,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8088093,4410,3893,17.05,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/5/2016 20:16:44,00/05/2016 21:29:39,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8105054,4410,4738,19.05,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/5/2016 21:29:39,00/05/2016 22:58:24,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8088102,4410,3947,18.03,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/5/2016 22:58:24,00/06/2016 00:12:20,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8115574,4410,7836,1047,N,S51367RVET-LNY,6545456B,1,00/04/2016 06:06:12,0/6/2016 0:12:20,00/06/2016 02:39:04,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8098042,4410,3889,1047,N,S51367RVET-LNY,6545456B,1,00/04/2016 06:06:12,0/6/2016 2:39:4,00/06/2016 03:51:55,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8098043,4410,2278,1047,N,S51367RVET-LNY,6545456B,1,00/04/2016 06:06:12,0/6/2016 3:51:55,00/06/2016 04:34:36,1,Y,4.5X3.5
CLFTEA72,ETS-2-64,8105160,4410,4765,13.34,N,S51367RVER-LNY,6545456B,1,00/04/2016 06:06:12,0/6/2016 4:34:36,00/06/2016 06:03:51,1,Y,4.5X3.5
CLFTEA88,ETS-2-64,8065727,4410,3950,2095,N,51220RHBR2-G2K,6487839B,1,00/04/2016 06:06:12,0/4/2016 6:6:14,00/04/2016 08:52:19,1,Y,5X5
CLFTEA88,ETS-2-64,8075582,4410,3955,1796,N,51220RHBR2-G2K,6487839B,1,00/04/2016 06:06:12,0/4/2016 8:52:19,00/04/2016 11:38:39,1,Y,5X5
CLFTEA88,ETS-2-64,8075580,4410,7910,1796,N,51220RHBR2-G2K,6487839B,1,00/04/2016 06:06:12,0/4/2016 11:38:39,00/04/2016 17:11:17,1,Y,5X5
CLFTEA88,ETS-2-64,8093857,4410,7910,1259,N,PS51980RTVR-LK,6487839B,1,00/04/2016 06:06:12,0/4/2016 17:11:17,00/04/2016 23:06:50,1,Y,5X5
CLFTEA88,ETS-2-64,8100371,4410,7903,1065,N,PS51980RTVR-LK,6487839B,1,00/04/2016 06:06:12,0/4/2016 23:6:50,00/05/2016 05:02:04,1,Y,5X5
CLFTEA88,ETS-2-64,8100372,4410,7893,1065,N,PS51980RTVR-LK,6487839B,1,00/04/2016 06:06:12,0/5/2016 5:2:4,00/05/2016 10:56:51,1,Y,5X5
CLFTEA88,ETS-2-64,8100374,4410,7910,1065,N,PS51980RTVR-LK,6487839B,1,00/04/2016 06:06:12,0/5/2016 10:56:51,00/05/2016 16:52:23,1,Y,5X5
CLFTEA88,ETS-2-64,8100373,4410,7908,1065,N,PS51980RTVR-LK,6487839B,1,00/04/2016 06:06:12,0/5/2016 16:52:23,00/05/2016 22:47:51,1,Y,5X5
CLFTEA88,ETS-2-64,8100375,4410,7833,1065,N,PS51980RTVR-LK,6487839B,1,00/04/2016 06:06:12,0/5/2016 22:47:51,00/06/2016 04:39:56,1,Y,5X5
CLFTEA78,ETS-2-64,8005601,4410,5024,4024,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/4/2016 6:6:14,00/04/2016 07:43:32,1,Y,4X4
CLFTEA78,ETS-2-64,8005599,4410,9951,4024,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/4/2016 7:43:32,00/04/2016 10:56:18,1,Y,4X4
CLFTEA78,ETS-2-64,8009255,4410,9780,3853,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/4/2016 10:56:18,00/04/2016 14:05:45,1,Y,4X4
CLFTEA78,ETS-2-64,8009262,4410,6141,3853,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/4/2016 14:5:45,00/04/2016 16:04:44,1,Y,4X4
CLFTEA78,ETS-2-64,8025371,4410,4727,3359,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/4/2016 16:4:44,00/04/2016 17:36:19,1,Y,4X4
CLFTEA78,ETS-2-64,8044945,4410,8025,2752,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/4/2016 17:36:19,00/04/2016 20:11:47,1,Y,4X4
CLFTEA78,ETS-2-64,8044938,4410,9934,2752,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/4/2016 20:11:47,00/04/2016 23:24:14,1,Y,4X4
CLFTEA78,ETS-2-64,8044942,4410,5021,2752,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/4/2016 23:24:14,00/05/2016 01:01:31,1,Y,4X4
CLFTEA78,ETS-2-64,8044940,4410,10062,2752,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/5/2016 1:1:31,00/05/2016 04:16:26,1,Y,4X4
CLFTEA78,ETS-2-64,8044941,4410,8130,2752,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/5/2016 4:16:26,00/05/2016 06:53:56,1,Y,4X4
CLFTEA78,ETS-2-64,8044936,4410,9741,2752,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/5/2016 6:53:56,00/05/2016 10:02:38,1,Y,4X4
CLFTEA78,ETS-2-64,8046462,4410,9891,2714,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/5/2016 10:2:38,00/05/2016 13:14:14,1,Y,4X4
CLFTEA78,ETS-2-64,8046461,4410,9198,2714,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/5/2016 13:14:14,00/05/2016 16:12:25,1,Y,4X4
CLFTEA78,ETS-2-64,8046458,4410,9899,2714,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/5/2016 16:12:25,00/05/2016 19:24:10,1,Y,4X4
CLFTEA78,ETS-2-64,8046463,4410,7328,2714,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/5/2016 19:24:10,00/05/2016 21:46:08,1,Y,4X4
CLFTEA78,ETS-2-64,8047164,4410,9822,2687,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/5/2016 21:46:8,00/06/2016 00:56:24,1,Y,4X4
CLFTEA78,ETS-2-64,8046460,4410,10017,2714,N,635KRSNR1-KDG2,6578526A,1,00/04/2016 06:06:12,0/6/2016 0:56:24,00/06/2016 04:10:27,1,Y,4X4
CLFTEA44,ETS-2-64,8101307,4410,490,2711,N,D97374Q4M-LNKE,6578688B,1,00/04/2016 06:06:12,0/4/2016 6:6:14,00/04/2016 06:12:56,1,Y,4.5X3.5
CLFTEA44,ETS-2-64,8109307,4410,3868,1113,N,D97374Q4M-LNKE,6578688B,1,00/04/2016 06:06:12,0/4/2016 6:12:56,00/04/2016 07:05:50,1,Y,4.5X3.5
CLFTEA44,ETS-2-64,8102547,4410,7794,1031,N,D97374Q4M-LNKE,6578688B,1,00/04/2016 06:06:12,0/4/2016 7:5:50,00/04/2016 08:52:24,1,Y,4.5X3.5
CLFTEA44,ETS-2-64,8102546,4410,7708,1031,N,D97374Q4M-LNKE,6578688B,1,00/04/2016 06:06:12,0/4/2016 8:52:24,00/04/2016 10:37:48,1,Y,4.5X3.5
